종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크
한컴위드 *,6330.0,+29.85%,14190236.0,82970.0,2886162.0,054920,https://kr.tradingview.com/symbols/KRX-054920/
NHN KCP *,23050.0,+12.71%,14953222.0,349422.0,9672305.0,060250,https://kr.tradingview.com/symbols/KRX-060250/
아이티센글로벌 *,48300.0,+10.78%,879786.0,41511.0,1250493.0,124500,https://kr.tradingview.com/symbols/KRX-124500/
뱅크웨어글로벌 *,6410.0,+8.64%,5192594.0,36377.0,988253.0,199480,https://kr.tradingview.com/symbols/KRX-199480/
헥토이노베이션 *,21000.0,+8.25%,1764326.0,36163.0,2160713.0,214180,https://kr.tradingview.com/symbols/KRX-214180/
넥써쓰 *,2325.0,+7.39%,641184.0,1457.0,351268.0,205500,https://kr.tradingview.com/symbols/KRX-205500/
핑거 *,13150.0,+4.37%,989486.0,12791.0,1568675.0,163730,https://kr.tradingview.com/symbols/KRX-163730/
NAVER,281500.0,+3.30%,4948006.0,1406248.0,2706664.0,035420,https://kr.tradingview.com/symbols/KRX-035420/
위메이드 *,30800.0,+2.67%,456683.0,14058.0,658279.0,112040,https://kr.tradingview.com/symbols/KRX-112040/
더즌 *,5010.0,+2.24%,6507192.0,32389.0,19376937.0,462860,https://kr.tradingview.com/symbols/KRX-462860/
한국정보인증 *,6730.0,+1.05%,1021498.0,6898.0,1909679.0,053300,https://kr.tradingview.com/symbols/KRX-053300/
다날 *,9860.0,+0.61%,45759839.0,467218.0,95558561.0,064260,https://kr.tradingview.com/symbols/KRX-064260/
드림시큐리티 *,1713.0,+0.53%,698872.0,1187.0,1653841.0,203650,https://kr.tradingview.com/symbols/KRX-203650/
LG씨엔에스,72000.0,+0.42%,1577627.0,114708.0,2078576.0,064400,https://kr.tradingview.com/symbols/KRX-064400/
아이티센피엔에스 *,2390.0,+0.42%,44154.0,107.0,68676.0,232830,https://kr.tradingview.com/symbols/KRX-232830/
라온시큐어 *,9770.0,+0.41%,114494.0,1120.0,152837.0,042510,https://kr.tradingview.com/symbols/KRX-042510/
헥토파이낸셜 *,24000.0,0.00%,2745127.0,65128.0,10447000.0,234340,https://kr.tradingview.com/symbols/KRX-234340/
쿠콘 *,36600.0,-0.54%,376151.0,13976.0,1124040.0,294570,https://kr.tradingview.com/symbols/KRX-294570/
아톤 *,7730.0,-1.02%,1986914.0,15446.0,8290229.0,158430,https://kr.tradingview.com/symbols/KRX-158430/
형지글로벌 *,1375.0,-1.15%,428732.0,589.0,1193720.0,308100,https://kr.tradingview.com/symbols/KRX-308100/
미투온 *,4445.0,-1.33%,5628671.0,25591.0,16766241.0,201490,https://kr.tradingview.com/symbols/KRX-201490/
사토시홀딩스 *,2185.0,-2.67%,146263.0,329.0,495548.0,223310,https://kr.tradingview.com/symbols/KRX-223310/
카카오페이,68800.0,-2.96%,4269240.0,296912.0,7821328.0,377300,https://kr.tradingview.com/symbols/KRX-377300/
