종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
리노공업 *,83300.0,+10.62%,2020852.0,164139.0,1993462.0,058470,https://kr.tradingview.com/symbols/KRX-058470/,2026.01.26,558985,-338893
SK하이닉스,800000.0,+8.70%,5540032.0,4290177.0,3133330.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,2026.01.26,-448974,-405535
태성 *,56200.0,+8.08%,979319.0,53437.0,899804.0,323280,https://kr.tradingview.com/symbols/KRX-323280/,2026.01.26,240033,-13051
노타 *,45900.0,+7.37%,935905.0,42359.0,348343.0,486990,https://kr.tradingview.com/symbols/KRX-486990/,2026.01.26,822,1905
가온칩스 *,69700.0,+6.57%,441641.0,30524.0,341924.0,399720,https://kr.tradingview.com/symbols/KRX-399720/,2026.01.26,69000,21218
삼성전자,159500.0,+4.87%,28800154.0,4467567.0,20561689.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.26,-2372345,703937
HPSP *,37550.0,+4.74%,3142771.0,117292.0,2547623.0,403870,https://kr.tradingview.com/symbols/KRX-403870/,2026.01.26,403151,-45010
에이디테크놀로지 *,38100.0,+4.53%,514017.0,19084.0,388704.0,200710,https://kr.tradingview.com/symbols/KRX-200710/,2026.01.26,-22272,-9871
에이팩트 *,8010.0,+4.30%,1378709.0,10881.0,860591.0,200470,https://kr.tradingview.com/symbols/KRX-200470/,2026.01.26,-250,-15540
제주반도체 *,31750.0,+3.42%,2916916.0,91615.0,1548332.0,080220,https://kr.tradingview.com/symbols/KRX-080220/,2026.01.26,265664,-175780
큐알티 *,16370.0,+3.02%,102318.0,1645.0,77515.0,405100,https://kr.tradingview.com/symbols/KRX-405100/,2026.01.26,-79,6882
네패스 *,16490.0,+1.92%,143284.0,2314.0,140801.0,033640,https://kr.tradingview.com/symbols/KRX-033640/,2026.01.26,1627,53968
칩스앤미디어 *,18510.0,+1.59%,244449.0,4485.0,351810.0,094360,https://kr.tradingview.com/symbols/KRX-094360/,2026.01.26,206,12152
오픈엣지테크놀로지 *,14200.0,+1.50%,229708.0,3210.0,267074.0,394280,https://kr.tradingview.com/symbols/KRX-394280/,2026.01.26,7240,18044
텔레칩스 *,16010.0,+1.33%,303593.0,4818.0,334319.0,054450,https://kr.tradingview.com/symbols/KRX-054450/,2026.01.26,0,81330
네패스아크 *,17320.0,+1.29%,80388.0,1377.0,116569.0,330860,https://kr.tradingview.com/symbols/KRX-330860/,2026.01.26,-20247,20341
심텍 *,52500.0,+0.77%,809498.0,42167.0,941012.0,222800,https://kr.tradingview.com/symbols/KRX-222800/,2026.01.26,173498,143865
삼성전기,277000.0,+0.73%,676611.0,185331.0,698696.0,009150,https://kr.tradingview.com/symbols/KRX-009150/,2026.01.26,-69657,78408
대덕전자,50900.0,+0.59%,709894.0,35757.0,580380.0,353200,https://kr.tradingview.com/symbols/KRX-353200/,2026.01.26,17963,35134
아이언디바이스 *,3410.0,+0.59%,205022.0,689.0,271019.0,464500,https://kr.tradingview.com/symbols/KRX-464500/,2026.01.26,0,22664
퀄리타스반도체 *,13570.0,+0.52%,175792.0,2349.0,270673.0,432720,https://kr.tradingview.com/symbols/KRX-432720/,2026.01.26,0,51721
어보브반도체 *,12220.0,+0.08%,284250.0,3436.0,427537.0,102120,https://kr.tradingview.com/symbols/KRX-102120/,2026.01.26,26,56138
마음AI *,19790.0,-0.75%,156860.0,3114.0,153256.0,377480,https://kr.tradingview.com/symbols/KRX-377480/,2026.01.26,0,16704
유니퀘스트,6250.0,-1.11%,338245.0,2104.0,166528.0,077500,https://kr.tradingview.com/symbols/KRX-077500/,2026.01.26,-14983,38629
