종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
제우스 *,19870.0,+24.50%,9880838.0,190003.0,613021.0,079370,https://kr.tradingview.com/symbols/KRX-079370/,2026.01.26,198207,-52026
SK하이닉스,800000.0,+8.70%,5540032.0,4290177.0,3133330.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,2026.01.26,-448974,-405535
테크윙 *,41550.0,+7.92%,1767441.0,72042.0,1344951.0,089030,https://kr.tradingview.com/symbols/KRX-089030/,2026.01.26,-20534,-59388
유니테스트 *,13870.0,+6.45%,672271.0,9231.0,183883.0,086390,https://kr.tradingview.com/symbols/KRX-086390/,2026.01.26,-3593,-29032
와이씨 *,17300.0,+6.40%,1992495.0,33631.0,2003988.0,232140,https://kr.tradingview.com/symbols/KRX-232140/,2026.01.26,484750,328110
디아이,33600.0,+6.16%,1028470.0,34539.0,1170069.0,003160,https://kr.tradingview.com/symbols/KRX-003160/,2026.01.26,69074,238569
와이씨켐 *,24600.0,+5.35%,633019.0,15452.0,432606.0,112290,https://kr.tradingview.com/symbols/KRX-112290/,2026.01.26,42960,30972
마이크로투나노 *,13700.0,+5.30%,197279.0,2684.0,111832.0,424980,https://kr.tradingview.com/symbols/KRX-424980/,2026.01.26,-122,1077
삼성전자,159500.0,+4.87%,28800154.0,4467567.0,20561689.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.26,-2372345,703937
에스티아이 *,32300.0,+4.19%,378748.0,12037.0,340930.0,039440,https://kr.tradingview.com/symbols/KRX-039440/,2026.01.26,6077,-4739
피에스케이홀딩스 *,71300.0,+4.09%,368817.0,25620.0,786579.0,031980,https://kr.tradingview.com/symbols/KRX-031980/,2026.01.26,250720,-112181
한화비전,54100.0,+4.04%,941372.0,50175.0,771162.0,489790,https://kr.tradingview.com/symbols/KRX-489790/,2026.01.26,-77964,-238099
이오테크닉스 *,334500.0,+3.56%,217807.0,72020.0,261494.0,039030,https://kr.tradingview.com/symbols/KRX-039030/,2026.01.26,52214,-4558
케이씨텍,41500.0,+3.36%,179500.0,7290.0,120258.0,281820,https://kr.tradingview.com/symbols/KRX-281820/,2026.01.26,-16880,12884
한미반도체,174800.0,+3.13%,1620819.0,277892.0,753397.0,042700,https://kr.tradingview.com/symbols/KRX-042700/,2026.01.26,-234727,84624
큐알티 *,16370.0,+3.02%,102318.0,1645.0,77515.0,405100,https://kr.tradingview.com/symbols/KRX-405100/,2026.01.26,-79,6882
오로스테크놀로지 *,26300.0,+2.33%,96637.0,2496.0,85480.0,322310,https://kr.tradingview.com/symbols/KRX-322310/,2026.01.26,-1877,18215
제너셈 *,5200.0,+1.96%,105668.0,537.0,83137.0,217190,https://kr.tradingview.com/symbols/KRX-217190/,2026.01.26,-589,14012
워트 *,7360.0,+1.66%,117089.0,849.0,122702.0,396470,https://kr.tradingview.com/symbols/KRX-396470/,2026.01.26,0,33314
오픈엣지테크놀로지 *,14200.0,+1.50%,229708.0,3210.0,267074.0,394280,https://kr.tradingview.com/symbols/KRX-394280/,2026.01.26,7240,18044
디아이티 *,18600.0,+1.47%,176957.0,3252.0,315796.0,110990,https://kr.tradingview.com/symbols/KRX-110990/,2026.01.26,-4623,-25180
미래반도체 *,16390.0,+1.42%,123413.0,1996.0,93371.0,254490,https://kr.tradingview.com/symbols/KRX-254490/,2026.01.26,0,14833
고영 *,31950.0,+0.95%,3668754.0,116453.0,8871210.0,098460,https://kr.tradingview.com/symbols/KRX-098460/,2026.01.26,885064,488037
예스티 *,19490.0,+0.78%,140752.0,2690.0,293871.0,122640,https://kr.tradingview.com/symbols/KRX-122640/,2026.01.26,54180,106266
엠케이전자 *,9940.0,+0.71%,605284.0,5975.0,945184.0,033160,https://kr.tradingview.com/symbols/KRX-033160/,2026.01.26,-9954,45262
아이엠티 *,9860.0,+0.61%,46185.0,451.0,62057.0,451220,https://kr.tradingview.com/symbols/KRX-451220/,2026.01.26,0,15128
윈팩 *,530.0,+0.38%,597842.0,315.0,609879.0,097800,https://kr.tradingview.com/symbols/KRX-097800/,2026.01.26,0,131547
레이저쎌 *,2145.0,-2.72%,293320.0,628.0,1177026.0,412350,https://kr.tradingview.com/symbols/KRX-412350/,2026.01.26,-34005,95787
