종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
휴림로봇 *,12810.0,+14.68%,53626475.0,688667.0,56550602.0,090710,https://kr.tradingview.com/symbols/KRX-090710/,2026.01.16,31884,71112
다산디엠씨 *,1448.0,+10.87%,132533.0,179.0,67215.0,208860,https://kr.tradingview.com/symbols/KRX-208860/,2026.01.16,0,29934
포스코DX,42000.0,+8.67%,11914240.0,497684.0,17269595.0,022100,https://kr.tradingview.com/symbols/KRX-022100/,2026.01.16,-125480,-142981
DSC인베스트먼트 *,7630.0,+6.42%,4370169.0,34033.0,394286.0,241520,https://kr.tradingview.com/symbols/KRX-241520/,2026.01.16,-3800,368233
로보로보 *,8880.0,+6.22%,12964371.0,121264.0,3317891.0,215100,https://kr.tradingview.com/symbols/KRX-215100/,2026.01.16,-17128,19294
LG전자,98400.0,+4.68%,4653041.0,463160.0,1123935.0,066570,https://kr.tradingview.com/symbols/KRX-066570/,2026.01.16,119455,641724
삼성전자,148900.0,+3.47%,29551245.0,4369324.0,24701126.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.16,1267814,811557
삼성에스디에스,180000.0,+2.92%,369555.0,66759.0,335447.0,018260,https://kr.tradingview.com/symbols/KRX-018260/,2026.01.16,-20228,85774
롯데이노베이트,21450.0,+2.88%,69194.0,1494.0,18289.0,286940,https://kr.tradingview.com/symbols/KRX-286940/,2026.01.16,12841,-7994
DH오토웨어 *,1312.0,+2.18%,1302524.0,1691.0,1455190.0,025440,https://kr.tradingview.com/symbols/KRX-025440/,2026.01.16,0,498
이스트소프트 *,18050.0,+2.04%,614510.0,11505.0,484142.0,047560,https://kr.tradingview.com/symbols/KRX-047560/,2026.01.16,3528,12727
TS인베스트먼트 *,1276.0,+1.43%,526374.0,686.0,235916.0,246690,https://kr.tradingview.com/symbols/KRX-246690/,2026.01.16,0,-32215
로보스타 *,79600.0,+1.40%,955998.0,79089.0,513883.0,090360,https://kr.tradingview.com/symbols/KRX-090360/,2026.01.16,38502,151774
KT,53900.0,+1.13%,432783.0,23529.0,284125.0,030200,https://kr.tradingview.com/symbols/KRX-030200/,2026.01.16,86348,57523
