종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
캠시스 *,517.0,+29.90%,16300715.0,8067.0,2420315.0,050110,https://kr.tradingview.com/symbols/KRX-050110/,2026.01.16,0,-95784
유진로봇 *,25550.0,+18.84%,11043934.0,283102.0,4991284.0,056080,https://kr.tradingview.com/symbols/KRX-056080/,2026.01.16,207586,474073
다산디엠씨 *,1448.0,+10.87%,132533.0,179.0,67215.0,208860,https://kr.tradingview.com/symbols/KRX-208860/,2026.01.16,0,29934
삼현 *,70900.0,+9.58%,2287740.0,166806.0,568652.0,437730,https://kr.tradingview.com/symbols/KRX-437730/,2026.01.16,-17320,251299
LG전자,98400.0,+4.68%,4653041.0,463160.0,1123935.0,066570,https://kr.tradingview.com/symbols/KRX-066570/,2026.01.16,119455,641724
켐트로닉스 *,31450.0,+4.14%,485179.0,15224.0,194923.0,089010,https://kr.tradingview.com/symbols/KRX-089010/,2026.01.16,-2907,6456
에이테크솔루션 *,11450.0,+3.62%,368658.0,4089.0,292497.0,071670,https://kr.tradingview.com/symbols/KRX-071670/,2026.01.16,1,-10334
삼성전자,148900.0,+3.47%,29551245.0,4369324.0,24701126.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.16,1267814,811557
드림텍,7200.0,+3.30%,573485.0,4124.0,193126.0,192650,https://kr.tradingview.com/symbols/KRX-192650/,2026.01.16,-2036,178695
팅크웨어 *,9540.0,+3.02%,183039.0,1706.0,175308.0,084730,https://kr.tradingview.com/symbols/KRX-084730/,2026.01.16,-4900,-22722
칩스앤미디어 *,17910.0,+2.93%,355235.0,6429.0,146500.0,094360,https://kr.tradingview.com/symbols/KRX-094360/,2026.01.16,-170,1758
HL만도,64200.0,+2.72%,4165500.0,271934.0,1715983.0,204320,https://kr.tradingview.com/symbols/KRX-204320/,2026.01.16,91815,48281
LG이노텍,286000.0,+2.33%,163272.0,46359.0,123674.0,011070,https://kr.tradingview.com/symbols/KRX-011070/,2026.01.16,13319,24560
