종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
다우데이타 *,29750.0,+27.14%,1140538.0,32759.0,288810.0,032190,https://kr.tradingview.com/symbols/KRX-032190/,"11,394억",2026.02.09,87145,42937
아모레퍼시픽,165100.0,+20.25%,2440573.0,393973.0,199172.0,090430,https://kr.tradingview.com/symbols/KRX-090430/,"96,572억",2026.02.09,272479,505742
아모레퍼시픽홀딩스,34950.0,+14.78%,1018816.0,35120.0,214956.0,002790,https://kr.tradingview.com/symbols/KRX-002790/,"27,771억",2026.02.09,201616,284930
미래에셋증권,53400.0,+11.25%,12815514.0,682339.0,7748719.0,006800,https://kr.tradingview.com/symbols/KRX-006800/,"302,824억",2026.02.09,414846,-171262
이녹스첨단소재 *,42050.0,+11.10%,1617636.0,68347.0,1218737.0,272290,https://kr.tradingview.com/symbols/KRX-272290/,"8,380억",2026.02.09,-4914,20291
HD현대일렉트릭,933000.0,+11.07%,305359.0,281352.0,151989.0,267260,https://kr.tradingview.com/symbols/KRX-267260/,"336,320억",2026.02.09,20822,115725
롯데하이마트,8300.0,+10.67%,149592.0,1193.0,73078.0,071840,https://kr.tradingview.com/symbols/KRX-071840/,"1,959억",2026.02.09,1931,-4297
SK스퀘어,563000.0,+9.53%,873884.0,494357.0,1175181.0,402340,https://kr.tradingview.com/symbols/KRX-402340/,"743,650억",2026.02.09,169148,-20878
제주항공,6090.0,+9.53%,1208880.0,7241.0,326183.0,089590,https://kr.tradingview.com/symbols/KRX-089590/,"4,911억",2026.02.09,191397,351793
키움증권,443500.0,+9.51%,176528.0,78165.0,161057.0,039490,https://kr.tradingview.com/symbols/KRX-039490/,"12,242억",2026.02.09,21548,3805
태광 *,29300.0,+9.33%,347615.0,9933.0,225812.0,023160,https://kr.tradingview.com/symbols/KRX-023160/,"7,764억",2026.02.09,-19209,61683
신세계,355000.0,+7.74%,132753.0,45997.0,86898.0,004170,https://kr.tradingview.com/symbols/KRX-004170/,"34,240억",2026.02.09,34710,-448
ISC *,175800.0,+7.52%,372851.0,62615.0,490259.0,095340,https://kr.tradingview.com/symbols/KRX-095340/,"37,264억",2026.02.09,40479,-12693
우리금융지주,34550.0,+6.47%,2950430.0,102363.0,2762317.0,316140,https://kr.tradingview.com/symbols/KRX-316140/,"253,623억",2026.02.09,371271,208270
롯데칠성,142700.0,+6.41%,64679.0,9139.0,24751.0,005300,https://kr.tradingview.com/symbols/KRX-005300/,"13,241억",2026.02.09,-5770,3097
SK텔레콤,73400.0,+6.07%,1479780.0,108409.0,2886610.0,017670,https://kr.tradingview.com/symbols/KRX-017670/,"157,656억",2026.02.09,313837,86469
SK하이닉스,887000.0,+5.72%,4228584.0,3746145.0,5581574.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,"6,457,381억",2026.02.09,745055,-162083
KT,59300.0,+5.33%,626248.0,36460.0,704494.0,030200,https://kr.tradingview.com/symbols/KRX-030200/,"149,449억",2026.02.09,219594,-1218
BNK금융지주,19450.0,+5.14%,1262696.0,24648.0,1483254.0,138930,https://kr.tradingview.com/symbols/KRX-138930/,"6,359억",2026.02.09,148332,-52791
SK,330000.0,+4.76%,222322.0,73014.0,297159.0,034730,https://kr.tradingview.com/symbols/KRX-034730/,"239,259억",2026.02.09,44544,16358
현대지에프홀딩스,10420.0,+4.72%,297608.0,3086.0,152839.0,005440,https://kr.tradingview.com/symbols/KRX-005440/,"16,245억",2026.02.09,20370,82449
롯데지주,32350.0,+4.35%,398093.0,12879.0,312969.0,004990,https://kr.tradingview.com/symbols/KRX-004990/,"33,938억",2026.02.09,73705,51861
드림텍,8000.0,+4.30%,380746.0,3030.0,518108.0,192650,https://kr.tradingview.com/symbols/KRX-192650/,"5,516억",2026.02.09,17599,99525
콜마홀딩스,10260.0,+4.16%,133229.0,1359.0,65220.0,024720,https://kr.tradingview.com/symbols/KRX-024720/,"3,519억",2026.02.09,-841,46404
고려아연,1709000.0,+4.14%,29494.0,50266.0,40461.0,010130,https://kr.tradingview.com/symbols/KRX-010130/,"356,719억",2026.02.09,6393,-6925
JB금융지주,29550.0,+4.05%,430933.0,12812.0,1215512.0,175330,https://kr.tradingview.com/symbols/KRX-175330/,"56,111억",2026.02.09,-205856,-49001
한전기술,151700.0,+3.76%,655789.0,99386.0,782489.0,052690,https://kr.tradingview.com/symbols/KRX-052690/,"57,980억",2026.02.09,71517,-30359
하나금융지주,118800.0,+3.66%,948117.0,112826.0,1300038.0,086790,https://kr.tradingview.com/symbols/KRX-086790/,"33,651억",2026.02.09,110996,-35586
지역난방공사,112200.0,+3.60%,34776.0,3860.0,17402.0,071320,https://kr.tradingview.com/symbols/KRX-071320/,"12,991억",2026.02.09,-746,21852
HK이노엔 *,54800.0,+3.59%,198608.0,10738.0,199790.0,195940,https://kr.tradingview.com/symbols/KRX-195940/,"15,525억",2026.02.09,39448,-7
동원산업,43100.0,+3.48%,90665.0,3898.0,66901.0,006040,https://kr.tradingview.com/symbols/KRX-006040/,"19,028억",2026.02.09,17386,27312
포스코퓨처엠,225500.0,+3.44%,396828.0,89036.0,441504.0,003670,https://kr.tradingview.com/symbols/KRX-003670/,"20,574억",2026.02.09,34072,11783
LG전자,102600.0,+3.43%,899239.0,91754.0,802143.0,066570,https://kr.tradingview.com/symbols/KRX-066570/,"167,121억",2026.02.09,36515,254779
