종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
아모레퍼시픽,165100.0,+20.25%,2440573.0,393973.0,199172.0,090430,https://kr.tradingview.com/symbols/KRX-090430/,"96,572억",2026.02.09,272479,505742
솔루스첨단소재,8980.0,+15.87%,2796689.0,25342.0,259231.0,336370,https://kr.tradingview.com/symbols/KRX-336370/,"6,306억",2026.02.09,67391,-37499
미래에셋증권,53400.0,+11.25%,12815514.0,682339.0,7748719.0,006800,https://kr.tradingview.com/symbols/KRX-006800/,"302,824억",2026.02.09,414846,-171262
에코프로에이치엔 *,37700.0,+11.21%,802001.0,30275.0,289678.0,383310,https://kr.tradingview.com/symbols/KRX-383310/,"7,908억",2026.02.09,16552,-79430
이녹스첨단소재 *,42050.0,+11.10%,1617636.0,68347.0,1218737.0,272290,https://kr.tradingview.com/symbols/KRX-272290/,"8,380억",2026.02.09,-4914,20291
HD현대일렉트릭,933000.0,+11.07%,305359.0,281352.0,151989.0,267260,https://kr.tradingview.com/symbols/KRX-267260/,"336,320억",2026.02.09,20822,115725
주성엔지니어링 *,51900.0,+10.31%,1421812.0,71584.0,1689090.0,036930,https://kr.tradingview.com/symbols/KRX-036930/,"24,532억",2026.02.09,107316,-172942
키움증권,443500.0,+9.51%,176528.0,78165.0,161057.0,039490,https://kr.tradingview.com/symbols/KRX-039490/,"12,242억",2026.02.09,21548,3805
한국금융지주,223500.0,+8.76%,292236.0,65040.0,252943.0,071050,https://kr.tradingview.com/symbols/KRX-071050/,"124,548억",2026.02.09,79657,-13180
LS ELECTRIC,646000.0,+8.57%,253376.0,162910.0,220679.0,010120,https://kr.tradingview.com/symbols/KRX-010120/,"193,800억",2026.02.09,41101,9486
효성중공업,2396000.0,+8.37%,63867.0,151983.0,63344.0,298040,https://kr.tradingview.com/symbols/KRX-298040/,"223,416억",2026.02.09,7734,23264
제룡전기 *,62200.0,+7.99%,1318538.0,81685.0,940478.0,033100,https://kr.tradingview.com/symbols/KRX-033100/,"9,991억",2026.02.09,25583,25104
우리금융지주,34550.0,+6.47%,2950430.0,102363.0,2762317.0,316140,https://kr.tradingview.com/symbols/KRX-316140/,"253,623억",2026.02.09,371271,208270
롯데칠성,142700.0,+6.41%,64679.0,9139.0,24751.0,005300,https://kr.tradingview.com/symbols/KRX-005300/,"13,241억",2026.02.09,-5770,3097
SK텔레콤,73400.0,+6.07%,1479780.0,108409.0,2886610.0,017670,https://kr.tradingview.com/symbols/KRX-017670/,"157,656억",2026.02.09,313837,86469
파크시스템스 *,258500.0,+5.94%,40994.0,10529.0,87218.0,140860,https://kr.tradingview.com/symbols/KRX-140860/,"18,086억",2026.02.09,-814,-5595
SOOP *,70500.0,+5.86%,66941.0,4653.0,82712.0,067160,https://kr.tradingview.com/symbols/KRX-067160/,"8,104억",2026.02.09,13633,-1197
