종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
덕산네오룩스 *,43000.0,+17.17%,647607.0,26802.0,129090.0,213420,https://kr.tradingview.com/symbols/KRX-213420/,"1,677억",2026.02.09,92455,186451
비에이치,19890.0,+17.00%,1752865.0,34007.0,221081.0,090460,https://kr.tradingview.com/symbols/KRX-090460/,"6,705억",2026.02.09,113593,484173
하이비젼시스템 *,19200.0,+13.81%,593639.0,11073.0,157363.0,126700,https://kr.tradingview.com/symbols/KRX-126700/,"2,869억",2026.02.09,84528,115792
이녹스첨단소재 *,42050.0,+11.10%,1617636.0,68347.0,1218737.0,272290,https://kr.tradingview.com/symbols/KRX-272290/,"8,380억",2026.02.09,-4914,20291
삼성전기,304000.0,+7.04%,685190.0,205546.0,545238.0,009150,https://kr.tradingview.com/symbols/KRX-009150/,"227,069억",2026.02.09,114979,129390
SK하이닉스,887000.0,+5.72%,4228584.0,3746145.0,5581574.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,"6,457,381억",2026.02.09,745055,-162083
삼성전자,166400.0,+4.92%,24964732.0,4169899.0,36358081.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,"985,278억",2026.02.09,4465185,510164
인터플렉스 *,13090.0,+4.30%,290400.0,3766.0,298815.0,051370,https://kr.tradingview.com/symbols/KRX-051370/,"3,054억",2026.02.09,1442,42186
와이엠티 *,13400.0,+3.08%,188518.0,2502.0,271239.0,251370,https://kr.tradingview.com/symbols/KRX-251370/,"2,362억",2026.02.09,0,-7054
앤디포스 *,1648.0,+2.94%,168910.0,270.0,156036.0,238090,https://kr.tradingview.com/symbols/KRX-238090/,388억,2026.02.09,0,27604
삼성SDI,380000.0,+2.70%,477549.0,181247.0,727300.0,006400,https://kr.tradingview.com/symbols/KRX-006400/,"306,225억",2026.02.09,77324,27146
LG디스플레이,11470.0,+2.41%,1907424.0,21826.0,2367563.0,034220,https://kr.tradingview.com/symbols/KRX-034220/,"57,350억",2026.02.09,-42514,302340
LX세미콘,55300.0,+2.22%,94790.0,5206.0,86237.0,108320,https://kr.tradingview.com/symbols/KRX-108320/,"8,994억",2026.02.09,-19140,6459
LG화학,310500.0,+2.14%,259118.0,80386.0,266373.0,051910,https://kr.tradingview.com/symbols/KRX-051910/,"219,189억",2026.02.09,31072,-14432
영풍,57600.0,+1.77%,43333.0,2508.0,39816.0,000670,https://kr.tradingview.com/symbols/KRX-000670/,"1,413억",2026.02.09,2451,-4617
아이티엠반도체 *,10140.0,+1.50%,34854.0,351.0,44356.0,084850,https://kr.tradingview.com/symbols/KRX-084850/,"2,300억",2026.02.09,-188,7824
덕우전자 *,4905.0,+1.45%,58781.0,289.0,89496.0,263600,https://kr.tradingview.com/symbols/KRX-263600/,781억,2026.02.09,14,15780
LG이노텍,235500.0,+1.29%,153306.0,36097.0,164426.0,011070,https://kr.tradingview.com/symbols/KRX-011070/,"55,736억",2026.02.09,-2876,-11080
슈피겐코리아 *,22900.0,+0.66%,7019.0,159.0,7780.0,192440,https://kr.tradingview.com/symbols/KRX-192440/,"1,424억",2026.02.09,-1,-938
프로텍 *,53000.0,-1.30%,283882.0,15126.0,296941.0,053610,https://kr.tradingview.com/symbols/KRX-053610/,"5,830억",2026.02.09,-16481,-49650
