종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
한국피아이엠 *,74400.0,+19.61%,455659.0,33320.0,248234.0,448900,https://kr.tradingview.com/symbols/KRX-448900/,"4,467억",2026.02.09,50002,61360
알에스오토메이션 *,27200.0,+8.58%,1009285.0,27229.0,1080387.0,140670,https://kr.tradingview.com/symbols/KRX-140670/,"3,492억",2026.02.09,1015,50039
클로봇 *,67700.0,+7.97%,347631.0,23239.0,655100.0,466100,https://kr.tradingview.com/symbols/KRX-466100/,"16,920억",2026.02.09,30789,35472
이랜시스 *,7890.0,+7.35%,900346.0,7051.0,942548.0,264850,https://kr.tradingview.com/symbols/KRX-264850/,"2,390억",2026.02.09,0,22413
슈어소프트테크 *,8070.0,+7.17%,1403827.0,11143.0,1714580.0,298830,https://kr.tradingview.com/symbols/KRX-298830/,"4,314억",2026.02.09,-1787,98387
아이엘 *,3940.0,+7.07%,1196968.0,4757.0,865347.0,307180,https://kr.tradingview.com/symbols/KRX-307180/,"1,300억",2026.02.09,-86601,88075
현대오토에버,417000.0,+6.51%,157244.0,66271.0,162390.0,307950,https://kr.tradingview.com/symbols/KRX-307950/,"114,358억",2026.02.09,-63,17401
케이엔알시스템 *,32100.0,+5.94%,85243.0,2711.0,137135.0,199430,https://kr.tradingview.com/symbols/KRX-199430/,"3,530억",2026.02.09,0,5978
티로보틱스 *,24150.0,+5.92%,274878.0,6566.0,397532.0,117730,https://kr.tradingview.com/symbols/KRX-117730/,"5,351억",2026.02.09,1488,36011
케이엔에스 *,14520.0,+5.60%,222261.0,3207.0,148203.0,432470,https://kr.tradingview.com/symbols/KRX-432470/,"1,274억",2026.02.09,0,-6634
한라캐스트 *,20350.0,+5.44%,1075306.0,21559.0,1340167.0,125490,https://kr.tradingview.com/symbols/KRX-125490/,"7,428억",2026.02.09,-14121,109065
씨메스 *,39200.0,+5.23%,124254.0,4808.0,230079.0,475400,https://kr.tradingview.com/symbols/KRX-475400/,"4,587억",2026.02.09,15852,9468
싸이닉솔루션 *,9450.0,+5.23%,453675.0,4258.0,522778.0,234030,https://kr.tradingview.com/symbols/KRX-234030/,"2,231억",2026.02.09,-21300,54011
아진엑스텍 *,9400.0,+5.15%,282285.0,2668.0,324094.0,059120,https://kr.tradingview.com/symbols/KRX-059120/,861억,2026.02.09,3,3165
삼성전자,166400.0,+4.92%,24964732.0,4169899.0,36358081.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,"985,278억",2026.02.09,4465185,510164
레인보우로보틱스 *,687000.0,+4.41%,166114.0,113651.0,313432.0,277810,https://kr.tradingview.com/symbols/KRX-277810/,"133,277억",2026.02.09,35110,-11601
유비쿼스 *,13080.0,+4.39%,129328.0,1684.0,183165.0,264450,https://kr.tradingview.com/symbols/KRX-264450/,"1,918억",2026.02.09,1,6014
포스코DX,39150.0,+4.26%,833517.0,32577.0,865158.0,022100,https://kr.tradingview.com/symbols/KRX-022100/,"59,522억",2026.02.09,123232,93703
