종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
오픈엣지테크놀로지 *,16150.0,+13.33%,948805.0,14965.0,147835.0,394280,https://kr.tradingview.com/symbols/KRX-394280/,"4,244억",2026.02.09,62553,217749
오킨스전자 *,16200.0,+11.42%,1586679.0,25616.0,777501.0,080580,https://kr.tradingview.com/symbols/KRX-080580/,"3,334억",2026.02.09,197198,-33256
큐알티 *,19540.0,+10.77%,315096.0,6065.0,94088.0,405100,https://kr.tradingview.com/symbols/KRX-405100/,"2,401억",2026.02.09,6185,71482
코리아써키트,57700.0,+8.87%,451476.0,25462.0,818121.0,007810,https://kr.tradingview.com/symbols/KRX-007810/,"13,629억",2026.02.09,7372,40117
파두 *,49100.0,+8.75%,2270454.0,111597.0,5142934.0,440110,https://kr.tradingview.com/symbols/KRX-440110/,"24,301억",2026.02.09,266471,-285738
티엘비 *,60000.0,+7.53%,206705.0,12157.0,292530.0,356860,https://kr.tradingview.com/symbols/KRX-356860/,"5,900억",2026.02.09,7403,39388
퀄리타스반도체 *,13870.0,+6.61%,187696.0,2588.0,180939.0,432720,https://kr.tradingview.com/symbols/KRX-432720/,"1,962억",2026.02.09,0,70260
SK하이닉스,887000.0,+5.72%,4228584.0,3746145.0,5581574.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,"6,457,381억",2026.02.09,745055,-162083
삼성전자,166400.0,+4.92%,24964732.0,4169899.0,36358081.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,"985,278억",2026.02.09,4465185,510164
네오셈 *,17390.0,+2.96%,1714624.0,30166.0,1851961.0,253590,https://kr.tradingview.com/symbols/KRX-253590/,"7,629억",2026.02.09,27272,-88004
국순당 *,4070.0,+1.12%,24988.0,101.0,37672.0,043650,https://kr.tradingview.com/symbols/KRX-043650/,727억,2026.02.09,-1664,517
엑시콘 *,28300.0,+0.71%,485442.0,13886.0,777986.0,092870,https://kr.tradingview.com/symbols/KRX-092870/,"3,693억",2026.02.09,-419,-9299
대교,1720.0,-1.99%,64023.0,110.0,86678.0,019680,https://kr.tradingview.com/symbols/KRX-019680/,"1,457억",2026.02.09,13408,-25162
