종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
현대지에프홀딩스,13930.0,+15.12%,7796669.0,106598.0,2758330.0,005440,https://kr.tradingview.com/symbols/KRX-005440/,"21,717억",2026.02.12,-450476,-97589
드림텍,8670.0,+7.97%,1944430.0,16944.0,502203.0,192650,https://kr.tradingview.com/symbols/KRX-192650/,"5,978억",2026.02.12,111716,270273
광주신세계,37700.0,+7.71%,58550.0,2181.0,25618.0,037710,https://kr.tradingview.com/symbols/KRX-037710/,"3,000억",2026.02.12,750,5435
SK스퀘어,570000.0,+7.14%,698518.0,393301.0,395925.0,402340,https://kr.tradingview.com/symbols/KRX-402340/,"752,897억",2026.02.12,83214,46558
JB금융지주,34050.0,+6.74%,899735.0,30168.0,935626.0,175330,https://kr.tradingview.com/symbols/KRX-175330/,"64,656억",2026.02.12,186184,-171897
포스코인터내셔널,69000.0,+6.65%,2632754.0,180927.0,406434.0,047050,https://kr.tradingview.com/symbols/KRX-047050/,"121,387억",2026.02.12,143796,-86597
HD건설기계,145000.0,+6.15%,1230684.0,178431.0,1197601.0,267270,https://kr.tradingview.com/symbols/KRX-267270/,"69,562억",2026.02.12,347196,21312
BNK금융지주,21450.0,+5.93%,2473877.0,52590.0,1296767.0,138930,https://kr.tradingview.com/symbols/KRX-138930/,"66,565억",2026.02.12,147427,-49828
신한지주,106000.0,+5.05%,2268330.0,238247.0,1648821.0,055550,https://kr.tradingview.com/symbols/KRX-055550/,"514,625억",2026.02.12,326416,14909
기업은행,26150.0,+4.60%,1997114.0,52003.0,1493155.0,024110,https://kr.tradingview.com/symbols/KRX-024110/,"208,527억",2026.02.12,452997,-273872
LG에너지솔루션,410000.0,+4.59%,582840.0,236608.0,187479.0,373220,https://kr.tradingview.com/symbols/KRX-373220/,"959,400억",2026.02.12,162755,21814
HD현대,261000.0,+4.40%,422298.0,111065.0,194814.0,267250,https://kr.tradingview.com/symbols/KRX-267250/,"206,172억",2026.02.12,51700,11817
LG화학,336500.0,+4.34%,574681.0,192486.0,393723.0,051910,https://kr.tradingview.com/symbols/KRX-051910/,"237,543억",2026.02.12,1256,168351
포스코퓨처엠,227500.0,+4.12%,632915.0,143509.0,214838.0,003670,https://kr.tradingview.com/symbols/KRX-003670/,"202,353억",2026.02.12,7922,119735
미래에셋증권,53400.0,+4.09%,5430727.0,288145.0,3516456.0,006800,https://kr.tradingview.com/symbols/KRX-006800/,"302,824억",2026.02.12,483725,-152056
롯데이노베이트,23650.0,+3.73%,71225.0,1665.0,25349.0,286940,https://kr.tradingview.com/symbols/KRX-286940/,"3,578억",2026.02.12,20531,961
iM금융지주,20250.0,+3.63%,920817.0,18607.0,1153326.0,139130,https://kr.tradingview.com/symbols/KRX-139130/,"32,526억",2026.02.12,250468,-320689
애경케미칼,10430.0,+3.57%,680170.0,7108.0,158429.0,161000,https://kr.tradingview.com/symbols/KRX-161000/,"5,074억",2026.02.12,-24641,-3481
LG유플러스,17170.0,+3.56%,1608002.0,27690.0,1144682.0,032640,https://kr.tradingview.com/symbols/KRX-032640/,"73,802억",2026.02.12,212266,35546
현대백화점,110900.0,+3.55%,214576.0,23317.0,434660.0,069960,https://kr.tradingview.com/symbols/KRX-069960/,"25,095억",2026.02.12,17444,709
ISC *,175600.0,+3.54%,210181.0,36544.0,240914.0,095340,https://kr.tradingview.com/symbols/KRX-095340/,"37,222억",2026.02.12,-6867,47083
감성코퍼레이션 *,7120.0,+3.49%,673464.0,4706.0,1062819.0,036620,https://kr.tradingview.com/symbols/KRX-036620/,"6,444억",2026.02.12,89829,-93092
SK텔레콤,78000.0,+3.45%,1425568.0,110098.0,1278084.0,017670,https://kr.tradingview.com/symbols/KRX-017670/,"167,536억",2026.02.12,417073,2279
우리금융지주,39150.0,+3.43%,3891334.0,151190.0,3883234.0,316140,https://kr.tradingview.com/symbols/KRX-316140/,"287,391억",2026.02.12,585390,-1307924
