종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
삼성전자,178600.0,+6.44%,41156377.0,7254085.0,22760242.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,"10,572,473억",2026.02.12,244823,13526444
덕산네오룩스 *,45250.0,+5.72%,813034.0,37392.0,412711.0,213420,https://kr.tradingview.com/symbols/KRX-213420/,"11,236억",2026.02.12,178014,-56525
LG화학,336500.0,+4.34%,574681.0,192486.0,393723.0,051910,https://kr.tradingview.com/symbols/KRX-051910/,"237,543억",2026.02.12,1256,168351
SK하이닉스,888000.0,+3.26%,4398647.0,3901280.0,3125590.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,"6,464,661억",2026.02.12,347583,652529
삼성전기,319500.0,+3.23%,511600.0,162910.0,431768.0,009150,https://kr.tradingview.com/symbols/KRX-009150/,"238,646억",2026.02.12,-28808,177107
LX세미콘,56100.0,+2.75%,110803.0,6152.0,65013.0,108320,https://kr.tradingview.com/symbols/KRX-108320/,"9,124억",2026.02.12,1239,-2004
삼성SDI,385500.0,+2.25%,638957.0,244031.0,367852.0,006400,https://kr.tradingview.com/symbols/KRX-006400/,"31,657억",2026.02.12,66566,45768
슈피겐코리아 *,23450.0,+2.18%,34962.0,841.0,17421.0,192440,https://kr.tradingview.com/symbols/KRX-192440/,"1,458억",2026.02.12,-92,-3217
덕우전자 *,4995.0,+2.04%,87917.0,434.0,40140.0,263600,https://kr.tradingview.com/symbols/KRX-263600/,796억,2026.02.12,17,13760
앤디포스 *,1685.0,+2.00%,130558.0,219.0,104430.0,238090,https://kr.tradingview.com/symbols/KRX-238090/,397억,2026.02.12,0,21745
영풍,60300.0,+1.69%,54646.0,3270.0,31851.0,000670,https://kr.tradingview.com/symbols/KRX-000670/,"1,901억",2026.02.12,-475,7335
인터플렉스 *,12900.0,+1.26%,143863.0,1842.0,149653.0,051370,https://kr.tradingview.com/symbols/KRX-051370/,"3,009억",2026.02.12,708,35807
비에이치,21900.0,+1.15%,600177.0,13098.0,1999165.0,090460,https://kr.tradingview.com/symbols/KRX-090460/,"7,383억",2026.02.12,207696,-87342
LG이노텍,253500.0,+1.00%,210626.0,52934.0,348025.0,011070,https://kr.tradingview.com/symbols/KRX-011070/,"59,996억",2026.02.12,44978,-29636
아이티엠반도체 *,10050.0,+0.50%,50907.0,507.0,44306.0,084850,https://kr.tradingview.com/symbols/KRX-084850/,"2,280억",2026.02.12,-4070,-8589
와이엠티 *,13310.0,+0.38%,118401.0,1569.0,118865.0,251370,https://kr.tradingview.com/symbols/KRX-251370/,"2,346억",2026.02.12,0,1922
프로텍 *,55400.0,0.00%,189221.0,10582.0,281596.0,053610,https://kr.tradingview.com/symbols/KRX-053610/,"6,094억",2026.02.12,27913,-24360
LG디스플레이,11910.0,0.00%,4540623.0,54139.0,3354680.0,034220,https://kr.tradingview.com/symbols/KRX-034220/,"59,550억",2026.02.12,344749,-215354
이녹스첨단소재 *,37700.0,-0.26%,532350.0,20003.0,538786.0,272290,https://kr.tradingview.com/symbols/KRX-272290/,"7,513억",2026.02.12,-52557,-19722
하이비젼시스템 *,19420.0,-5.04%,278829.0,5510.0,365972.0,126700,https://kr.tradingview.com/symbols/KRX-126700/,"2,902억",2026.02.12,-40135,-15825
