종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
한미반도체,209500.0,+9.97%,5790612.0,1238347.0,670835.0,042700,https://kr.tradingview.com/symbols/KRX-042700/,"199,679억",2026.02.12,24543,359554
한국금융지주,246500.0,+8.83%,727069.0,180652.0,377466.0,071050,https://kr.tradingview.com/symbols/KRX-071050/,"137,365억",2026.02.12,95056,-63831
DI동일,23550.0,+7.78%,171702.0,3931.0,129625.0,001530,https://kr.tradingview.com/symbols/KRX-001530/,"4,646억",2026.02.12,12809,-17417
한솔케미칼,305000.0,+7.77%,62342.0,18636.0,20009.0,014680,https://kr.tradingview.com/symbols/KRX-014680/,"34,572억",2026.02.12,13411,-3130
SK스퀘어,570000.0,+7.14%,698518.0,393301.0,395925.0,402340,https://kr.tradingview.com/symbols/KRX-402340/,"752,897억",2026.02.12,83214,46558
티씨케이 *,221000.0,+6.76%,105745.0,22106.0,48265.0,064760,https://kr.tradingview.com/symbols/KRX-064760/,"24,706억",2026.02.12,7340,-6498
JB금융지주,34050.0,+6.74%,899735.0,30168.0,935626.0,175330,https://kr.tradingview.com/symbols/KRX-175330/,"64,656억",2026.02.12,186184,-171897
오리온,138600.0,+6.62%,359012.0,49890.0,147575.0,271560,https://kr.tradingview.com/symbols/KRX-271560/,"54,797억",2026.02.12,-77089,162972
영원무역홀딩스,242000.0,+6.61%,25121.0,5925.0,18023.0,009970,https://kr.tradingview.com/symbols/KRX-009970/,"32,668억",2026.02.12,5401,-2074
컴투스 *,37100.0,+6.00%,122189.0,4436.0,23163.0,078340,https://kr.tradingview.com/symbols/KRX-078340/,"4,486억",2026.02.12,27055,-4157
삼성화재,581000.0,+5.83%,119593.0,68049.0,95400.0,000810,https://kr.tradingview.com/symbols/KRX-000810/,"267,325억",2026.02.12,14129,-3522
현대이지웰 *,6110.0,+5.34%,794184.0,4855.0,2661134.0,090850,https://kr.tradingview.com/symbols/KRX-090850/,"1,451억",2026.02.12,25553,205074
금호석유화학,147000.0,+5.08%,194089.0,28348.0,98775.0,011780,https://kr.tradingview.com/symbols/KRX-011780/,"38,267억",2026.02.12,57155,521
신한지주,106000.0,+5.05%,2268330.0,238247.0,1648821.0,055550,https://kr.tradingview.com/symbols/KRX-055550/,"514,625억",2026.02.12,326416,14909
DB손해보험,186700.0,+5.01%,198100.0,36397.0,243197.0,005830,https://kr.tradingview.com/symbols/KRX-005830/,"129,540억",2026.02.12,42590,-44995
무학,9710.0,+4.86%,156559.0,1518.0,61219.0,033920,https://kr.tradingview.com/symbols/KRX-033920/,"2,767억",2026.02.12,2498,13485
삼양식품,1219000.0,+4.55%,101384.0,122863.0,65158.0,003230,https://kr.tradingview.com/symbols/KRX-003230/,"91,827억",2026.02.12,39151,4840
태웅로직스 *,2860.0,+4.38%,3338247.0,9887.0,119611.0,124560,https://kr.tradingview.com/symbols/KRX-124560/,"1,107억",2026.02.12,1,-297772
한화시스템,105800.0,+4.34%,1665398.0,173680.0,828968.0,272210,https://kr.tradingview.com/symbols/KRX-272210/,"199,877억",2026.02.12,411252,-198596
피에스케이 *,59300.0,+4.04%,276997.0,16212.0,233359.0,319660,https://kr.tradingview.com/symbols/KRX-319660/,"17,177억",2026.02.12,30580,-8735
대신증권,36100.0,+3.74%,272582.0,9751.0,287401.0,003540,https://kr.tradingview.com/symbols/KRX-003540/,"18,329억",2026.02.12,105503,-62783
메가스터디교육 *,47600.0,+3.70%,29105.0,1370.0,14558.0,215200,https://kr.tradingview.com/symbols/KRX-215200/,"4,934억",2026.02.12,6798,-5034
KG케미칼,6100.0,+3.57%,356947.0,2143.0,176239.0,001390,https://kr.tradingview.com/symbols/KRX-001390/,"4,101억",2026.02.12,1195,75776
우리금융지주,39150.0,+3.43%,3891334.0,151190.0,3883234.0,316140,https://kr.tradingview.com/symbols/KRX-316140/,"287,391억",2026.02.12,585390,-1307924
하나마이크론 *,34800.0,+3.42%,1763174.0,60621.0,790507.0,067310,https://kr.tradingview.com/symbols/KRX-067310/,"23,112억",2026.02.12,213858,-508114
코스맥스,209000.0,+2.96%,77683.0,15806.0,34831.0,192820,https://kr.tradingview.com/symbols/KRX-192820/,"23,720억",2026.02.12,13169,2630
메리츠금융지주,135000.0,+2.90%,382762.0,51149.0,657542.0,138040,https://kr.tradingview.com/symbols/KRX-138040/,"236,549억",2026.02.12,99690,-21410
KX *,3700.0,+2.78%,124813.0,459.0,57489.0,122450,https://kr.tradingview.com/symbols/KRX-122450/,"1,658억",2026.02.12,2157,2450
한진칼,128500.0,+2.72%,138788.0,17617.0,110563.0,180640,https://kr.tradingview.com/symbols/KRX-180640/,"85,790억",2026.02.12,16312,12126
농심,452500.0,+2.72%,49090.0,22104.0,28882.0,004370,https://kr.tradingview.com/symbols/KRX-004370/,"27,524억",2026.02.12,4912,6687
KT,64300.0,+2.55%,648760.0,42036.0,810440.0,030200,https://kr.tradingview.com/symbols/KRX-030200/,"162,050억",2026.02.12,21488,-2044
동원시스템즈,28750.0,+2.31%,47450.0,1348.0,70186.0,014820,https://kr.tradingview.com/symbols/KRX-014820/,"8,335억",2026.02.12,4412,2043
슈프리마 *,46950.0,+2.18%,61413.0,2891.0,85513.0,236200,https://kr.tradingview.com/symbols/KRX-236200/,"3,407억",2026.02.12,11057,1550
현대차증권,9800.0,+2.08%,238901.0,2334.0,101260.0,001500,https://kr.tradingview.com/symbols/KRX-001500/,"6,060억",2026.02.12,14752,22707
코미코 *,107800.0,+1.99%,133608.0,14472.0,125303.0,183300,https://kr.tradingview.com/symbols/KRX-183300/,"11,277억",2026.02.12,18542,-6704
코웨이,87900.0,+1.97%,598705.0,51983.0,385207.0,021240,https://kr.tradingview.com/symbols/KRX-021240/,"63,208억",2026.02.12,68349,-99608
오스코텍 *,52000.0,+1.96%,265275.0,13819.0,183924.0,039200,https://kr.tradingview.com/symbols/KRX-039200/,"19,894억",2026.02.12,-23108,58615
한국항공우주,165500.0,+1.91%,831709.0,137174.0,729401.0,047810,https://kr.tradingview.com/symbols/KRX-047810/,"161,321억",2026.02.12,-22789,92950
KG스틸,5930.0,+1.54%,350314.0,2059.0,358044.0,016380,https://kr.tradingview.com/symbols/KRX-016380/,"5,931억",2026.02.12,-33642,105172
HMM,21350.0,+1.43%,2164312.0,46108.0,2579066.0,011200,https://kr.tradingview.com/symbols/KRX-011200/,"201,381억",2026.02.12,217281,104322
에스에프에이 *,32000.0,+1.43%,96130.0,3041.0,91210.0,056190,https://kr.tradingview.com/symbols/KRX-056190/,"11,491억",2026.02.12,20054,-16949
KCC,556000.0,+1.28%,45794.0,25306.0,82978.0,002380,https://kr.tradingview.com/symbols/KRX-002380/,"49,409억",2026.02.12,258,5460
하이즈항공 *,2815.0,+1.26%,43530.0,122.0,122851.0,221840,https://kr.tradingview.com/symbols/KRX-221840/,526억,2026.02.12,0,9110
한전KPS,57800.0,+1.23%,258636.0,14783.0,476850.0,051600,https://kr.tradingview.com/symbols/KRX-051600/,"26,010억",2026.02.12,24096,-14242
현대퓨처넷,3435.0,+1.18%,356253.0,1204.0,1539684.0,126560,https://kr.tradingview.com/symbols/KRX-126560/,"3,785억",2026.02.12,-30701,41377
풀무원,13380.0,+1.13%,92871.0,1241.0,43266.0,017810,https://kr.tradingview.com/symbols/KRX-017810/,"5,101억",2026.02.12,779,27831
한국타이어앤테크놀로지,73500.0,+1.10%,336923.0,24676.0,535802.0,161390,https://kr.tradingview.com/symbols/KRX-161390/,"91,048억",2026.02.12,63044,-46524
DB하이텍,94800.0,+1.07%,362625.0,34100.0,266743.0,000990,https://kr.tradingview.com/symbols/KRX-000990/,"41,242억",2026.02.12,-48497,-8033
제이브이엠 *,26450.0,+0.95%,41688.0,1092.0,44136.0,054950,https://kr.tradingview.com/symbols/KRX-054950/,"3,198억",2026.02.12,1633,2937
