종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
한국전력,65400.0,+16.16%,18881532.0,1190861.0,3627467.0,015760,https://kr.tradingview.com/symbols/KRX-015760/,2026.01.20,531620,709004
SNT에너지,40850.0,+5.97%,327268.0,13175.0,135734.0,100840,https://kr.tradingview.com/symbols/KRX-100840/,2026.01.20,36387,-19318
한국가스공사,40800.0,+5.56%,887064.0,35691.0,339179.0,036460,https://kr.tradingview.com/symbols/KRX-036460/,2026.01.20,17041,386502
비에이치아이 *,64000.0,+4.58%,3419629.0,218944.0,1310562.0,083650,https://kr.tradingview.com/symbols/KRX-083650/,2026.01.20,106773,-125628
SK가스,227500.0,+2.02%,16554.0,3754.0,11949.0,018670,https://kr.tradingview.com/symbols/KRX-018670/,2026.01.20,-4489,6169
SH에너지화학,364.0,+1.39%,437386.0,157.0,334006.0,002360,https://kr.tradingview.com/symbols/KRX-002360/,2026.01.20,-99,37051
포스코인터내셔널,63300.0,+1.28%,1327876.0,83844.0,2819565.0,047050,https://kr.tradingview.com/symbols/KRX-047050/,2026.01.20,240678,125767
E1,82300.0,+1.23%,15119.0,1235.0,26158.0,017940,https://kr.tradingview.com/symbols/KRX-017940/,2026.01.20,-2399,8481
두산에너빌리티,95300.0,-0.10%,10795773.0,1028604.0,8509605.0,034020,https://kr.tradingview.com/symbols/KRX-034020/,2026.01.20,-319171,-65761
한국카본,36300.0,-0.82%,468330.0,16945.0,847060.0,017960,https://kr.tradingview.com/symbols/KRX-017960/,2026.01.20,41829,-69143
우림피티에스 *,20100.0,-6.51%,1118145.0,22847.0,1239690.0,101170,https://kr.tradingview.com/symbols/KRX-101170/,2026.01.20,-3558,22333
