종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
한국첨단소재 *,3005.0,+29.81%,6266973.0,18313.0,384293.0,062970,https://kr.tradingview.com/symbols/KRX-062970/,2026.01.20,0,40236
센서뷰 *,3375.0,+15.19%,11901682.0,39975.0,11983059.0,321370,https://kr.tradingview.com/symbols/KRX-321370/,2026.01.20,-587,-114966
옵티코어 *,4740.0,+8.72%,13664723.0,67896.0,11982064.0,380540,https://kr.tradingview.com/symbols/KRX-380540/,2026.01.20,-43697,-746130
케이엠더블유 *,15320.0,+6.46%,405828.0,6101.0,160191.0,032500,https://kr.tradingview.com/symbols/KRX-032500/,2026.01.20,23251,148522
이노와이어리스 *,25800.0,+6.39%,345970.0,8897.0,118571.0,073490,https://kr.tradingview.com/symbols/KRX-073490/,2026.01.20,1233,26669
대한광통신 *,3235.0,+6.24%,23875270.0,76096.0,9595878.0,010170,https://kr.tradingview.com/symbols/KRX-010170/,2026.01.20,-37485,1047599
빛과전자 *,1831.0,+5.90%,19997463.0,37069.0,35526160.0,069540,https://kr.tradingview.com/symbols/KRX-069540/,2026.01.20,0,-331868
우리로 *,1480.0,+5.34%,3890082.0,5764.0,1979279.0,046970,https://kr.tradingview.com/symbols/KRX-046970/,2026.01.20,0,321080
SK텔레콤,62200.0,+5.07%,3364804.0,208224.0,2911218.0,017670,https://kr.tradingview.com/symbols/KRX-017670/,2026.01.20,633404,537311
나무기술 *,1930.0,+4.95%,5472445.0,10691.0,7552515.0,242040,https://kr.tradingview.com/symbols/KRX-242040/,2026.01.20,82,-165808
코스텍시스 *,13000.0,+4.00%,51051.0,654.0,33708.0,355150,https://kr.tradingview.com/symbols/KRX-355150/,2026.01.20,5142,3143
에치에프알 *,12600.0,+3.45%,95188.0,1194.0,59055.0,230240,https://kr.tradingview.com/symbols/KRX-230240/,2026.01.20,-2120,13875
KT,55200.0,+2.99%,551168.0,30287.0,906507.0,030200,https://kr.tradingview.com/symbols/KRX-030200/,2026.01.20,153820,-1458
쏠리드 *,7530.0,+2.73%,1059218.0,7981.0,410086.0,050890,https://kr.tradingview.com/symbols/KRX-050890/,2026.01.20,24236,280443
LG유플러스,15430.0,+2.46%,1014310.0,15531.0,759293.0,032640,https://kr.tradingview.com/symbols/KRX-032640/,2026.01.20,114505,17687
LS마린솔루션 *,29450.0,+2.43%,329977.0,9570.0,139473.0,060370,https://kr.tradingview.com/symbols/KRX-060370/,2026.01.20,552,44088
오늘이엔엠 *,880.0,+2.21%,104417.0,90.0,229490.0,192410,https://kr.tradingview.com/symbols/KRX-192410/,2026.01.20,-9000,19752
웨이비스 *,10700.0,+2.20%,300624.0,3213.0,112337.0,289930,https://kr.tradingview.com/symbols/KRX-289930/,2026.01.20,10382,-30146
텔코웨어,16160.0,+2.15%,25019.0,399.0,6020.0,078000,https://kr.tradingview.com/symbols/KRX-078000/,2026.01.20,-19,7440
RFHIC *,34800.0,+2.05%,256158.0,8951.0,308829.0,218410,https://kr.tradingview.com/symbols/KRX-218410/,2026.01.20,9579,-799
휴먼테크놀로지 *,4485.0,+1.93%,65712.0,293.0,103700.0,175140,https://kr.tradingview.com/symbols/KRX-175140/,2026.01.20,0,2046
오파스넷 *,6450.0,+1.90%,32394.0,209.0,51370.0,173130,https://kr.tradingview.com/symbols/KRX-173130/,2026.01.20,0,4218
에프알텍 *,2040.0,+1.49%,21162.0,43.0,31454.0,073540,https://kr.tradingview.com/symbols/KRX-073540/,2026.01.20,0,-1940
웨이브일렉트로 *,4665.0,+1.41%,50042.0,231.0,77426.0,095270,https://kr.tradingview.com/symbols/KRX-095270/,2026.01.20,-10908,-2211
오이솔루션 *,15400.0,+1.32%,307921.0,4810.0,179632.0,138080,https://kr.tradingview.com/symbols/KRX-138080/,2026.01.20,-5000,25906
기산텔레콤 *,1897.0,+1.17%,32170.0,61.0,44983.0,035460,https://kr.tradingview.com/symbols/KRX-035460/,2026.01.20,0,3438
와이어블 *,1293.0,+1.17%,75588.0,97.0,53352.0,065530,https://kr.tradingview.com/symbols/KRX-065530/,2026.01.20,0,19024
이루온 *,1489.0,+1.09%,320183.0,473.0,418168.0,065440,https://kr.tradingview.com/symbols/KRX-065440/,2026.01.20,0,16511
PI첨단소재,15710.0,+0.83%,75128.0,1181.0,73913.0,178920,https://kr.tradingview.com/symbols/KRX-178920/,2026.01.20,-4617,28073
와이솔 *,6120.0,+0.82%,76170.0,464.0,78138.0,122990,https://kr.tradingview.com/symbols/KRX-122990/,2026.01.20,-8058,24453
우리넷 *,7660.0,+0.79%,306611.0,2344.0,413236.0,115440,https://kr.tradingview.com/symbols/KRX-115440/,2026.01.20,761,19767
엔텔스 *,5120.0,+0.39%,40584.0,207.0,122072.0,069410,https://kr.tradingview.com/symbols/KRX-069410/,2026.01.20,0,1356
쏘닉스 *,1896.0,+0.37%,69447.0,129.0,226896.0,088280,https://kr.tradingview.com/symbols/KRX-088280/,2026.01.20,0,-1573
