종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
해성옵틱스 *,1167.0,+29.96%,3019456.0,3524.0,4889138.0,076610,https://kr.tradingview.com/symbols/KRX-076610/,2026.01.20,1200,1115029
링크드 *,460.0,+29.94%,4087335.0,1860.0,247667.0,193250,https://kr.tradingview.com/symbols/KRX-193250/,2026.01.20,0,36455
캠시스 *,873.0,+29.91%,17028030.0,14387.0,46331332.0,050110,https://kr.tradingview.com/symbols/KRX-050110/,2026.01.20,0,116217
케스피온 *,554.0,+11.92%,5400052.0,3071.0,141297.0,079190,https://kr.tradingview.com/symbols/KRX-079190/,2026.01.20,0,33407
엑스플러스 *,579.0,+8.63%,4113156.0,2466.0,1336024.0,373200,https://kr.tradingview.com/symbols/KRX-373200/,2026.01.20,9412,380295
웰킵스하이텍 *,685.0,+7.54%,132340.0,88.0,67601.0,043590,https://kr.tradingview.com/symbols/KRX-043590/,2026.01.20,0,-301
이미지스 *,1308.0,+6.86%,1264816.0,1651.0,394006.0,115610,https://kr.tradingview.com/symbols/KRX-115610/,2026.01.20,0,85108
인탑스 *,23150.0,+5.95%,1328055.0,30501.0,1325833.0,049070,https://kr.tradingview.com/symbols/KRX-049070/,2026.01.20,2563,-120932
성우전자 *,2505.0,+5.92%,696171.0,1756.0,96533.0,081580,https://kr.tradingview.com/symbols/KRX-081580/,2026.01.20,177,-41811
삼성SDI,326000.0,+3.82%,2148250.0,705015.0,1430872.0,006400,https://kr.tradingview.com/symbols/KRX-006400/,2026.01.20,147691,145997
세경하이테크 *,4710.0,+3.74%,215245.0,995.0,390621.0,148150,https://kr.tradingview.com/symbols/KRX-148150/,2026.01.20,5,84368
제이앤티씨 *,19670.0,+3.64%,269868.0,5246.0,228396.0,204270,https://kr.tradingview.com/symbols/KRX-204270/,2026.01.20,10654,22610
알트 *,3645.0,+3.40%,872340.0,3141.0,676798.0,459550,https://kr.tradingview.com/symbols/KRX-459550/,2026.01.20,400,149599
슈피겐코리아 *,22050.0,+2.32%,8036.0,176.0,12154.0,192440,https://kr.tradingview.com/symbols/KRX-192440/,2026.01.20,41,451
모다이노칩 *,2020.0,+1.92%,7743.0,16.0,18140.0,080420,https://kr.tradingview.com/symbols/KRX-080420/,2026.01.20,0,-740
시노펙스 *,5720.0,+1.78%,707677.0,4057.0,401867.0,025320,https://kr.tradingview.com/symbols/KRX-025320/,2026.01.20,34517,34833
아모그린텍 *,6020.0,+1.69%,113915.0,687.0,71035.0,125210,https://kr.tradingview.com/symbols/KRX-125210/,2026.01.20,2,59085
동운아나텍 *,27650.0,+1.65%,145994.0,3962.0,162615.0,094170,https://kr.tradingview.com/symbols/KRX-094170/,2026.01.20,262,-8665
노바텍 *,26450.0,+1.54%,896212.0,24520.0,777307.0,285490,https://kr.tradingview.com/symbols/KRX-285490/,2026.01.20,-7780,44376
KH바텍 *,14590.0,+1.32%,1098900.0,16138.0,1408233.0,060720,https://kr.tradingview.com/symbols/KRX-060720/,2026.01.20,526,-106197
유티아이 *,21550.0,+1.17%,94219.0,2029.0,91775.0,179900,https://kr.tradingview.com/symbols/KRX-179900/,2026.01.20,409,400
캐프 *,2395.0,+1.05%,170818.0,402.0,106080.0,198080,https://kr.tradingview.com/symbols/KRX-198080/,2026.01.20,1640,-2339
이엠텍 *,7670.0,+1.05%,86294.0,666.0,79435.0,091120,https://kr.tradingview.com/symbols/KRX-091120/,2026.01.20,15,22944
토비스 *,15140.0,+0.87%,95282.0,1444.0,118442.0,051360,https://kr.tradingview.com/symbols/KRX-051360/,2026.01.20,-43666,44255
덕산네오룩스 *,35050.0,+0.86%,157658.0,5548.0,170461.0,213420,https://kr.tradingview.com/symbols/KRX-213420/,2026.01.20,-55959,61567
테이팩스,14530.0,+0.76%,34247.0,502.0,29684.0,055490,https://kr.tradingview.com/symbols/KRX-055490/,2026.01.20,-543,-2812
디티씨 *,3045.0,+0.66%,40789.0,125.0,35892.0,066670,https://kr.tradingview.com/symbols/KRX-066670/,2026.01.20,0,4384
파트론 *,7020.0,+0.57%,284719.0,1994.0,240235.0,091700,https://kr.tradingview.com/symbols/KRX-091700/,2026.01.20,4131,17379
씨유테크 *,2915.0,+0.52%,14161.0,41.0,37889.0,376290,https://kr.tradingview.com/symbols/KRX-376290/,2026.01.20,0,-401
한국컴퓨터 *,4880.0,+0.51%,37786.0,184.0,22123.0,054040,https://kr.tradingview.com/symbols/KRX-054040/,2026.01.20,-30,6358
피델릭스 *,1085.0,+0.46%,564921.0,623.0,147200.0,032580,https://kr.tradingview.com/symbols/KRX-032580/,2026.01.20,0,9375
자화전자,23050.0,+0.44%,356372.0,8262.0,356007.0,033240,https://kr.tradingview.com/symbols/KRX-033240/,2026.01.20,2627,-53210
신화인터텍 *,1798.0,+0.39%,59169.0,106.0,109650.0,056700,https://kr.tradingview.com/symbols/KRX-056700/,2026.01.20,0,-8244
테크엘 *,1731.0,+0.35%,21618.0,37.0,29829.0,064520,https://kr.tradingview.com/symbols/KRX-064520/,2026.01.20,0,-6403
유아이엘 *,3420.0,+0.29%,239356.0,815.0,160458.0,049520,https://kr.tradingview.com/symbols/KRX-049520/,2026.01.20,43592,-26380
레몬 *,8090.0,+0.25%,182345.0,1486.0,169670.0,294140,https://kr.tradingview.com/symbols/KRX-294140/,2026.01.20,0,17930
하이비젼시스템 *,16380.0,+0.24%,141265.0,2309.0,120747.0,126700,https://kr.tradingview.com/symbols/KRX-126700/,2026.01.20,-2454,27795
기가레인 *,553.0,+0.18%,190501.0,105.0,380186.0,049080,https://kr.tradingview.com/symbols/KRX-049080/,2026.01.20,0,-2079
LG디스플레이,12470.0,+0.08%,1771120.0,22071.0,2005555.0,034220,https://kr.tradingview.com/symbols/KRX-034220/,2026.01.20,-255072,305663
아진엑스텍 *,16970.0,+0.06%,1129173.0,18895.0,1448181.0,059120,https://kr.tradingview.com/symbols/KRX-059120/,2026.01.20,11835,-22852
유아이디 *,1082.0,0.00%,32898.0,35.0,22853.0,069330,https://kr.tradingview.com/symbols/KRX-069330/,2026.01.20,0,793
디케이티 *,6980.0,-0.14%,60444.0,419.0,69851.0,290550,https://kr.tradingview.com/symbols/KRX-290550/,2026.01.20,-4523,118
모베이스 *,6410.0,-0.16%,2820315.0,18662.0,6463667.0,101330,https://kr.tradingview.com/symbols/KRX-101330/,2026.01.20,-7,36233
