종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
나라스페이스테크놀로지 *,46650.0,+29.94%,6832958.0,286887.0,2954108.0,478340,https://kr.tradingview.com/symbols/KRX-478340/,2026.01.20,122926,-202783
그린광학 *,36550.0,+29.84%,6955655.0,234138.0,2141644.0,0015G0,https://kr.tradingview.com/symbols/KRX-000150/,2026.01.20,20733,40585
컨텍 *,17990.0,+26.16%,7253940.0,125869.0,456349.0,451760,https://kr.tradingview.com/symbols/KRX-451760/,2026.01.20,167465,169811
파이버프로 *,15650.0,+18.20%,4528251.0,68710.0,942984.0,368770,https://kr.tradingview.com/symbols/KRX-368770/,2026.01.20,37932,61085
에이치브이엠 *,90500.0,+16.93%,1409031.0,123426.0,533395.0,295310,https://kr.tradingview.com/symbols/KRX-295310/,2026.01.20,45431,103593
AP위성 *,17450.0,+15.64%,8104844.0,142356.0,653174.0,211270,https://kr.tradingview.com/symbols/KRX-211270/,2026.01.20,31898,70459
센서뷰 *,3375.0,+15.19%,11901682.0,39975.0,11983059.0,321370,https://kr.tradingview.com/symbols/KRX-321370/,2026.01.20,-587,-114966
이노스페이스 *,24200.0,+14.69%,6143693.0,141488.0,2543881.0,462350,https://kr.tradingview.com/symbols/KRX-462350/,2026.01.20,29180,109490
태웅 *,33500.0,+12.61%,1440043.0,45904.0,233217.0,044490,https://kr.tradingview.com/symbols/KRX-044490/,2026.01.20,98196,-1217
루미르 *,13540.0,+11.07%,5306962.0,69988.0,889181.0,474170,https://kr.tradingview.com/symbols/KRX-474170/,2026.01.20,15854,33623
쎄트렉아이 *,134800.0,+9.95%,528252.0,68872.0,300234.0,099320,https://kr.tradingview.com/symbols/KRX-099320/,2026.01.20,40542,40393
퍼스텍,4845.0,+9.24%,11118797.0,53169.0,9919398.0,010820,https://kr.tradingview.com/symbols/KRX-010820/,2026.01.20,-4497,89199
제노코 *,26400.0,+8.64%,1521497.0,40234.0,349896.0,361390,https://kr.tradingview.com/symbols/KRX-361390/,2026.01.20,12798,-891
인텔리안테크 *,74000.0,+7.87%,417340.0,30422.0,161048.0,189300,https://kr.tradingview.com/symbols/KRX-189300/,2026.01.20,42762,-13013
스피어 *,19740.0,+7.40%,4519239.0,87655.0,2585008.0,347700,https://kr.tradingview.com/symbols/KRX-347700/,2026.01.20,-7962,400522
켄코아에어로스페이스 *,22450.0,+7.16%,2041250.0,45125.0,848211.0,274090,https://kr.tradingview.com/symbols/KRX-274090/,2026.01.20,21236,7174
비츠로테크 *,11420.0,+6.43%,3077228.0,34554.0,1744675.0,042370,https://kr.tradingview.com/symbols/KRX-042370/,2026.01.20,-1181,-49374
에스에프에이 *,25850.0,+6.16%,419353.0,10718.0,133624.0,056190,https://kr.tradingview.com/symbols/KRX-056190/,2026.01.20,8280,81806
비츠로넥스텍 *,21300.0,+4.67%,2135099.0,45026.0,1969886.0,488900,https://kr.tradingview.com/symbols/KRX-488900/,2026.01.20,19799,-27275
LK삼양 *,1489.0,+4.64%,5939287.0,8811.0,1705962.0,225190,https://kr.tradingview.com/symbols/KRX-225190/,2026.01.20,0,194457
세아베스틸지주,73600.0,+2.94%,473802.0,34835.0,305799.0,001430,https://kr.tradingview.com/symbols/KRX-001430/,2026.01.20,-8502,-20628
서남 *,2815.0,+2.74%,631640.0,1764.0,531232.0,294630,https://kr.tradingview.com/symbols/KRX-294630/,2026.01.20,0,101994
이녹스첨단소재 *,25500.0,+2.62%,707906.0,17964.0,440900.0,272290,https://kr.tradingview.com/symbols/KRX-272290/,2026.01.20,68877,-3595
상아프론테크 *,15370.0,+2.60%,45461.0,692.0,69962.0,089980,https://kr.tradingview.com/symbols/KRX-089980/,2026.01.20,-97,18834
한글과컴퓨터 *,23000.0,+2.45%,238199.0,5491.0,166833.0,030520,https://kr.tradingview.com/symbols/KRX-030520/,2026.01.20,11589,53979
현대로템,218500.0,+1.63%,1246791.0,274764.0,569588.0,064350,https://kr.tradingview.com/symbols/KRX-064350/,2026.01.20,108813,22432
한양이엔지 *,23750.0,+1.06%,130930.0,3063.0,58277.0,045100,https://kr.tradingview.com/symbols/KRX-045100/,2026.01.20,16346,15878
대한항공,24450.0,+0.62%,3120823.0,75752.0,4425386.0,003490,https://kr.tradingview.com/symbols/KRX-003490/,2026.01.20,196867,274542
덕산하이메탈 *,5810.0,+0.52%,424722.0,2451.0,315054.0,077360,https://kr.tradingview.com/symbols/KRX-077360/,2026.01.20,12174,76213
한국항공우주,165700.0,+0.12%,1188045.0,197508.0,1481943.0,047810,https://kr.tradingview.com/symbols/KRX-047810/,2026.01.20,-81,-76321
한화,124600.0,-0.24%,681965.0,84646.0,852176.0,000880,https://kr.tradingview.com/symbols/KRX-000880/,2026.01.20,60942,155815
한화시스템,90500.0,-0.33%,3518034.0,324799.0,2221542.0,272210,https://kr.tradingview.com/symbols/KRX-272210/,2026.01.20,16505,31392
LIG넥스원,550000.0,-0.72%,149649.0,83789.0,124923.0,079550,https://kr.tradingview.com/symbols/KRX-079550/,2026.01.20,8393,7649
한화에어로스페이스,1309000.0,-1.58%,219761.0,292657.0,194888.0,012450,https://kr.tradingview.com/symbols/KRX-012450/,2026.01.20,-4953,-15122
이수페타시스,112500.0,-2.85%,1194037.0,133932.0,1209247.0,007660,https://kr.tradingview.com/symbols/KRX-007660/,2026.01.20,-293316,166496
