종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크
엔젠바이오 *,1952.0,+29.96%,5830195.0,10950.0,160550.0,354200,https://kr.tradingview.com/symbols/KRX-354200/
지씨지놈 *,7200.0,+10.94%,1653429.0,11925.0,188709.0,340450,https://kr.tradingview.com/symbols/KRX-340450/
랩지노믹스 *,1732.0,+6.52%,2301084.0,3984.0,721425.0,084650,https://kr.tradingview.com/symbols/KRX-084650/
고바이오랩 *,5940.0,+6.45%,147613.0,871.0,70295.0,348150,https://kr.tradingview.com/symbols/KRX-348150/
신테카바이오 *,3615.0,+6.17%,715253.0,2555.0,920857.0,226330,https://kr.tradingview.com/symbols/KRX-226330/
지놈앤컴퍼니 *,8390.0,+5.27%,1688101.0,14266.0,2135384.0,314130,https://kr.tradingview.com/symbols/KRX-314130/
제넥신 *,4465.0,+4.20%,244830.0,1097.0,221869.0,095700,https://kr.tradingview.com/symbols/KRX-095700/
셀레믹스 *,2865.0,+3.99%,24503.0,69.0,25310.0,331920,https://kr.tradingview.com/symbols/KRX-331920/
아미코젠 *,1550.0,+3.68%,1380456.0,2178.0,701417.0,092040,https://kr.tradingview.com/symbols/KRX-092040/
진시스템 *,4770.0,+3.36%,33046.0,155.0,62773.0,363250,https://kr.tradingview.com/symbols/KRX-363250/
코오롱생명과학 *,48600.0,+3.18%,48612.0,2364.0,52729.0,102940,https://kr.tradingview.com/symbols/KRX-102940/
에스디바이오센서,8470.0,+3.04%,183502.0,1554.0,116581.0,137310,https://kr.tradingview.com/symbols/KRX-137310/
아이엠비디엑스 *,9420.0,+2.95%,89315.0,842.0,136979.0,461030,https://kr.tradingview.com/symbols/KRX-461030/
이엔셀 *,15940.0,+2.91%,209747.0,3344.0,219230.0,456070,https://kr.tradingview.com/symbols/KRX-456070/
큐로셀 *,47450.0,+2.82%,120825.0,5771.0,56137.0,372320,https://kr.tradingview.com/symbols/KRX-372320/
CG인바이츠 *,1316.0,+2.81%,176794.0,229.0,405699.0,083790,https://kr.tradingview.com/symbols/KRX-083790/
HLB제넥스 *,2780.0,+2.77%,34002.0,93.0,41027.0,187420,https://kr.tradingview.com/symbols/KRX-187420/
바이오니아 *,12110.0,+2.02%,134051.0,1623.0,147914.0,064550,https://kr.tradingview.com/symbols/KRX-064550/
제놀루션 *,1888.0,+2.00%,313059.0,606.0,90924.0,225220,https://kr.tradingview.com/symbols/KRX-225220/
마크로젠 *,16190.0,+1.82%,23567.0,380.0,45056.0,038290,https://kr.tradingview.com/symbols/KRX-038290/
씨젠 *,24100.0,+1.69%,231149.0,5586.0,115040.0,096530,https://kr.tradingview.com/symbols/KRX-096530/
CJ 바이오사이언스 *,8480.0,+1.68%,25505.0,216.0,46684.0,311690,https://kr.tradingview.com/symbols/KRX-311690/
엑세스바이오 *,3975.0,+1.66%,162617.0,656.0,129881.0,950130,https://kr.tradingview.com/symbols/KRX-950130/
엑셀세라퓨틱스 *,1570.0,+1.55%,64287.0,101.0,92149.0,373110,https://kr.tradingview.com/symbols/KRX-373110/
티움바이오 *,5880.0,+1.55%,109542.0,643.0,214784.0,321550,https://kr.tradingview.com/symbols/KRX-321550/
HLB파나진 *,1699.0,+1.37%,74732.0,127.0,117037.0,046210,https://kr.tradingview.com/symbols/KRX-046210/
테라젠이텍스 *,2895.0,+0.87%,135755.0,394.0,107521.0,066700,https://kr.tradingview.com/symbols/KRX-066700/
신라젠 *,3275.0,+0.77%,869403.0,2866.0,772978.0,215600,https://kr.tradingview.com/symbols/KRX-215600/
진원생명과학,1758.0,+0.74%,571049.0,1007.0,521423.0,011000,https://kr.tradingview.com/symbols/KRX-011000/
소마젠 *,3545.0,+0.71%,28519.0,100.0,25142.0,950200,https://kr.tradingview.com/symbols/KRX-950200/
바이젠셀 *,8670.0,+0.23%,484308.0,4254.0,602186.0,308080,https://kr.tradingview.com/symbols/KRX-308080/
지니너스 *,3405.0,+0.15%,583915.0,1996.0,839174.0,389030,https://kr.tradingview.com/symbols/KRX-389030/
녹십자,158500.0,0.00%,62964.0,9975.0,66396.0,006280,https://kr.tradingview.com/symbols/KRX-006280/
젠큐릭스 *,1827.0,-0.33%,305296.0,571.0,409122.0,229000,https://kr.tradingview.com/symbols/KRX-229000/
툴젠 *,58800.0,-0.84%,21886.0,1286.0,21169.0,199800,https://kr.tradingview.com/symbols/KRX-199800/
쓰리빌리언 *,14830.0,-1.33%,301954.0,4495.0,339787.0,394800,https://kr.tradingview.com/symbols/KRX-394800/
헬릭스미스 *,5810.0,-1.86%,232492.0,1366.0,270581.0,084990,https://kr.tradingview.com/symbols/KRX-084990/
알지노믹스 *,161300.0,-2.24%,469609.0,77160.0,1240664.0,476830,https://kr.tradingview.com/symbols/KRX-476830/
앱클론 *,53600.0,-3.25%,305399.0,16270.0,294706.0,174900,https://kr.tradingview.com/symbols/KRX-174900/
지노믹트리 *,22800.0,-5.00%,414400.0,9607.0,520862.0,228760,https://kr.tradingview.com/symbols/KRX-228760/
제이에스링크 *,20200.0,-5.16%,274309.0,5676.0,433599.0,127120,https://kr.tradingview.com/symbols/KRX-127120/
