종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
HPSP *,46550.0,+9.14%,1608182.0,73416.0,2824527.0,403870,https://kr.tradingview.com/symbols/KRX-403870/,"39,102억",2026.02.02,312926,-297609
삼성전자,162900.0,+8.31%,20750110.0,3315932.0,39748369.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,"9,607,572억",2026.02.02,-3097649,-6237202
SK하이닉스,899000.0,+8.31%,3471992.0,3085706.0,7634191.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,"6,552,021억",2026.02.02,-546425,-1674898
삼성전기,305500.0,+7.95%,1030303.0,311622.0,1476234.0,009150,https://kr.tradingview.com/symbols/KRX-009150/,"227,442억",2026.02.02,-26901,-8930
대덕전자,64700.0,+6.59%,942963.0,60030.0,1459368.0,353200,https://kr.tradingview.com/symbols/KRX-353200/,"31,973억",2026.02.02,109015,-120468
칩스앤미디어 *,18800.0,+6.46%,272069.0,5036.0,258888.0,094360,https://kr.tradingview.com/symbols/KRX-094360/,"4,007억",2026.02.02,190,-11498
유니퀘스트,6515.0,+5.93%,196551.0,1263.0,240288.0,077500,https://kr.tradingview.com/symbols/KRX-077500/,"1,407억",2026.02.02,-536,-70126
퀄리타스반도체 *,14090.0,+5.15%,190035.0,2638.0,296882.0,432720,https://kr.tradingview.com/symbols/KRX-432720/,"1,990억",2026.02.02,0,-27092
오픈엣지테크놀로지 *,14950.0,+4.40%,194142.0,2838.0,412737.0,394280,https://kr.tradingview.com/symbols/KRX-394280/,"3,293억",2026.02.02,2774,-56163
에이디테크놀로지 *,37250.0,+4.34%,167888.0,6208.0,333755.0,200710,https://kr.tradingview.com/symbols/KRX-200710/,"5,034억",2026.02.02,-6249,61958
큐알티 *,17870.0,+3.90%,90197.0,1608.0,194526.0,405100,https://kr.tradingview.com/symbols/KRX-405100/,"2,195억",2026.02.02,920,41152
텔레칩스 *,15220.0,+3.47%,148046.0,2236.0,266867.0,054450,https://kr.tradingview.com/symbols/KRX-054450/,"2,302억",2026.02.02,0,-7818
제주반도체 *,40500.0,+3.32%,2324086.0,94992.0,3962209.0,080220,https://kr.tradingview.com/symbols/KRX-080220/,"13,949억",2026.02.02,-38988,-540850
심텍 *,61500.0,+3.19%,804197.0,49965.0,1655979.0,222800,https://kr.tradingview.com/symbols/KRX-222800/,"22,965억",2026.02.02,91785,-189197
가온칩스 *,67900.0,+3.19%,143548.0,9699.0,243337.0,399720,https://kr.tradingview.com/symbols/KRX-399720/,"7,877억",2026.02.02,-15643,26400
어보브반도체 *,12700.0,+3.17%,508929.0,6438.0,710277.0,102120,https://kr.tradingview.com/symbols/KRX-102120/,"2,260억",2026.02.02,1,-31167
네패스아크 *,17900.0,+3.05%,65496.0,1176.0,105227.0,330860,https://kr.tradingview.com/symbols/KRX-330860/,"2,175억",2026.02.02,-8934,33917
네패스 *,18160.0,+2.48%,89115.0,1614.0,209789.0,033640,https://kr.tradingview.com/symbols/KRX-033640/,"4,181억",2026.02.02,293,633
아이언디바이스 *,3610.0,+2.41%,378949.0,1363.0,838009.0,464500,https://kr.tradingview.com/symbols/KRX-464500/,503억,2026.02.02,0,998
마음AI *,18370.0,+1.89%,63305.0,1160.0,186257.0,377480,https://kr.tradingview.com/symbols/KRX-377480/,"1,306억",2026.02.02,1,-19710
리노공업 *,94700.0,0.00%,1711696.0,163842.0,2278250.0,058470,https://kr.tradingview.com/symbols/KRX-058470/,"72,249억",2026.02.02,136317,-489433
태성 *,72800.0,-0.27%,444696.0,32324.0,631896.0,323280,https://kr.tradingview.com/symbols/KRX-323280/,"22,232억",2026.02.02,-34001,39423
에이팩트 *,7550.0,-1.05%,1957088.0,14549.0,2092288.0,200470,https://kr.tradingview.com/symbols/KRX-200470/,"3,198억",2026.02.02,28344,-37811
노타 *,40525.0,-3.17%,881321.0,35663.0,636422.0,486990,https://kr.tradingview.com/symbols/KRX-486990/,"8,642억",2026.02.02,-1036,3988
