종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
한화시스템,116800.0,+25.73%,12373903.0,1354966.0,5591351.0,272210,https://kr.tradingview.com/symbols/KRX-272210/,"221,036억",2026.02.02,74386,75636
미래에셋증권,48850.0,+21.97%,15132953.0,716496.0,6353904.0,006800,https://kr.tradingview.com/symbols/KRX-006800/,"276,454억",2026.02.02,-547858,-156239
LS ELECTRIC,605000.0,+15.02%,377418.0,222932.0,247333.0,010120,https://kr.tradingview.com/symbols/KRX-010120/,"181,800억",2026.02.02,-20686,-4522
삼성증권,92700.0,+10.75%,647932.0,58934.0,664546.0,016360,https://kr.tradingview.com/symbols/KRX-016360/,"82,781억",2026.02.02,-45896,-12063
두산밥캣,63400.0,+9.88%,460428.0,27996.0,435867.0,241560,https://kr.tradingview.com/symbols/KRX-241560/,"6,485억",2026.02.02,-68067,13829
드림텍,8340.0,+9.74%,905768.0,7389.0,661215.0,192650,https://kr.tradingview.com/symbols/KRX-192650/,"5,750억",2026.02.02,4125,88340
키움증권,456000.0,+9.35%,137648.0,62253.0,177867.0,039490,https://kr.tradingview.com/symbols/KRX-039490/,"123,058억",2026.02.02,-17211,35797
HPSP *,46550.0,+9.14%,1608182.0,73416.0,2824527.0,403870,https://kr.tradingview.com/symbols/KRX-403870/,"39,102억",2026.02.02,312926,-297609
효성티앤씨,401500.0,+8.81%,35188.0,13851.0,48395.0,298020,https://kr.tradingview.com/symbols/KRX-298020/,"17,397억",2026.02.02,12201,4688
JW중외제약,33000.0,+8.73%,355242.0,11842.0,153987.0,001060,https://kr.tradingview.com/symbols/KRX-001060/,"7,684억",2026.02.02,1950,-2502
SK하이닉스,899000.0,+8.31%,3471992.0,3085706.0,7634191.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,"6,552,021억",2026.02.02,-546425,-1674898
