종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액
LK삼양 *,1857.0,+29.95%,11924558.0,20617.0,1816204.0,225190,https://kr.tradingview.com/symbols/KRX-225190/,"1,309억"
한화시스템,117000.0,+25.94%,12362795.0,1353668.0,5591351.0,272210,https://kr.tradingview.com/symbols/KRX-272210/,"221,036억"
루미르 *,20550.0,+17.03%,7681977.0,152553.0,10428279.0,474170,https://kr.tradingview.com/symbols/KRX-474170/,"3,662억"
세아베스틸지주,79800.0,+12.55%,607016.0,47921.0,301988.0,001430,https://kr.tradingview.com/symbols/KRX-001430/,"28,582억"
나라스페이스테크놀로지 *,61400.0,+11.23%,2957072.0,182525.0,1144780.0,478340,https://kr.tradingview.com/symbols/KRX-478340/,"7,082억"
제노코 *,29800.0,+10.99%,1140495.0,33483.0,1078830.0,361390,https://kr.tradingview.com/symbols/KRX-361390/,"2,623억"
쎄트렉아이 *,207500.0,+10.43%,329344.0,68739.0,334361.0,099320,https://kr.tradingview.com/symbols/KRX-099320/,"22,724억"
인텔리안테크 *,106400.0,+9.13%,449072.0,47627.0,294898.0,189300,https://kr.tradingview.com/symbols/KRX-189300/,"11,420억"
그린광학 *,38450.0,+8.62%,1057731.0,39241.0,1340135.0,0015G0,https://kr.tradingview.com/symbols/KRX-000150/,"144,935억"
한화,117600.0,+8.49%,719643.0,84807.0,364113.0,000880,https://kr.tradingview.com/symbols/KRX-000880/,"88,151억"
이녹스첨단소재 *,38500.0,+8.45%,1669927.0,64425.0,2693858.0,272290,https://kr.tradingview.com/symbols/KRX-272290/,"7,672억"
이노스페이스 *,23500.0,+8.29%,1399651.0,32097.0,1062636.0,462350,https://kr.tradingview.com/symbols/KRX-462350/,"4,853억"
컨텍 *,22450.0,+7.16%,1566096.0,35545.0,1346755.0,451760,https://kr.tradingview.com/symbols/KRX-451760/,"3,425억"
이수페타시스,117400.0,+6.15%,817032.0,94820.0,1387208.0,007660,https://kr.tradingview.com/symbols/KRX-007660/,"86,182억"
AP위성 *,21250.0,+5.99%,1775020.0,38115.0,1830154.0,211270,https://kr.tradingview.com/symbols/KRX-211270/,"3,205억"
비츠로테크 *,10780.0,+5.89%,484497.0,5174.0,615445.0,042370,https://kr.tradingview.com/symbols/KRX-042370/,"2,824억"
비츠로넥스텍 *,27650.0,+5.74%,548985.0,15209.0,1097281.0,488900,https://kr.tradingview.com/symbols/KRX-488900/,"8,012억"
한화에어로스페이스,1298000.0,+4.76%,129874.0,167694.0,312729.0,012450,https://kr.tradingview.com/symbols/KRX-012450/,"669,293억"
에이치브이엠 *,91200.0,+4.47%,471685.0,43720.0,534215.0,295310,https://kr.tradingview.com/symbols/KRX-295310/,"1,855억"
태웅 *,29950.0,+4.36%,84496.0,2509.0,183612.0,044490,https://kr.tradingview.com/symbols/KRX-044490/,"5,992억"
스피어 *,28300.0,+4.04%,1972176.0,56265.0,3050496.0,347700,https://kr.tradingview.com/symbols/KRX-347700/,"13,335억"
한양이엔지 *,30750.0,+3.71%,104409.0,3229.0,221407.0,045100,https://kr.tradingview.com/symbols/KRX-045100/,"5,535억"
센서뷰 *,3900.0,+3.59%,3396700.0,13392.0,3007556.0,321370,https://kr.tradingview.com/symbols/KRX-321370/,"1,809억"
현대로템,222000.0,+3.50%,547371.0,120463.0,1665688.0,064350,https://kr.tradingview.com/symbols/KRX-064350/,"242,296억"
켄코아에어로스페이스 *,28300.0,+3.10%,1143841.0,33001.0,1391250.0,274090,https://kr.tradingview.com/symbols/KRX-274090/,"3,774억"
한국항공우주,164700.0,+2.94%,875126.0,144284.0,1055061.0,047810,https://kr.tradingview.com/symbols/KRX-047810/,"16,542억"
파이버프로 *,18530.0,+2.94%,2499627.0,47525.0,4140611.0,368770,https://kr.tradingview.com/symbols/KRX-368770/,"6,088억"
상아프론테크 *,17260.0,+2.86%,38091.0,649.0,56888.0,089980,https://kr.tradingview.com/symbols/KRX-089980/,"2,760억"
한글과컴퓨터 *,25200.0,+2.44%,121301.0,3046.0,290209.0,030520,https://kr.tradingview.com/symbols/KRX-030520/,"6,093억"
덕산하이메탈 *,9150.0,+2.01%,4092912.0,39271.0,3018792.0,077360,https://kr.tradingview.com/symbols/KRX-077360/,"4,157억"
LIG넥스원,462000.0,+1.76%,119060.0,54728.0,197735.0,079550,https://kr.tradingview.com/symbols/KRX-079550/,"101,640억"
대한항공,22850.0,+1.56%,919459.0,21000.0,2742970.0,003490,https://kr.tradingview.com/symbols/KRX-003490/,"84,138억"
퍼스텍,4635.0,+0.43%,1223446.0,5652.0,5722411.0,010820,https://kr.tradingview.com/symbols/KRX-010820/,"2,261억"
서남 *,2915.0,+0.17%,316932.0,926.0,484901.0,294630,https://kr.tradingview.com/symbols/KRX-294630/,769억
에스에프에이 *,32050.0,-0.47%,153922.0,4950.0,204049.0,056190,https://kr.tradingview.com/symbols/KRX-056190/,"11,509억"
