종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액
하이즈항공 *,2930.0,+29.93%,789472.0,2161.0,61324.0,221840,https://kr.tradingview.com/symbols/KRX-221840/,548억
한화시스템,116200.0,+25.08%,12393513.0,1357251.0,5591351.0,272210,https://kr.tradingview.com/symbols/KRX-272210/,"221,036억"
넥스트칩 *,4050.0,+16.71%,3982608.0,16056.0,1743172.0,396270,https://kr.tradingview.com/symbols/KRX-396270/,"1,331억"
효성티앤씨,401000.0,+8.67%,35517.0,13983.0,48395.0,298020,https://kr.tradingview.com/symbols/KRX-298020/,"17,397억"
JW중외제약,32900.0,+8.40%,355270.0,11843.0,153987.0,001060,https://kr.tradingview.com/symbols/KRX-001060/,"7,684억"
한국금융지주,216000.0,+8.11%,210986.0,45049.0,315115.0,071050,https://kr.tradingview.com/symbols/KRX-071050/,"12,368억"
현대건설,106500.0,+7.79%,963948.0,101375.0,1111606.0,000720,https://kr.tradingview.com/symbols/KRX-000720/,"118,371억"
SK스퀘어,544000.0,+7.72%,729242.0,390095.0,1337758.0,402340,https://kr.tradingview.com/symbols/KRX-402340/,"719,875억"
한솔케미칼,294500.0,+7.68%,58530.0,16879.0,82558.0,014680,https://kr.tradingview.com/symbols/KRX-014680/,"33,325억"
DB하이텍,110400.0,+7.18%,310253.0,33905.0,781246.0,000990,https://kr.tradingview.com/symbols/KRX-000990/,"47,986억"
대신증권,31350.0,+6.45%,234609.0,7309.0,228816.0,003540,https://kr.tradingview.com/symbols/KRX-003540/,"15,943억"
영원무역,89500.0,+6.42%,50849.0,4447.0,133029.0,111770,https://kr.tradingview.com/symbols/KRX-111770/,"39,659억"
한미약품,496000.0,+6.21%,74376.0,36294.0,94080.0,128940,https://kr.tradingview.com/symbols/KRX-128940/,"63,350억"
이수페타시스,117400.0,+6.15%,824302.0,95673.0,1387208.0,007660,https://kr.tradingview.com/symbols/KRX-007660/,"86,182억"
피에스케이 *,58900.0,+6.13%,225169.0,13093.0,557235.0,319660,https://kr.tradingview.com/symbols/KRX-319660/,"16,974억"
파라다이스,18440.0,+5.86%,967991.0,17639.0,894106.0,034230,https://kr.tradingview.com/symbols/KRX-034230/,"17,040억"
메가스터디교육 *,45450.0,+5.82%,27792.0,1255.0,60842.0,215200,https://kr.tradingview.com/symbols/KRX-215200/,"4,711억"
현대차증권,9410.0,+5.73%,231259.0,2153.0,351889.0,001500,https://kr.tradingview.com/symbols/KRX-001500/,"5,818억"
신한지주,86900.0,+5.33%,910887.0,78994.0,1592537.0,055550,https://kr.tradingview.com/symbols/KRX-055550/,"421,895억"
피에스케이홀딩스 *,77400.0,+5.16%,125274.0,9626.0,278655.0,031980,https://kr.tradingview.com/symbols/KRX-031980/,"16,625억"
GS,67600.0,+4.97%,206028.0,13757.0,306041.0,078930,https://kr.tradingview.com/symbols/KRX-078930/,"62,811억"
한화에어로스페이스,1299000.0,+4.84%,130321.0,168274.0,312729.0,012450,https://kr.tradingview.com/symbols/KRX-012450/,"669,293억"
한미사이언스,41150.0,+4.71%,99095.0,4011.0,181782.0,008930,https://kr.tradingview.com/symbols/KRX-008930/,"28,075억"
에스티팜 *,160700.0,+4.69%,163822.0,26267.0,251946.0,237690,https://kr.tradingview.com/symbols/KRX-237690/,"33,271억"
DI동일,20250.0,+4.44%,83654.0,1657.0,110540.0,001530,https://kr.tradingview.com/symbols/KRX-001530/,"3,975억"
한진칼,114900.0,+3.89%,60081.0,6780.0,126713.0,180640,https://kr.tradingview.com/symbols/KRX-180640/,"76,710억"
한미반도체,194200.0,+3.79%,1214024.0,235364.0,2807793.0,042700,https://kr.tradingview.com/symbols/KRX-042700/,"185,001억"
KCC,491500.0,+3.69%,20833.0,10308.0,36865.0,002380,https://kr.tradingview.com/symbols/KRX-002380/,"43,677억"
티씨케이 *,214500.0,+3.62%,47855.0,10351.0,142048.0,064760,https://kr.tradingview.com/symbols/KRX-064760/,"23,868억"
KG케미칼,5860.0,+3.53%,223133.0,1293.0,334718.0,001390,https://kr.tradingview.com/symbols/KRX-001390/,"3,940억"
우리금융지주,31150.0,+3.49%,1108177.0,34385.0,2752836.0,316140,https://kr.tradingview.com/symbols/KRX-316140/,"228,665억"
영원무역홀딩스,208500.0,+3.22%,10026.0,2096.0,20094.0,009970,https://kr.tradingview.com/symbols/KRX-009970/,"28,146억"
JB금융지주,26100.0,+3.16%,441602.0,11598.0,497600.0,175330,https://kr.tradingview.com/symbols/KRX-175330/,"49,370억"
한국항공우주,164700.0,+2.94%,879965.0,145081.0,1055061.0,047810,https://kr.tradingview.com/symbols/KRX-047810/,"16,542억"
무학,8920.0,+2.88%,25555.0,224.0,100311.0,033920,https://kr.tradingview.com/symbols/KRX-033920/,"2,542억"
이마트,90800.0,+2.83%,171982.0,15551.0,190832.0,139480,https://kr.tradingview.com/symbols/KRX-139480/,"25,057억"
