종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크
다날 *,8900.0,+29.93%,59546815.0,494958.0,2376428.0,064260,https://kr.tradingview.com/symbols/KRX-064260/
NHN벅스 *,5690.0,+6.36%,333785.0,1866.0,218750.0,104200,https://kr.tradingview.com/symbols/KRX-104200/
카카오,61000.0,+4.45%,7214439.0,435142.0,2364798.0,035720,https://kr.tradingview.com/symbols/KRX-035720/
하이브,380000.0,+3.12%,517257.0,196994.0,411353.0,352820,https://kr.tradingview.com/symbols/KRX-352820/
JYP Ent. *,69300.0,+1.91%,496085.0,34306.0,448637.0,035900,https://kr.tradingview.com/symbols/KRX-035900/
알비더블유 *,1833.0,+1.61%,120441.0,218.0,161047.0,361570,https://kr.tradingview.com/symbols/KRX-361570/
CJ ENM *,65100.0,+1.24%,87856.0,5669.0,83456.0,035760,https://kr.tradingview.com/symbols/KRX-035760/
에스엠 *,109300.0,+1.11%,238664.0,25902.0,205082.0,041510,https://kr.tradingview.com/symbols/KRX-041510/
드림어스컴퍼니 *,1496.0,+0.94%,97743.0,145.0,85594.0,060570,https://kr.tradingview.com/symbols/KRX-060570/
KT지니뮤직 *,1836.0,+0.88%,165445.0,302.0,76764.0,043610,https://kr.tradingview.com/symbols/KRX-043610/
더핑크퐁컴퍼니 *,23950.0,+0.84%,77758.0,1861.0,79328.0,403850,https://kr.tradingview.com/symbols/KRX-403850/
YG PLUS,7120.0,+0.71%,1021127.0,7284.0,1212650.0,037270,https://kr.tradingview.com/symbols/KRX-037270/
와이지엔터테인먼트 *,70700.0,+0.71%,214019.0,15120.0,311696.0,122870,https://kr.tradingview.com/symbols/KRX-122870/
판타지오 *,480.0,-0.41%,225935.0,108.0,269628.0,032800,https://kr.tradingview.com/symbols/KRX-032800/
에프엔씨엔터 *,3950.0,-1.13%,10901.0,43.0,41652.0,173940,https://kr.tradingview.com/symbols/KRX-173940/
