종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
미투온 *,4210.0,+29.94%,11324202.0,45121.0,498727.0,201490,https://kr.tradingview.com/symbols/KRX-201490/,2026.01.23,288485,-367700
핑거 *,12120.0,+21.81%,3991341.0,48119.0,52087.0,163730,https://kr.tradingview.com/symbols/KRX-163730/,2026.01.23,1020,-30427
위지윅스튜디오 *,663.0,+9.23%,2756300.0,1817.0,988665.0,299900,https://kr.tradingview.com/symbols/KRX-299900/,2026.01.23,69404,315619
NAVER,266000.0,+8.35%,5034280.0,1322091.0,1341056.0,035420,https://kr.tradingview.com/symbols/KRX-035420/,2026.01.23,696644,788284
뉴프렉스 *,6660.0,+6.39%,2068474.0,13927.0,990514.0,085670,https://kr.tradingview.com/symbols/KRX-085670/,2026.01.23,-765,-117503
디어유 *,34350.0,+5.53%,220681.0,7507.0,183150.0,376300,https://kr.tradingview.com/symbols/KRX-376300/,2026.01.23,22197,36009
알체라 *,2010.0,+5.29%,674668.0,1347.0,639035.0,347860,https://kr.tradingview.com/symbols/KRX-347860/,2026.01.23,0,111557
엔피 *,880.0,+4.89%,452247.0,390.0,687036.0,291230,https://kr.tradingview.com/symbols/KRX-291230/,2026.01.23,0,13751
카카오,61000.0,+4.45%,7214439.0,435142.0,2364798.0,035720,https://kr.tradingview.com/symbols/KRX-035720/,2026.01.23,757558,1682110
넵튠 *,5340.0,+3.89%,113856.0,600.0,84555.0,217270,https://kr.tradingview.com/symbols/KRX-217270/,2026.01.23,5272,14899
신도기연 *,1900.0,+3.54%,28014.0,52.0,20994.0,290520,https://kr.tradingview.com/symbols/KRX-290520/,2026.01.23,0,-1079
대성창투 *,1550.0,+3.40%,283087.0,438.0,128340.0,027830,https://kr.tradingview.com/symbols/KRX-027830/,2026.01.23,0,72930
비트맥스 *,1984.0,+3.33%,838730.0,1661.0,333359.0,377030,https://kr.tradingview.com/symbols/KRX-377030/,2026.01.23,-307,47451
위세아이텍 *,5380.0,+3.07%,37903.0,203.0,34160.0,065370,https://kr.tradingview.com/symbols/KRX-065370/,2026.01.23,0,7866
셀바스AI *,12190.0,+2.87%,361697.0,4368.0,270176.0,108860,https://kr.tradingview.com/symbols/KRX-108860/,2026.01.23,132262,24214
덱스터 *,4160.0,+2.84%,94718.0,391.0,90035.0,206560,https://kr.tradingview.com/symbols/KRX-206560/,2026.01.23,-540,27555
