종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
NHN KCP *,18490.0,+29.94%,12542936.0,222434.0,260055.0,060250,https://kr.tradingview.com/symbols/KRX-060250/,2026.01.23,181847,447770
다날 *,8900.0,+29.93%,59546815.0,494958.0,2376428.0,064260,https://kr.tradingview.com/symbols/KRX-064260/,2026.01.23,584069,-112495
코나아이 *,52000.0,+22.64%,860388.0,42388.0,53477.0,052400,https://kr.tradingview.com/symbols/KRX-052400/,2026.01.23,108239,59088
제이케이시냅스 *,3445.0,+19.62%,1226003.0,4207.0,396242.0,060230,https://kr.tradingview.com/symbols/KRX-060230/,2026.01.23,1508,2306
갤럭시아머니트리 *,10950.0,+19.41%,5622481.0,59539.0,153945.0,094480,https://kr.tradingview.com/symbols/KRX-094480/,2026.01.23,10143,-28103
한국정보인증 *,6710.0,+13.34%,5122936.0,33922.0,323750.0,053300,https://kr.tradingview.com/symbols/KRX-053300/,2026.01.23,-926,8744
케이사인 *,9800.0,+8.53%,449491.0,4452.0,24151.0,192250,https://kr.tradingview.com/symbols/KRX-192250/,2026.01.23,4579,-7724
라온시큐어 *,9620.0,+7.49%,348638.0,3302.0,77100.0,042510,https://kr.tradingview.com/symbols/KRX-042510/,2026.01.23,2451,66341
KG이니시스 *,10430.0,+6.76%,599209.0,6101.0,86388.0,035600,https://kr.tradingview.com/symbols/KRX-035600/,2026.01.23,5740,21837
KG모빌리언스 *,4760.0,+6.01%,637554.0,3005.0,91876.0,046440,https://kr.tradingview.com/symbols/KRX-046440/,2026.01.23,14707,3424
인포바인 *,72900.0,+4.59%,26349.0,1986.0,9597.0,115310,https://kr.tradingview.com/symbols/KRX-115310/,2026.01.23,0,994
드림시큐리티 *,1652.0,+3.90%,1297763.0,2124.0,464160.0,203650,https://kr.tradingview.com/symbols/KRX-203650/,2026.01.23,0,262813
이루온 *,1482.0,+3.56%,250916.0,370.0,244916.0,065440,https://kr.tradingview.com/symbols/KRX-065440/,2026.01.23,0,45960
한국정보통신 *,7930.0,+3.39%,97949.0,776.0,19092.0,025770,https://kr.tradingview.com/symbols/KRX-025770/,2026.01.23,0,11401
나이스정보통신 *,23550.0,+3.06%,21355.0,499.0,14136.0,036800,https://kr.tradingview.com/symbols/KRX-036800/,2026.01.23,-8689,7225
삼성카드,55200.0,+2.99%,75768.0,4156.0,57995.0,029780,https://kr.tradingview.com/symbols/KRX-029780/,2026.01.23,14124,17650
지니틱스 *,646.0,+2.38%,134937.0,85.0,112095.0,303030,https://kr.tradingview.com/symbols/KRX-303030/,2026.01.23,0,4461
파트론 *,7130.0,+2.30%,527370.0,3723.0,222798.0,091700,https://kr.tradingview.com/symbols/KRX-091700/,2026.01.23,21195,92650
에이텍모빌리티 *,9780.0,+1.98%,38373.0,373.0,14893.0,224110,https://kr.tradingview.com/symbols/KRX-224110/,2026.01.23,0,11489
한솔테크닉스,5720.0,+1.96%,109859.0,626.0,119590.0,004710,https://kr.tradingview.com/symbols/KRX-004710/,2026.01.23,-6331,31668
효성,154400.0,+1.91%,30047.0,4625.0,58980.0,004800,https://kr.tradingview.com/symbols/KRX-004800/,2026.01.23,-2075,12482
유비벨록스 *,5480.0,+1.48%,64286.0,353.0,46186.0,089850,https://kr.tradingview.com/symbols/KRX-089850/,2026.01.23,0,2922
효성ITX,12580.0,+1.04%,31016.0,388.0,21155.0,094280,https://kr.tradingview.com/symbols/KRX-094280/,2026.01.23,-937,284
아모텍 *,10530.0,+0.57%,583012.0,6039.0,1966690.0,052710,https://kr.tradingview.com/symbols/KRX-052710/,2026.01.23,157639,-115146
알에프텍 *,1910.0,-0.05%,241610.0,458.0,137693.0,061040,https://kr.tradingview.com/symbols/KRX-061040/,2026.01.23,-104,21690
삼성전자,152100.0,-0.13%,25195543.0,3867519.0,32073624.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.23,-1501383,-1729586
