종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크
HEM파마 *,68000.0,+25.00%,201166.0,12768.0,90400.0,376270,https://kr.tradingview.com/symbols/KRX-376270/
지놈앤컴퍼니 *,9970.0,+12.78%,2325211.0,22882.0,1103062.0,314130,https://kr.tradingview.com/symbols/KRX-314130/
인트론바이오 *,3330.0,+11.74%,755683.0,2479.0,140634.0,048530,https://kr.tradingview.com/symbols/KRX-048530/
고바이오랩 *,5880.0,+7.69%,244608.0,1408.0,125271.0,348150,https://kr.tradingview.com/symbols/KRX-348150/
아모레퍼시픽,133300.0,+5.21%,771648.0,101273.0,897883.0,090430,https://kr.tradingview.com/symbols/KRX-090430/
콜마홀딩스,9800.0,+4.03%,94608.0,916.0,90339.0,024720,https://kr.tradingview.com/symbols/KRX-024720/
HLB제넥스 *,2845.0,+3.08%,112988.0,318.0,58724.0,187420,https://kr.tradingview.com/symbols/KRX-187420/
랩지노믹스 *,1723.0,+2.56%,738804.0,1266.0,921843.0,084650,https://kr.tradingview.com/symbols/KRX-084650/
유바이오로직스 *,11450.0,+2.42%,342045.0,3849.0,121324.0,206650,https://kr.tradingview.com/symbols/KRX-206650/
마크로젠 *,16280.0,+2.39%,45587.0,732.0,41966.0,038290,https://kr.tradingview.com/symbols/KRX-038290/
쎌바이오텍 *,13090.0,+0.85%,18628.0,243.0,9571.0,049960,https://kr.tradingview.com/symbols/KRX-049960/
소마젠 *,3550.0,+0.57%,18442.0,66.0,16520.0,950200,https://kr.tradingview.com/symbols/KRX-950200/
DXVX *,3180.0,+0.47%,257679.0,809.0,449851.0,180400,https://kr.tradingview.com/symbols/KRX-180400/
종근당바이오,21250.0,+0.47%,71240.0,1509.0,68345.0,063160,https://kr.tradingview.com/symbols/KRX-063160/
CJ 바이오사이언스 *,8550.0,+0.47%,24397.0,208.0,41307.0,311690,https://kr.tradingview.com/symbols/KRX-311690/
LG생활건강,274000.0,0.00%,46527.0,12698.0,97488.0,051900,https://kr.tradingview.com/symbols/KRX-051900/
에이치엘사이언스 *,7880.0,-1.13%,3817.0,30.0,3529.0,239610,https://kr.tradingview.com/symbols/KRX-239610/
비피도 *,3020.0,-1.63%,35965.0,107.0,19845.0,238200,https://kr.tradingview.com/symbols/KRX-238200/
