종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
코나아이 *,52000.0,+22.64%,860388.0,42388.0,53477.0,052400,https://kr.tradingview.com/symbols/KRX-052400/,2026.01.23,108239,59088
제이케이시냅스 *,3445.0,+19.62%,1226003.0,4207.0,396242.0,060230,https://kr.tradingview.com/symbols/KRX-060230/,2026.01.23,1508,2306
쓰리에이로직스 *,6240.0,+4.70%,86462.0,526.0,142600.0,177900,https://kr.tradingview.com/symbols/KRX-177900/,2026.01.23,0,7549
누리플렉스 *,3480.0,+4.50%,23950.0,81.0,42025.0,040160,https://kr.tradingview.com/symbols/KRX-040160/,2026.01.23,0,-883
이루온 *,1482.0,+3.56%,250916.0,370.0,244916.0,065440,https://kr.tradingview.com/symbols/KRX-065440/,2026.01.23,0,45960
파트론 *,7130.0,+2.30%,527370.0,3723.0,222798.0,091700,https://kr.tradingview.com/symbols/KRX-091700/,2026.01.23,21195,92650
에스넷 *,3420.0,+2.09%,44244.0,150.0,55997.0,038680,https://kr.tradingview.com/symbols/KRX-038680/,2026.01.23,0,2567
에이텍모빌리티 *,9780.0,+1.98%,38373.0,373.0,14893.0,224110,https://kr.tradingview.com/symbols/KRX-224110/,2026.01.23,0,11489
SK,296500.0,+1.72%,210210.0,62559.0,276625.0,034730,https://kr.tradingview.com/symbols/KRX-034730/,2026.01.23,13956,7975
에이루트 *,1599.0,+1.52%,46087.0,73.0,38213.0,096690,https://kr.tradingview.com/symbols/KRX-096690/,2026.01.23,0,-1419
유비벨록스 *,5480.0,+1.48%,64286.0,353.0,46186.0,089850,https://kr.tradingview.com/symbols/KRX-089850/,2026.01.23,0,2922
에이스테크 *,3025.0,+1.00%,242479.0,722.0,416709.0,088800,https://kr.tradingview.com/symbols/KRX-088800/,2026.01.23,0,28509
아모텍 *,10530.0,+0.57%,583012.0,6039.0,1966690.0,052710,https://kr.tradingview.com/symbols/KRX-052710/,2026.01.23,157639,-115146
빅텍 *,3810.0,+0.53%,295133.0,1117.0,317728.0,065450,https://kr.tradingview.com/symbols/KRX-065450/,2026.01.23,1,-20154
삼성전자,152100.0,-0.13%,25195543.0,3867519.0,32073624.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.23,-1501383,-1729586
SK스퀘어,445500.0,-0.22%,320104.0,141680.0,572111.0,402340,https://kr.tradingview.com/symbols/KRX-402340/,2026.01.23,11448,-28972
KT,54200.0,-1.28%,403164.0,22011.0,497460.0,030200,https://kr.tradingview.com/symbols/KRX-030200/,2026.01.23,-83506,-16272
엑스큐어 *,1595.0,-1.79%,180671.0,288.0,173039.0,070300,https://kr.tradingview.com/symbols/KRX-070300/,2026.01.23,0,-21770
