종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
휴림로봇 *,16650.0,+29.98%,49455441.0,764770.0,54047560.0,090710,https://kr.tradingview.com/symbols/KRX-090710/,2026.01.16,31884,71112
푸른기술 *,12370.0,+29.94%,2323590.0,26446.0,635743.0,094940,https://kr.tradingview.com/symbols/KRX-094940/,2026.01.16,-1,-326
모비스 *,5210.0,+23.90%,13704698.0,67062.0,1532975.0,250060,https://kr.tradingview.com/symbols/KRX-250060/,2026.01.16,0,-254340
TPC *,3740.0,+11.98%,1485567.0,5481.0,800105.0,048770,https://kr.tradingview.com/symbols/KRX-048770/,2026.01.16,0,-35132
알에스오토메이션 *,21850.0,+9.47%,2166668.0,47544.0,1223474.0,140670,https://kr.tradingview.com/symbols/KRX-140670/,2026.01.16,-12466,6993
MDS테크 *,1507.0,+9.44%,11235906.0,16677.0,4197505.0,086960,https://kr.tradingview.com/symbols/KRX-086960/,2026.01.16,-91567,97205
로보스타 *,86900.0,+9.17%,1018601.0,87309.0,955998.0,090360,https://kr.tradingview.com/symbols/KRX-090360/,2026.01.16,38502,151774
LG전자,106900.0,+8.64%,3808484.0,396515.0,4653041.0,066570,https://kr.tradingview.com/symbols/KRX-066570/,2026.01.16,119455,641724
로보로보 *,9590.0,+8.00%,6390096.0,60938.0,13000560.0,215100,https://kr.tradingview.com/symbols/KRX-215100/,2026.01.16,-17128,19294
에이스테크 *,2995.0,+7.35%,706414.0,2138.0,151531.0,088800,https://kr.tradingview.com/symbols/KRX-088800/,2026.01.16,-1599,9786
SK텔레콤,59200.0,+7.05%,2894847.0,167052.0,885656.0,017670,https://kr.tradingview.com/symbols/KRX-017670/,2026.01.16,103571,173000
아진엑스텍 *,16960.0,+6.94%,1435401.0,24053.0,1642341.0,059120,https://kr.tradingview.com/symbols/KRX-059120/,2026.01.16,5801,177722
지엔씨에너지 *,35400.0,+4.58%,292523.0,10319.0,236353.0,119850,https://kr.tradingview.com/symbols/KRX-119850/,2026.01.16,-3713,9417
롯데이노베이트,22400.0,+4.43%,78815.0,1760.0,69194.0,286940,https://kr.tradingview.com/symbols/KRX-286940/,2026.01.16,12841,-7994
큐렉소 *,14360.0,+4.21%,1624792.0,23145.0,1509481.0,060280,https://kr.tradingview.com/symbols/KRX-060280/,2026.01.16,13041,13544
모바일어플라이언스 *,2040.0,+2.72%,550983.0,1113.0,807368.0,087260,https://kr.tradingview.com/symbols/KRX-087260/,2026.01.16,0,-42636
삼성에스디에스,183900.0,+2.17%,222724.0,40958.0,369555.0,018260,https://kr.tradingview.com/symbols/KRX-018260/,2026.01.16,-20228,85774
유니퀘스트,6350.0,+1.44%,155900.0,992.0,175860.0,077500,https://kr.tradingview.com/symbols/KRX-077500/,2026.01.16,2330,-16183
드림시큐리티 *,1584.0,+0.89%,481576.0,754.0,434168.0,203650,https://kr.tradingview.com/symbols/KRX-203650/,2026.01.16,0,-120580
