종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
참엔지니어링,1320.0,+29.92%,1530912.0,2011.0,52113.0,009310,https://kr.tradingview.com/symbols/KRX-009310/,2026.01.16,-27,-1548
티로보틱스 *,26500.0,+19.91%,3997853.0,105299.0,2525420.0,117730,https://kr.tradingview.com/symbols/KRX-117730/,2026.01.16,12231,184697
로보스타 *,86900.0,+9.17%,1018601.0,87309.0,955998.0,090360,https://kr.tradingview.com/symbols/KRX-090360/,2026.01.16,38502,151774
풍원정밀 *,12740.0,+8.89%,104902.0,1331.0,78321.0,371950,https://kr.tradingview.com/symbols/KRX-371950/,2026.01.16,5,-13980
티에스이 *,64900.0,+8.71%,157360.0,10228.0,51660.0,131290,https://kr.tradingview.com/symbols/KRX-131290/,2026.01.16,10579,-7839
LG전자,106900.0,+8.64%,3808484.0,396515.0,4653041.0,066570,https://kr.tradingview.com/symbols/KRX-066570/,2026.01.16,119455,641724
덕산테코피아 *,16360.0,+7.92%,236530.0,3676.0,116651.0,317330,https://kr.tradingview.com/symbols/KRX-317330/,2026.01.16,-6328,-26957
에이치브이엠 *,77400.0,+6.91%,533395.0,40817.0,515859.0,295310,https://kr.tradingview.com/symbols/KRX-295310/,2026.01.16,-102936,126238
탑엔지니어링 *,3605.0,+6.66%,226363.0,799.0,130138.0,065130,https://kr.tradingview.com/symbols/KRX-065130/,2026.01.16,0,3834
HB솔루션 *,2235.0,+6.18%,923864.0,2056.0,345462.0,297890,https://kr.tradingview.com/symbols/KRX-297890/,2026.01.16,-7954,-31426
미래컴퍼니 *,16420.0,+6.14%,266043.0,4372.0,179597.0,049950,https://kr.tradingview.com/symbols/KRX-049950/,2026.01.16,-597,-36663
APS *,4140.0,+5.61%,118856.0,485.0,81098.0,054620,https://kr.tradingview.com/symbols/KRX-054620/,2026.01.16,0,-9606
우리넷 *,7600.0,+5.12%,407740.0,3061.0,226704.0,115440,https://kr.tradingview.com/symbols/KRX-115440/,2026.01.16,1617,14364
나인테크 *,2955.0,+4.42%,1841474.0,5349.0,915848.0,267320,https://kr.tradingview.com/symbols/KRX-267320/,2026.01.16,-278,-207453
와이투솔루션,4230.0,+3.93%,930773.0,3879.0,528232.0,011690,https://kr.tradingview.com/symbols/KRX-011690/,2026.01.16,32,-79957
나래나노텍 *,3840.0,+3.92%,20331.0,77.0,24239.0,137080,https://kr.tradingview.com/symbols/KRX-137080/,2026.01.16,0,-1354
나노신소재 *,50400.0,+3.70%,115736.0,5716.0,72368.0,121600,https://kr.tradingview.com/symbols/KRX-121600/,2026.01.16,-14239,-21364
솔루스첨단소재,7410.0,+3.64%,349269.0,2551.0,173792.0,336370,https://kr.tradingview.com/symbols/KRX-336370/,2026.01.16,-30449,-32710
프로이천 *,1760.0,+3.53%,1079802.0,1962.0,59414.0,321260,https://kr.tradingview.com/symbols/KRX-321260/,2026.01.16,0,-2664
에스에프에이 *,24350.0,+3.40%,133624.0,3205.0,73491.0,056190,https://kr.tradingview.com/symbols/KRX-056190/,2026.01.16,-5603,13455
이녹스첨단소재 *,24850.0,+3.33%,440900.0,10743.0,419882.0,272290,https://kr.tradingview.com/symbols/KRX-272290/,2026.01.16,-5416,-48057
HB테크놀러지 *,1991.0,+3.32%,1722737.0,3424.0,1425076.0,078150,https://kr.tradingview.com/symbols/KRX-078150/,2026.01.16,43,90449
브이원텍 *,7150.0,+3.03%,899241.0,6519.0,1438439.0,251630,https://kr.tradingview.com/symbols/KRX-251630/,2026.01.16,-55,-35940
영우디에스피 *,929.0,+2.99%,375230.0,356.0,109418.0,143540,https://kr.tradingview.com/symbols/KRX-143540/,2026.01.16,0,-10752
아바코 *,12920.0,+2.95%,44689.0,567.0,46151.0,083930,https://kr.tradingview.com/symbols/KRX-083930/,2026.01.16,-1371,-5475
탑런토탈솔루션 *,4550.0,+2.71%,288361.0,1298.0,231433.0,336680,https://kr.tradingview.com/symbols/KRX-336680/,2026.01.16,0,-45166
선익시스템 *,51200.0,+2.71%,165461.0,8590.0,227781.0,171090,https://kr.tradingview.com/symbols/KRX-171090/,2026.01.16,52871,-23299
천보 *,48950.0,+2.62%,74239.0,3546.0,65352.0,278280,https://kr.tradingview.com/symbols/KRX-278280/,2026.01.16,-13989,-26967
디바이스 *,14680.0,+2.02%,28251.0,410.0,11844.0,187870,https://kr.tradingview.com/symbols/KRX-187870/,2026.01.16,290,1511
한켐 *,10430.0,+1.66%,984346.0,10530.0,4630577.0,457370,https://kr.tradingview.com/symbols/KRX-457370/,2026.01.16,0,46440
그린광학 *,28150.0,+1.26%,2026467.0,57110.0,2903019.0,0015G0,https://kr.tradingview.com/symbols/KRX-000150/,2026.01.16,-10731,5910
LG화학,337500.0,+1.20%,289896.0,95783.0,239548.0,051910,https://kr.tradingview.com/symbols/KRX-051910/,2026.01.16,-9819,-14558
제이스텍 *,4680.0,+1.08%,73912.0,347.0,22710.0,090470,https://kr.tradingview.com/symbols/KRX-090470/,2026.01.16,0,-3259
와이엠씨 *,3735.0,+1.08%,38053.0,141.0,54669.0,155650,https://kr.tradingview.com/symbols/KRX-155650/,2026.01.16,0,-16324
