종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
에스피지 *,112600.0,+21.86%,4786779.0,508331.0,1445369.0,058610,https://kr.tradingview.com/symbols/KRX-058610/,2026.01.16,41725,-174907
이랜텍 *,10200.0,+17.65%,1626321.0,16055.0,310663.0,054210,https://kr.tradingview.com/symbols/KRX-054210/,2026.01.16,0,47815
큐에스아이 *,8440.0,+11.35%,2906293.0,25056.0,41826.0,066310,https://kr.tradingview.com/symbols/KRX-066310/,2026.01.16,0,-5270
LG전자,106900.0,+8.64%,3808484.0,396515.0,4653041.0,066570,https://kr.tradingview.com/symbols/KRX-066570/,2026.01.16,119455,641724
케이이엠텍 *,723.0,+7.11%,2667601.0,1728.0,1452629.0,106080,https://kr.tradingview.com/symbols/KRX-106080/,2026.01.16,1628,264898
나무가 *,25450.0,+3.46%,455214.0,11395.0,633791.0,190510,https://kr.tradingview.com/symbols/KRX-190510/,2026.01.16,-10027,-40262
E8 *,1290.0,+3.04%,343826.0,440.0,414614.0,418620,https://kr.tradingview.com/symbols/KRX-418620/,2026.01.16,-161041,34325
하이비젼시스템 *,16340.0,+2.90%,120483.0,1955.0,86271.0,126700,https://kr.tradingview.com/symbols/KRX-126700/,2026.01.16,-467,9600
라온텍 *,4800.0,+2.35%,170880.0,801.0,132835.0,418420,https://kr.tradingview.com/symbols/KRX-418420/,2026.01.16,-373,-5792
에스코넥 *,720.0,+1.55%,537075.0,384.0,434493.0,096630,https://kr.tradingview.com/symbols/KRX-096630/,2026.01.16,26288,-48076
바른손이앤에이 *,340.0,+1.49%,267843.0,89.0,437344.0,035620,https://kr.tradingview.com/symbols/KRX-035620/,2026.01.16,-3,2844
케이쓰리아이 *,5570.0,+1.27%,256362.0,1420.0,437646.0,431190,https://kr.tradingview.com/symbols/KRX-431190/,2026.01.16,0,25981
세코닉스 *,6240.0,+0.97%,275383.0,1693.0,320748.0,053450,https://kr.tradingview.com/symbols/KRX-053450/,2026.01.16,0,15509
동운아나텍 *,27200.0,+0.74%,162615.0,4377.0,172095.0,094170,https://kr.tradingview.com/symbols/KRX-094170/,2026.01.16,-42,-39541
제이씨현시스템 *,4025.0,+0.63%,151460.0,603.0,88335.0,033320,https://kr.tradingview.com/symbols/KRX-033320/,2026.01.16,2,6546
데브시스터즈 *,32650.0,+0.46%,84183.0,2781.0,82631.0,194480,https://kr.tradingview.com/symbols/KRX-194480/,2026.01.16,10896,-24205
칩스앤미디어 *,17990.0,+0.45%,207263.0,3730.0,355235.0,094360,https://kr.tradingview.com/symbols/KRX-094360/,2026.01.16,-170,1758
신도기연 *,1884.0,+0.27%,32135.0,59.0,61323.0,290520,https://kr.tradingview.com/symbols/KRX-290520/,2026.01.16,0,4277
삼성전자,149300.0,+0.27%,22645528.0,3364080.0,30000219.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.16,1267814,811557
시공테크 *,3865.0,+0.26%,123088.0,472.0,140534.0,020710,https://kr.tradingview.com/symbols/KRX-020710/,2026.01.16,1,-31500
한빛소프트 *,1201.0,+0.17%,78140.0,93.0,78189.0,047080,https://kr.tradingview.com/symbols/KRX-047080/,2026.01.16,0,2709
토탈소프트 *,6850.0,-0.29%,44339.0,304.0,80200.0,045340,https://kr.tradingview.com/symbols/KRX-045340/,2026.01.16,0,23
SOOP *,64600.0,-0.62%,44825.0,2899.0,48197.0,067160,https://kr.tradingview.com/symbols/KRX-067160/,2026.01.16,-13298,-14143
덱스터 *,3970.0,-0.63%,77739.0,306.0,52974.0,206560,https://kr.tradingview.com/symbols/KRX-206560/,2026.01.16,4558,-7159
위지윅스튜디오 *,609.0,-2.25%,810093.0,492.0,718217.0,299900,https://kr.tradingview.com/symbols/KRX-299900/,2026.01.16,-14357,-44241
스코넥 *,1066.0,-2.38%,455288.0,486.0,925065.0,276040,https://kr.tradingview.com/symbols/KRX-276040/,2026.01.16,0,214677
이노시뮬레이션 *,3870.0,-2.52%,27581.0,107.0,19422.0,274400,https://kr.tradingview.com/symbols/KRX-274400/,2026.01.16,0,-506
에스넷 *,3320.0,-2.64%,74253.0,248.0,50605.0,038680,https://kr.tradingview.com/symbols/KRX-038680/,2026.01.16,0,-3237
링크드 *,354.0,-3.80%,246308.0,89.0,191813.0,193250,https://kr.tradingview.com/symbols/KRX-193250/,2026.01.16,0,7648
