종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
현대차,480000.0,+16.22%,5990850.0,2768643.0,2589883.0,005380,https://kr.tradingview.com/symbols/KRX-005380/,2026.01.16,-118949,-407398
SJG세종,11410.0,+12.52%,9110900.0,107551.0,1622545.0,033530,https://kr.tradingview.com/symbols/KRX-033530/,2026.01.16,27825,-26403
이엠코리아 *,2335.0,+12.26%,1894021.0,4238.0,151290.0,095190,https://kr.tradingview.com/symbols/KRX-095190/,2026.01.16,-15934,-40619
기아,169500.0,+12.18%,4035319.0,660229.0,2624747.0,000270,https://kr.tradingview.com/symbols/KRX-000270/,2026.01.16,-80826,84871
삼보모터스 *,9230.0,+11.61%,8349483.0,78735.0,4941296.0,053700,https://kr.tradingview.com/symbols/KRX-053700/,2026.01.16,-254819,-53547
삼기 *,1990.0,+9.10%,22630253.0,46797.0,4865233.0,122350,https://kr.tradingview.com/symbols/KRX-122350/,2026.01.16,0,-41757
우수AMS *,3760.0,+7.43%,11795473.0,46031.0,2439121.0,066590,https://kr.tradingview.com/symbols/KRX-066590/,2026.01.16,17240,-9050
DYP,8430.0,+6.84%,6460622.0,58657.0,2970968.0,092780,https://kr.tradingview.com/symbols/KRX-092780/,2026.01.16,-21,107806
두산퓨얼셀,37750.0,+6.79%,1182989.0,43646.0,936067.0,336260,https://kr.tradingview.com/symbols/KRX-336260/,2026.01.16,-44604,87571
폴라리스세원 *,1310.0,+6.76%,15704338.0,21267.0,2563448.0,234100,https://kr.tradingview.com/symbols/KRX-234100/,2026.01.16,14645,66924
SNT모티브,37950.0,+4.83%,263991.0,10021.0,145490.0,064960,https://kr.tradingview.com/symbols/KRX-064960/,2026.01.16,-14534,-16489
유일에너테크 *,1020.0,+4.19%,3837812.0,3801.0,2806180.0,340930,https://kr.tradingview.com/symbols/KRX-340930/,2026.01.16,-166200,-94203
에스퓨얼셀 *,10130.0,+3.79%,51427.0,506.0,68566.0,288620,https://kr.tradingview.com/symbols/KRX-288620/,2026.01.16,68,-18466
EG *,5770.0,+3.41%,71659.0,408.0,31976.0,037370,https://kr.tradingview.com/symbols/KRX-037370/,2026.01.16,0,-6459
일지테크 *,5390.0,+3.26%,1681611.0,9229.0,1576786.0,019540,https://kr.tradingview.com/symbols/KRX-019540/,2026.01.16,16193,-648
우리산업 *,9040.0,+3.08%,349115.0,3182.0,199565.0,215360,https://kr.tradingview.com/symbols/KRX-215360/,2026.01.16,0,-1090
현대제철,31750.0,+2.92%,711275.0,22265.0,769907.0,004020,https://kr.tradingview.com/symbols/KRX-004020/,2026.01.16,-27862,-217306
엘티씨 *,22250.0,+2.53%,129955.0,2857.0,411813.0,170920,https://kr.tradingview.com/symbols/KRX-170920/,2026.01.16,-95,-176658
HS효성첨단소재,206500.0,+2.48%,22195.0,4506.0,38182.0,298050,https://kr.tradingview.com/symbols/KRX-298050/,2026.01.16,-745,13010
디와이,5160.0,+1.98%,187802.0,970.0,181768.0,013570,https://kr.tradingview.com/symbols/KRX-013570/,2026.01.16,-55,-9038
유니크 *,4165.0,+1.83%,77953.0,320.0,120914.0,011320,https://kr.tradingview.com/symbols/KRX-011320/,2026.01.16,0,-9670
한온시스템,3180.0,+1.60%,7276373.0,22945.0,17132580.0,018880,https://kr.tradingview.com/symbols/KRX-018880/,2026.01.16,-11208192,10282514
에스코넥 *,720.0,+1.55%,537075.0,384.0,434493.0,096630,https://kr.tradingview.com/symbols/KRX-096630/,2026.01.16,26288,-48076
지엠비코리아,4610.0,+1.54%,179672.0,832.0,174691.0,013870,https://kr.tradingview.com/symbols/KRX-013870/,2026.01.16,-4288,-8287
평화홀딩스,4005.0,+1.39%,104668.0,416.0,140337.0,010770,https://kr.tradingview.com/symbols/KRX-010770/,2026.01.16,4932,17483
영화테크 *,8270.0,+1.35%,400451.0,3302.0,608443.0,265560,https://kr.tradingview.com/symbols/KRX-265560/,2026.01.16,-1,30030
대원강업,4425.0,+1.26%,226129.0,996.0,359464.0,000430,https://kr.tradingview.com/symbols/KRX-000430/,2026.01.16,922,-28077
효성중공업,2360000.0,+1.16%,51744.0,123040.0,73759.0,298040,https://kr.tradingview.com/symbols/KRX-298040/,2026.01.16,9495,-5107
지아이텍 *,2290.0,+1.10%,1013163.0,2298.0,978402.0,382480,https://kr.tradingview.com/symbols/KRX-382480/,2026.01.16,0,30906
동아화성 *,6780.0,+1.04%,84766.0,572.0,91151.0,041930,https://kr.tradingview.com/symbols/KRX-041930/,2026.01.16,26,3585
제이엔케이글로벌 *,3570.0,+0.99%,108360.0,388.0,133793.0,126880,https://kr.tradingview.com/symbols/KRX-126880/,2026.01.16,64,31307
일진하이솔루스,13520.0,+0.97%,38539.0,517.0,31146.0,271940,https://kr.tradingview.com/symbols/KRX-271940/,2026.01.16,-3795,-5377
대창솔루션 *,2215.0,+0.68%,446228.0,984.0,259526.0,096350,https://kr.tradingview.com/symbols/KRX-096350/,2026.01.16,1209,16761
성창오토텍 *,4510.0,+0.67%,79610.0,361.0,62054.0,080470,https://kr.tradingview.com/symbols/KRX-080470/,2026.01.16,-553,3326
아이에스티이 *,8260.0,+0.61%,82297.0,680.0,114501.0,212710,https://kr.tradingview.com/symbols/KRX-212710/,2026.01.16,-37,-7880
일진다이아,11680.0,+0.52%,32574.0,377.0,22379.0,081000,https://kr.tradingview.com/symbols/KRX-081000/,2026.01.16,15,-2789
모토닉,10180.0,+0.49%,21237.0,215.0,31120.0,009680,https://kr.tradingview.com/symbols/KRX-009680/,2026.01.16,-2568,4324
범한퓨얼셀 *,32350.0,+0.47%,167767.0,5356.0,184741.0,382900,https://kr.tradingview.com/symbols/KRX-382900/,2026.01.16,2335,-6156
아진산업 *,3355.0,+0.45%,1533891.0,5264.0,4004266.0,013310,https://kr.tradingview.com/symbols/KRX-013310/,2026.01.16,-110,51582
아진전자부품,1110.0,+0.36%,650957.0,728.0,984358.0,009320,https://kr.tradingview.com/symbols/KRX-009320/,2026.01.16,17812,20838
디케이락 *,10180.0,+0.30%,111423.0,1125.0,117777.0,105740,https://kr.tradingview.com/symbols/KRX-105740/,2026.01.16,18,-18124
신도기연 *,1884.0,+0.27%,32135.0,59.0,61323.0,290520,https://kr.tradingview.com/symbols/KRX-290520/,2026.01.16,0,4277
티에이치엔,7950.0,0.00%,1566442.0,12510.0,1734664.0,019180,https://kr.tradingview.com/symbols/KRX-019180/,2026.01.16,31020,-158227
인지컨트롤스,7220.0,0.00%,238523.0,1725.0,594602.0,023800,https://kr.tradingview.com/symbols/KRX-023800/,2026.01.16,-1246,-47457
로젠 *,2100.0,0.00%,224624.0,476.0,30683.0,033290,https://kr.tradingview.com/symbols/KRX-033290/,2026.01.16,2,-4456
LS ELECTRIC,533000.0,0.00%,159742.0,85501.0,184329.0,010120,https://kr.tradingview.com/symbols/KRX-010120/,2026.01.16,8135,-19576
아이에이 *,152.0,0.00%,1547274.0,233.0,1651788.0,038880,https://kr.tradingview.com/symbols/KRX-038880/,2026.01.16,0,-260558
현대로템,215000.0,0.00%,569588.0,122596.0,687877.0,064350,https://kr.tradingview.com/symbols/KRX-064350/,2026.01.16,-11306,-11666
엔케이,1192.0,0.00%,695409.0,834.0,516453.0,085310,https://kr.tradingview.com/symbols/KRX-085310/,2026.01.16,40,-35290
평화산업,987.0,-0.10%,253195.0,249.0,424055.0,090080,https://kr.tradingview.com/symbols/KRX-090080/,2026.01.16,24,25447
디아이티 *,17900.0,-0.11%,134695.0,2398.0,130618.0,110990,https://kr.tradingview.com/symbols/KRX-110990/,2026.01.16,13305,-34205
삼영에스앤씨 *,3730.0,-0.13%,9302.0,34.0,3302.0,361670,https://kr.tradingview.com/symbols/KRX-361670/,2026.01.16,0,-182
이지트로닉스 *,3745.0,-0.13%,19546.0,74.0,17838.0,377330,https://kr.tradingview.com/symbols/KRX-377330/,2026.01.16,1,-1867
시노펙스 *,5620.0,-0.53%,401867.0,2247.0,362284.0,025320,https://kr.tradingview.com/symbols/KRX-025320/,2026.01.16,-39621,-40144
비나텍 *,85600.0,-0.58%,69086.0,5954.0,95174.0,126340,https://kr.tradingview.com/symbols/KRX-126340/,2026.01.16,-4273,8182
미코 *,13170.0,-0.68%,235366.0,3100.0,290739.0,059090,https://kr.tradingview.com/symbols/KRX-059090/,2026.01.16,-13976,60912
원일티엔아이 *,17410.0,-0.74%,48815.0,847.0,33000.0,136150,https://kr.tradingview.com/symbols/KRX-136150/,2026.01.16,0,-3798
원익머트리얼즈 *,32550.0,-0.76%,44040.0,1432.0,44182.0,104830,https://kr.tradingview.com/symbols/KRX-104830/,2026.01.16,-11476,-6299
상아프론테크 *,14980.0,-0.79%,69962.0,1043.0,31963.0,089980,https://kr.tradingview.com/symbols/KRX-089980/,2026.01.16,-16,-13474
진성티이씨 *,13730.0,-0.87%,117273.0,1630.0,173897.0,036890,https://kr.tradingview.com/symbols/KRX-036890/,2026.01.16,-17648,17779
풍국주정 *,8870.0,-1.00%,20409.0,181.0,9242.0,023900,https://kr.tradingview.com/symbols/KRX-023900/,2026.01.16,85,-437
코오롱ENP,8050.0,-1.11%,92630.0,741.0,126831.0,138490,https://kr.tradingview.com/symbols/KRX-138490/,2026.01.16,32334,-26623
뉴인텍 *,470.0,-1.26%,236525.0,111.0,152398.0,012340,https://kr.tradingview.com/symbols/KRX-012340/,2026.01.16,-11652,-13462
비엠티 *,12040.0,-1.47%,47399.0,574.0,28612.0,086670,https://kr.tradingview.com/symbols/KRX-086670/,2026.01.16,-12159,1381
SK,294000.0,-1.67%,198063.0,58728.0,195357.0,034730,https://kr.tradingview.com/symbols/KRX-034730/,2026.01.16,1666,-25867
에스에너지 *,1110.0,-1.77%,172614.0,192.0,470348.0,095910,https://kr.tradingview.com/symbols/KRX-095910/,2026.01.16,0,37218
삼양사,45750.0,-1.82%,15666.0,714.0,23722.0,145990,https://kr.tradingview.com/symbols/KRX-145990/,2026.01.16,-724,3655
한화솔루션,28100.0,-1.92%,1144496.0,32152.0,2490396.0,009830,https://kr.tradingview.com/symbols/KRX-009830/,2026.01.16,-39637,-24076
삼화전자,2880.0,-2.04%,122075.0,350.0,124247.0,011230,https://kr.tradingview.com/symbols/KRX-011230/,2026.01.16,8,-22758
에코바이오 *,2880.0,-2.37%,89460.0,256.0,35609.0,038870,https://kr.tradingview.com/symbols/KRX-038870/,2026.01.16,1,-4637
코오롱인더,42550.0,-2.52%,289290.0,12274.0,296536.0,120110,https://kr.tradingview.com/symbols/KRX-120110/,2026.01.16,-51092,62084
국일제지 *,340.0,-2.86%,960494.0,328.0,622190.0,078130,https://kr.tradingview.com/symbols/KRX-078130/,2026.01.16,3,-30934
