종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액
롯데에너지머티리얼즈,47750.0,+13.83%,2184086.0,102393.0,682519.0,020150,https://kr.tradingview.com/symbols/KRX-020150/,"25,004억"
이수스페셜티케미컬,122200.0,+13.67%,1988086.0,237343.0,875572.0,457190,https://kr.tradingview.com/symbols/KRX-457190/,"36,915억"
석경에이티 *,63100.0,+11.29%,37631.0,2275.0,10361.0,357550,https://kr.tradingview.com/symbols/KRX-357550/,"3,442억"
씨아이에스 *,13350.0,+11.25%,5755487.0,75803.0,2881886.0,222080,https://kr.tradingview.com/symbols/KRX-222080/,"1,329억"
레이크머티리얼즈 *,27550.0,+7.41%,2269620.0,62043.0,2063673.0,281740,https://kr.tradingview.com/symbols/KRX-281740/,"18,109억"
삼성SDI,391500.0,+4.54%,1224189.0,477610.0,930111.0,006400,https://kr.tradingview.com/symbols/KRX-006400/,"315,492억"
한농화성,25950.0,+4.43%,1094792.0,28607.0,769029.0,011500,https://kr.tradingview.com/symbols/KRX-011500/,"4,058억"
아바코 *,16100.0,+4.21%,304397.0,4882.0,96204.0,083930,https://kr.tradingview.com/symbols/KRX-083930/,"2,363억"
하나기술 *,31400.0,+3.29%,43810.0,1357.0,46949.0,299030,https://kr.tradingview.com/symbols/KRX-299030/,"2,510억"
유일에너테크 *,1471.0,+3.23%,10348923.0,15686.0,5703254.0,340930,https://kr.tradingview.com/symbols/KRX-340930/,"1,013억"
LG에너지솔루션,402500.0,+2.94%,337065.0,135101.0,271188.0,373220,https://kr.tradingview.com/symbols/KRX-373220/,"941,850억"
SK이노베이션,112700.0,+2.92%,453431.0,50430.0,406300.0,096770,https://kr.tradingview.com/symbols/KRX-096770/,"19,522억"
민테크 *,2655.0,+2.71%,208743.0,549.0,148870.0,452200,https://kr.tradingview.com/symbols/KRX-452200/,630억
원준 *,10220.0,+2.20%,195098.0,1988.0,188990.0,382840,https://kr.tradingview.com/symbols/KRX-382840/,"1,561억"
이브이첨단소재 *,1980.0,+1.85%,1402569.0,2800.0,907969.0,131400,https://kr.tradingview.com/symbols/KRX-131400/,"1,180억"
테이팩스,15190.0,+1.74%,27872.0,420.0,22309.0,055490,https://kr.tradingview.com/symbols/KRX-055490/,724억
엠오티 *,10060.0,+1.31%,362473.0,3621.0,330983.0,413390,https://kr.tradingview.com/symbols/KRX-413390/,"1,165억"
레몬 *,6690.0,+1.21%,127382.0,860.0,114561.0,294140,https://kr.tradingview.com/symbols/KRX-294140/,"1,500억"
대주전자재료 *,77300.0,+0.91%,190988.0,14695.0,236318.0,078600,https://kr.tradingview.com/symbols/KRX-078600/,"11,966억"
미코 *,17880.0,+0.68%,503429.0,9025.0,795756.0,059090,https://kr.tradingview.com/symbols/KRX-059090/,"5,975억"
코윈테크 *,18400.0,+0.55%,135344.0,2485.0,117852.0,282880,https://kr.tradingview.com/symbols/KRX-282880/,"2,110억"
미래컴퍼니 *,18290.0,+0.27%,85889.0,1560.0,91289.0,049950,https://kr.tradingview.com/symbols/KRX-049950/,"1,613억"
SK아이이테크놀로지,26150.0,+0.19%,248519.0,6516.0,143187.0,361610,https://kr.tradingview.com/symbols/KRX-361610/,"21,387억"
나인테크 *,3285.0,+0.15%,969343.0,3192.0,1220305.0,267320,https://kr.tradingview.com/symbols/KRX-267320/,"1,886억"
덕산테코피아 *,20000.0,+0.10%,239259.0,4749.0,311569.0,317330,https://kr.tradingview.com/symbols/KRX-317330/,"4,095억"
천보 *,56200.0,0.00%,197087.0,11084.0,118947.0,278280,https://kr.tradingview.com/symbols/KRX-278280/,"6,615억"
아이엘 *,4150.0,-0.72%,1162242.0,4922.0,2778419.0,307180,https://kr.tradingview.com/symbols/KRX-307180/,"1,369억"
삼성전기,305000.0,-0.81%,735728.0,220456.0,1354513.0,009150,https://kr.tradingview.com/symbols/KRX-009150/,"227,816억"
티에스아이 *,5980.0,-1.16%,115273.0,697.0,128371.0,277880,https://kr.tradingview.com/symbols/KRX-277880/,"1,208억"
동화기업 *,10440.0,-1.51%,237612.0,2491.0,175633.0,025900,https://kr.tradingview.com/symbols/KRX-025900/,"5,278억"
