종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
제룡전기 *,60400.0,+26.76%,2510967.0,142533.0,495760.0,033100,https://kr.tradingview.com/symbols/KRX-033100/,"9,702억",2026.02.03,32597,39493
한전산업,16100.0,+20.51%,10482977.0,173486.0,278637.0,130660,https://kr.tradingview.com/symbols/KRX-130660/,"5,249억",2026.02.03,-1416,23666
지엔씨에너지 *,39850.0,+9.78%,965375.0,37393.0,234866.0,119850,https://kr.tradingview.com/symbols/KRX-119850/,"6,555억",2026.02.03,16262,48080
대한전선,33500.0,+8.77%,13240835.0,434469.0,15605824.0,001440,https://kr.tradingview.com/symbols/KRX-001440/,"62,460억",2026.02.03,663642,2708080
LS,233000.0,+8.12%,302466.0,68570.0,292947.0,006260,https://kr.tradingview.com/symbols/KRX-006260/,"73,861억",2026.02.03,32184,73919
일진전기,69500.0,+6.60%,1054750.0,72165.0,613142.0,103590,https://kr.tradingview.com/symbols/KRX-103590/,"33,141억",2026.02.03,7545,188382
지투파워 *,9500.0,+6.26%,6363862.0,61319.0,308813.0,388050,https://kr.tradingview.com/symbols/KRX-388050/,"1,777억",2026.02.03,-164,124360
티씨머티리얼즈 *,4400.0,+6.15%,2571124.0,11158.0,1455348.0,125020,https://kr.tradingview.com/symbols/KRX-125020/,"1,542억",2026.02.03,0,449826
산일전기,157000.0,+5.94%,682096.0,104484.0,439025.0,062040,https://kr.tradingview.com/symbols/KRX-062040/,"47,956억",2026.02.03,-79518,189294
두산에너빌리티,96500.0,+5.81%,12423356.0,1184460.0,4647177.0,034020,https://kr.tradingview.com/symbols/KRX-034020/,"618,142억",2026.02.03,188154,1030295
에이루트 *,1900.0,+5.50%,618673.0,1155.0,752122.0,096690,https://kr.tradingview.com/symbols/KRX-096690/,459억,2026.02.03,200,76948
한국전력,62700.0,+5.38%,6239524.0,392918.0,2599478.0,015760,https://kr.tradingview.com/symbols/KRX-015760/,"402,511억",2026.02.03,227285,-453603
LS에코에너지,43050.0,+5.13%,328552.0,13954.0,161811.0,229640,https://kr.tradingview.com/symbols/KRX-229640/,"13,184억",2026.02.03,-1198,75112
보성파워텍 *,8140.0,+4.90%,6279643.0,51106.0,1996735.0,006910,https://kr.tradingview.com/symbols/KRX-006910/,"3,999억",2026.02.03,-1,133955
LS ELECTRIC,639000.0,+4.41%,304500.0,193667.0,444911.0,010120,https://kr.tradingview.com/symbols/KRX-010120/,"191,700억",2026.02.03,41347,129717
가온전선,90000.0,+4.41%,91406.0,8129.0,57897.0,000500,https://kr.tradingview.com/symbols/KRX-000500/,"14,889억",2026.02.03,-8372,14280
광명전기,1468.0,+4.26%,928102.0,1339.0,315215.0,017040,https://kr.tradingview.com/symbols/KRX-017040/,636억,2026.02.03,-82,91157
HD현대일렉트릭,924000.0,+3.94%,146082.0,133529.0,174695.0,267260,https://kr.tradingview.com/symbols/KRX-267260/,"333,076억",2026.02.03,8247,27888
제룡산업 *,7750.0,+3.89%,4702102.0,36754.0,820877.0,147830,https://kr.tradingview.com/symbols/KRX-147830/,"1,550억",2026.02.03,1300,65440
세명전기 *,10410.0,+3.79%,990271.0,10187.0,381917.0,017510,https://kr.tradingview.com/symbols/KRX-017510/,"1,587억",2026.02.03,0,136446
한전KPS,58000.0,+3.57%,528592.0,30647.0,199038.0,051600,https://kr.tradingview.com/symbols/KRX-051600/,"26,100억",2026.02.03,-31461,39975
피앤씨테크 *,6150.0,+3.36%,146501.0,886.0,163804.0,237750,https://kr.tradingview.com/symbols/KRX-237750/,400억,2026.02.03,0,873
바이오스마트 *,6250.0,+2.80%,8253652.0,52966.0,30824560.0,038460,https://kr.tradingview.com/symbols/KRX-038460/,"1,635억",2026.02.03,0,51018
제일일렉트릭 *,10650.0,+2.50%,1044680.0,11045.0,544269.0,199820,https://kr.tradingview.com/symbols/KRX-199820/,"2,366억",2026.02.03,1,102536
서남 *,3015.0,+2.38%,694211.0,2076.0,424470.0,294630,https://kr.tradingview.com/symbols/KRX-294630/,795억,2026.02.03,0,54725
위너스 *,10290.0,+2.18%,17448.0,177.0,9912.0,479960,https://kr.tradingview.com/symbols/KRX-479960/,705억,2026.02.03,0,2534
대원전선,3830.0,+2.13%,4726702.0,18057.0,3602985.0,006340,https://kr.tradingview.com/symbols/KRX-006340/,"2,952억",2026.02.03,-13679,968306
금화피에스시 *,33200.0,+2.00%,17337.0,575.0,8659.0,036190,https://kr.tradingview.com/symbols/KRX-036190/,"1,992억",2026.02.03,952,1506
서전기전 *,4310.0,+1.89%,243061.0,1051.0,125561.0,189860,https://kr.tradingview.com/symbols/KRX-189860/,418억,2026.02.03,0,17835
LS마린솔루션 *,30750.0,+1.32%,271970.0,8273.0,262073.0,060370,https://kr.tradingview.com/symbols/KRX-060370/,"16,063억",2026.02.03,-2667,-30601
효성중공업,2384000.0,+0.72%,57591.0,136382.0,98873.0,298040,https://kr.tradingview.com/symbols/KRX-298040/,"222,297억",2026.02.03,-3934,18136
비츠로시스 *,434.0,+0.46%,633637.0,273.0,282747.0,054220,https://kr.tradingview.com/symbols/KRX-054220/,260억,2026.02.03,0,3859
비츠로테크 *,10800.0,-0.37%,480474.0,5197.0,649476.0,042370,https://kr.tradingview.com/symbols/KRX-042370/,"2,830억",2026.02.03,-35,153114
