종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
엑시콘 *,20900.0,+15.15%,2197325.0,43846.0,644997.0,092870,https://kr.tradingview.com/symbols/KRX-092870/,2026.01.26,16202,102670
네오셈 *,11860.0,+5.05%,763744.0,8884.0,471869.0,253590,https://kr.tradingview.com/symbols/KRX-253590/,2026.01.26,247383,30615
오픈엣지테크놀로지 *,13990.0,+4.09%,267074.0,3675.0,165367.0,394280,https://kr.tradingview.com/symbols/KRX-394280/,2026.01.26,7240,18044
티엘비 *,59000.0,+4.06%,205612.0,12098.0,140486.0,356860,https://kr.tradingview.com/symbols/KRX-356860/,2026.01.26,-6742,53227
퀄리타스반도체 *,13500.0,+3.85%,269722.0,3616.0,127603.0,432720,https://kr.tradingview.com/symbols/KRX-432720/,2026.01.26,0,51721
대교,1770.0,+3.51%,124187.0,218.0,72491.0,019680,https://kr.tradingview.com/symbols/KRX-019680/,2026.01.26,208,27100
코리아써키트,65600.0,+3.14%,344396.0,22828.0,263352.0,007810,https://kr.tradingview.com/symbols/KRX-007810/,2026.01.26,12086,26075
큐알티 *,15890.0,+2.32%,76587.0,1205.0,37763.0,405100,https://kr.tradingview.com/symbols/KRX-405100/,2026.01.26,-79,6882
오킨스전자 *,11140.0,+2.11%,563110.0,6221.0,324654.0,080580,https://kr.tradingview.com/symbols/KRX-080580/,2026.01.26,-39182,-31994
국순당 *,3995.0,+1.01%,37169.0,148.0,17864.0,043650,https://kr.tradingview.com/symbols/KRX-043650/,2026.01.26,1012,3565
삼성전자,152100.0,0.00%,20285661.0,3106296.0,25407497.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.26,-2372345,703937
SK하이닉스,736000.0,-4.04%,3024618.0,2254405.0,3508272.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,2026.01.26,-448974,-405535
