종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
유일로보틱스 *,135000.0,+29.93%,759349.0,94023.0,1296082.0,388720,https://kr.tradingview.com/symbols/KRX-388720/,2026.01.26,17942,-48822
레인보우로보틱스 *,679000.0,+25.97%,1790092.0,1173491.0,647142.0,277810,https://kr.tradingview.com/symbols/KRX-277810/,2026.01.26,163415,89595
와이투솔루션,5180.0,+23.33%,13324459.0,67906.0,492645.0,011690,https://kr.tradingview.com/symbols/KRX-011690/,2026.01.26,82,-75631
에스피지 *,120000.0,+15.50%,3523622.0,417096.0,976903.0,058610,https://kr.tradingview.com/symbols/KRX-058610/,2026.01.26,224965,350408
알에스오토메이션 *,23250.0,+13.69%,1704082.0,37955.0,759055.0,140670,https://kr.tradingview.com/symbols/KRX-140670/,2026.01.26,20,210877
로보티즈 *,280500.0,+12.88%,1886879.0,528384.0,419170.0,108490,https://kr.tradingview.com/symbols/KRX-108490/,2026.01.26,155165,197669
아이엘 *,4170.0,+8.59%,3027390.0,12485.0,3388496.0,307180,https://kr.tradingview.com/symbols/KRX-307180/,2026.01.26,-431164,108437
엔젤로보틱스 *,39500.0,+7.34%,876626.0,33607.0,594722.0,455900,https://kr.tradingview.com/symbols/KRX-455900/,2026.01.26,-15052,151875
로보스타 *,88000.0,+7.06%,748567.0,65670.0,338442.0,090360,https://kr.tradingview.com/symbols/KRX-090360/,2026.01.26,-12562,120881
하이젠알앤엠 *,74500.0,+6.73%,846426.0,61341.0,507011.0,160190,https://kr.tradingview.com/symbols/KRX-160190/,2026.01.26,45094,92964
에스비비테크 *,73800.0,+6.65%,891812.0,65368.0,716216.0,389500,https://kr.tradingview.com/symbols/KRX-389500/,2026.01.26,6057,50791
클로봇 *,71200.0,+6.43%,1659014.0,116947.0,1123702.0,466100,https://kr.tradingview.com/symbols/KRX-466100/,2026.01.26,221561,221044
이랜시스 *,8570.0,+6.33%,12063829.0,106510.0,12082201.0,264850,https://kr.tradingview.com/symbols/KRX-264850/,2026.01.26,-1877,-347988
에스피시스템스 *,14980.0,+6.32%,1460202.0,21699.0,979533.0,317830,https://kr.tradingview.com/symbols/KRX-317830/,2026.01.26,-19998,260426
코닉오토메이션 *,2845.0,+5.37%,1589222.0,4517.0,2001520.0,391710,https://kr.tradingview.com/symbols/KRX-391710/,2026.01.26,0,194555
원익홀딩스 *,41150.0,+5.24%,1989861.0,80920.0,1483622.0,030530,https://kr.tradingview.com/symbols/KRX-030530/,2026.01.26,66654,235567
에브리봇 *,28100.0,+5.24%,1099991.0,29894.0,1053838.0,270660,https://kr.tradingview.com/symbols/KRX-270660/,2026.01.26,2179,207544
계양전기,9460.0,+5.11%,6102077.0,55973.0,3905118.0,012200,https://kr.tradingview.com/symbols/KRX-012200/,2026.01.26,28685,-162461
두산로보틱스,119900.0,+5.08%,3193336.0,392991.0,1028365.0,454910,https://kr.tradingview.com/symbols/KRX-454910/,2026.01.26,-58322,138767
티로보틱스 *,26350.0,+4.98%,1472828.0,37793.0,1202274.0,117730,https://kr.tradingview.com/symbols/KRX-117730/,2026.01.26,1833,223105
아진엑스텍 *,17120.0,+4.65%,2133813.0,37349.0,689335.0,059120,https://kr.tradingview.com/symbols/KRX-059120/,2026.01.26,4848,-10170
티엑스알로보틱스 *,22000.0,+4.51%,940066.0,20054.0,1347112.0,484810,https://kr.tradingview.com/symbols/KRX-484810/,2026.01.26,1268,126233
신성델타테크 *,65200.0,+3.99%,449409.0,28775.0,466337.0,065350,https://kr.tradingview.com/symbols/KRX-065350/,2026.01.26,215261,-100016
싸이맥스 *,15470.0,+3.69%,210762.0,3261.0,342947.0,160980,https://kr.tradingview.com/symbols/KRX-160980/,2026.01.26,-85,13718
나우로보틱스 *,31850.0,+3.41%,672200.0,21103.0,605871.0,459510,https://kr.tradingview.com/symbols/KRX-459510/,2026.01.26,1894,92627
케이엔알시스템 *,36900.0,+3.22%,546809.0,19621.0,520645.0,199430,https://kr.tradingview.com/symbols/KRX-199430/,2026.01.26,1,50176
삼현 *,65700.0,+3.14%,612247.0,39536.0,434564.0,437730,https://kr.tradingview.com/symbols/KRX-437730/,2026.01.26,-29750,56214
제우스 *,15960.0,+2.90%,613021.0,9712.0,279489.0,079370,https://kr.tradingview.com/symbols/KRX-079370/,2026.01.26,198207,-52026
LS티라유텍 *,9300.0,+2.65%,674080.0,6284.0,665425.0,322180,https://kr.tradingview.com/symbols/KRX-322180/,2026.01.26,11573,105665
한라캐스트 *,19200.0,+2.62%,1715359.0,32926.0,1378398.0,125490,https://kr.tradingview.com/symbols/KRX-125490/,2026.01.26,-12167,220555
