종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
영풍,63200.0,+6.58%,62586.0,3880.0,37412.0,000670,https://kr.tradingview.com/symbols/KRX-000670/,2026.01.28,6154,9141
비에이치,17840.0,+6.06%,510844.0,9031.0,222444.0,090460,https://kr.tradingview.com/symbols/KRX-090460/,2026.01.28,16055,189379
SK하이닉스,841000.0,+5.13%,6091399.0,5066414.0,5660198.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,2026.01.28,-127144,-87208
아이티엠반도체 *,10190.0,+5.05%,131378.0,1334.0,39456.0,084850,https://kr.tradingview.com/symbols/KRX-084850/,2026.01.28,7237,22808
LX세미콘,54700.0,+4.79%,194777.0,10463.0,109637.0,108320,https://kr.tradingview.com/symbols/KRX-108320/,2026.01.28,30385,17195
덕산네오룩스 *,39500.0,+4.22%,358108.0,13877.0,265137.0,213420,https://kr.tradingview.com/symbols/KRX-213420/,2026.01.28,64208,4694
이녹스첨단소재 *,31000.0,+4.03%,821992.0,25045.0,599496.0,272290,https://kr.tradingview.com/symbols/KRX-272290/,2026.01.28,151653,55295
인터플렉스 *,11580.0,+3.21%,246618.0,2832.0,244672.0,051370,https://kr.tradingview.com/symbols/KRX-051370/,2026.01.28,2769,71789
LG화학,354000.0,+2.91%,456693.0,162333.0,308673.0,051910,https://kr.tradingview.com/symbols/KRX-051910/,2026.01.28,-24451,35096
삼성SDI,396500.0,+2.32%,2071072.0,825603.0,1845095.0,006400,https://kr.tradingview.com/symbols/KRX-006400/,2026.01.28,57418,-42254
삼성전자,162400.0,+1.82%,29275189.0,4743562.0,29423670.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.28,-900399,-1761499
와이엠티 *,11450.0,+1.69%,189809.0,2151.0,175753.0,251370,https://kr.tradingview.com/symbols/KRX-251370/,2026.01.28,-83614,40906
프로텍 *,40000.0,+1.65%,74775.0,2950.0,83591.0,053610,https://kr.tradingview.com/symbols/KRX-053610/,2026.01.28,-8260,2747
덕우전자 *,5060.0,+1.20%,106228.0,539.0,102129.0,263600,https://kr.tradingview.com/symbols/KRX-263600/,2026.01.28,-15,11226
삼성전기,280000.0,+1.08%,678513.0,189153.0,676611.0,009150,https://kr.tradingview.com/symbols/KRX-009150/,2026.01.28,-73807,73053
슈피겐코리아 *,22600.0,+0.89%,10105.0,226.0,12516.0,192440,https://kr.tradingview.com/symbols/KRX-192440/,2026.01.28,1,-500
앤디포스 *,1739.0,+0.23%,61877.0,108.0,23874.0,238090,https://kr.tradingview.com/symbols/KRX-238090/,2026.01.28,0,6097
LG이노텍,257500.0,0.00%,274435.0,70563.0,632098.0,011070,https://kr.tradingview.com/symbols/KRX-011070/,2026.01.28,-73424,-2186
하이비젼시스템 *,17010.0,-0.12%,243519.0,4164.0,314687.0,126700,https://kr.tradingview.com/symbols/KRX-126700/,2026.01.28,13152,-29415
LG디스플레이,12130.0,-1.30%,4384851.0,53527.0,2857209.0,034220,https://kr.tradingview.com/symbols/KRX-034220/,2026.01.28,-865830,-761134
