종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
LG전자,127900.0,+22.98%,13160492.0,1584726.0,1117921.0,066570,https://kr.tradingview.com/symbols/KRX-066570/,"208,332억",2026.02.10,8375,281923
현대지에프홀딩스,12100.0,+13.40%,2758330.0,32808.0,190440.0,005440,https://kr.tradingview.com/symbols/KRX-005440/,"18,864억",2026.02.10,13162,4995
롯데하이마트,9000.0,+10.43%,1611437.0,15026.0,61701.0,071840,https://kr.tradingview.com/symbols/KRX-071840/,"2,125억",2026.02.10,-1556,1920
에프앤가이드 *,14250.0,+10.21%,422419.0,5966.0,118250.0,064850,https://kr.tradingview.com/symbols/KRX-064850/,"1,626억",2026.02.10,44828,-9372
메리츠금융지주,131200.0,+7.45%,657542.0,85837.0,332969.0,138040,https://kr.tradingview.com/symbols/KRX-138040/,"229,891억",2026.02.10,113590,-3481
JB금융지주,31900.0,+7.05%,768542.0,24109.0,391415.0,175330,https://kr.tradingview.com/symbols/KRX-175330/,"6,573억",2026.02.10,86008,-45451
우리금융지주,37850.0,+6.32%,3883234.0,145288.0,2991759.0,316140,https://kr.tradingview.com/symbols/KRX-316140/,"277,848억",2026.02.10,646104,-407882
HD현대일렉트릭,995000.0,+5.96%,222963.0,219039.0,218860.0,267260,https://kr.tradingview.com/symbols/KRX-267260/,"358,669억",2026.02.10,12666,35405
현대차,509000.0,+5.93%,3259650.0,1633913.0,1738747.0,005380,https://kr.tradingview.com/symbols/KRX-005380/,"1,042,217억",2026.02.10,25018,-466772
LG,98300.0,+5.81%,749002.0,72835.0,250517.0,003550,https://kr.tradingview.com/symbols/KRX-003550/,"151,600억",2026.02.10,11255,51046
KB금융,164500.0,+5.79%,1962325.0,317645.0,1876441.0,105560,https://kr.tradingview.com/symbols/KRX-105560/,"613,339억",2026.02.10,96977,-135854
iM금융지주,19540.0,+5.56%,1153326.0,22336.0,658441.0,139130,https://kr.tradingview.com/symbols/KRX-139130/,"31,386억",2026.02.10,149483,-124968
현대글로비스,255500.0,+4.93%,453905.0,115182.0,239903.0,086280,https://kr.tradingview.com/symbols/KRX-086280/,"191,625억",2026.02.10,-3827,36340
HD건설기계,136600.0,+4.92%,1197601.0,166224.0,1011134.0,267270,https://kr.tradingview.com/symbols/KRX-267270/,"65,533억",2026.02.10,130866,119
기아,161800.0,+4.59%,1622428.0,259283.0,1011933.0,000270,https://kr.tradingview.com/symbols/KRX-000270/,"631,688억",2026.02.10,69317,17059
한섬,22150.0,+4.48%,434467.0,9503.0,830314.0,020000,https://kr.tradingview.com/symbols/KRX-020000/,"4,970억",2026.02.10,60499,141427
두산밥캣,64900.0,+4.34%,550004.0,35250.0,311295.0,241560,https://kr.tradingview.com/symbols/KRX-241560/,"62,211억",2026.02.10,-16016,38955
파트론 *,7590.0,+4.26%,1081438.0,8169.0,289767.0,091700,https://kr.tradingview.com/symbols/KRX-091700/,"4,174억",2026.02.10,-2569,97178
SK네트웍스,5230.0,+3.56%,1189030.0,6167.0,1462103.0,001740,https://kr.tradingview.com/symbols/KRX-001740/,"11,573억",2026.02.10,-36330,-246758
기업은행,25000.0,+3.52%,1493155.0,37147.0,1211168.0,024110,https://kr.tradingview.com/symbols/KRX-024110/,"199,356억",2026.02.10,174171,-19919
LG유플러스,16580.0,+3.50%,1144682.0,18987.0,599222.0,032640,https://kr.tradingview.com/symbols/KRX-032640/,"71,266억",2026.02.10,24940,49316
태광 *,29650.0,+3.31%,331101.0,9756.0,206081.0,023160,https://kr.tradingview.com/symbols/KRX-023160/,"7,857억",2026.02.10,-7240,-37507
KT,62700.0,+3.29%,760790.0,48390.0,543101.0,030200,https://kr.tradingview.com/symbols/KRX-030200/,"158,018억",2026.02.10,98482,773
LG이노텍,251000.0,+3.08%,348025.0,87050.0,362416.0,011070,https://kr.tradingview.com/symbols/KRX-011070/,"59,404억",2026.02.10,3293,-26395
신세계인터내셔날,13130.0,+3.06%,339182.0,4439.0,426863.0,031430,https://kr.tradingview.com/symbols/KRX-031430/,"4,641억",2026.02.10,-33661,171558
신한지주,100900.0,+3.06%,1648821.0,165130.0,1501360.0,055550,https://kr.tradingview.com/symbols/KRX-055550/,"489,864억",2026.02.10,306395,-73114
하나금융지주,125800.0,+2.95%,1263932.0,159188.0,1056956.0,086790,https://kr.tradingview.com/symbols/KRX-086790/,"35,134억",2026.02.10,143722,-149620
BNK금융지주,20250.0,+2.79%,1236767.0,24945.0,973305.0,138930,https://kr.tradingview.com/symbols/KRX-138930/,"62,841억",2026.02.10,261550,-279151
카카오뱅크,28050.0,+2.37%,2879681.0,80038.0,6375668.0,323410,https://kr.tradingview.com/symbols/KRX-323410/,"133,802억",2026.02.10,396387,-52257
SK텔레콤,75400.0,+2.31%,1278084.0,95803.0,1044261.0,017670,https://kr.tradingview.com/symbols/KRX-017670/,"161,952억",2026.02.10,228073,-132300
드림텍,8030.0,+2.29%,500476.0,3987.0,492425.0,192650,https://kr.tradingview.com/symbols/KRX-192650/,"5,537억",2026.02.10,18521,62419
SK,338000.0,+2.27%,222417.0,74863.0,137897.0,034730,https://kr.tradingview.com/symbols/KRX-034730/,"245,059억",2026.02.10,-3520,18839
