종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
LG전자,127900.0,+22.98%,13160492.0,1584726.0,1117921.0,066570,https://kr.tradingview.com/symbols/KRX-066570/,"208,332억",2026.02.10,8375,281923
씨앤투스 *,2300.0,+5.50%,176359.0,405.0,58639.0,352700,https://kr.tradingview.com/symbols/KRX-352700/,604억,2026.02.10,-9662,6377
에스피지 *,137100.0,+2.93%,663822.0,90983.0,657549.0,058610,https://kr.tradingview.com/symbols/KRX-058610/,"3,405억",2026.02.10,-38497,-176986
위닉스 *,5380.0,+2.87%,28351.0,150.0,23523.0,044340,https://kr.tradingview.com/symbols/KRX-044340/,962억,2026.02.10,1,2130
크린앤사이언스 *,3445.0,+2.38%,12033.0,41.0,20574.0,045520,https://kr.tradingview.com/symbols/KRX-045520/,224억,2026.02.10,0,2537
오텍 *,1895.0,+1.88%,68977.0,130.0,86237.0,067170,https://kr.tradingview.com/symbols/KRX-067170/,453억,2026.02.10,-2000,34704
삼성전자,167800.0,+1.21%,22247243.0,3695330.0,19369566.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,"9,933,152억",2026.02.10,880521,1837045
신일전자,1411.0,+1.00%,506985.0,711.0,333076.0,002700,https://kr.tradingview.com/symbols/KRX-002700/,"1,002억",2026.02.10,-64,14027
쿠쿠홈시스,25050.0,0.00%,17214.0,429.0,33871.0,284740,https://kr.tradingview.com/symbols/KRX-284740/,"5,621억",2026.02.10,7836,-1547
케이웨더 *,3175.0,-0.47%,53347.0,169.0,23283.0,068100,https://kr.tradingview.com/symbols/KRX-068100/,316억,2026.02.10,0,5487
코웨이,86200.0,-1.26%,385207.0,33398.0,467185.0,021240,https://kr.tradingview.com/symbols/KRX-021240/,"61,986억",2026.02.10,125855,-132512
성호전자 *,24650.0,-7.85%,1329356.0,33467.0,2520511.0,043260,https://kr.tradingview.com/symbols/KRX-043260/,"17,482억",2026.02.10,163320,-247270
