종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
LG전자,127900.0,+22.98%,13160492.0,1584726.0,1117921.0,066570,https://kr.tradingview.com/symbols/KRX-066570/,"208,332억",2026.02.10,8375,281923
아우토크립트 *,18850.0,+14.31%,1282030.0,23507.0,419286.0,331740,https://kr.tradingview.com/symbols/KRX-331740/,"1,832억",2026.02.10,837,-9550
라이콤 *,3040.0,+10.34%,2274247.0,6713.0,623816.0,388790,https://kr.tradingview.com/symbols/KRX-388790/,931억,2026.02.10,0,16502
옵트론텍 *,2165.0,+7.44%,338820.0,716.0,106630.0,082210,https://kr.tradingview.com/symbols/KRX-082210/,719억,2026.02.10,0,2492
현대차,509000.0,+5.93%,3259650.0,1633913.0,1738747.0,005380,https://kr.tradingview.com/symbols/KRX-005380/,"1,042,217억",2026.02.10,25018,-466772
모바일어플라이언스 *,2275.0,+4.60%,1004654.0,2254.0,472950.0,087260,https://kr.tradingview.com/symbols/KRX-087260/,741억,2026.02.10,0,53302
기아,161800.0,+4.59%,1622428.0,259283.0,1011933.0,000270,https://kr.tradingview.com/symbols/KRX-000270/,"631,688억",2026.02.10,69317,17059
텔레칩스 *,15380.0,+4.55%,1313579.0,20758.0,170006.0,054450,https://kr.tradingview.com/symbols/KRX-054450/,"2,329억",2026.02.10,-301,-53427
파인디지털 *,3040.0,+4.29%,22375.0,66.0,9288.0,038950,https://kr.tradingview.com/symbols/KRX-038950/,310억,2026.02.10,0,-308
현대오토에버,445500.0,+3.36%,175578.0,77754.0,317109.0,307950,https://kr.tradingview.com/symbols/KRX-307950/,"122,174억",2026.02.10,-4313,-29428
KT,62700.0,+3.29%,760790.0,48390.0,543101.0,030200,https://kr.tradingview.com/symbols/KRX-030200/,"158,018억",2026.02.10,98482,773
라닉스 *,2230.0,+3.24%,286266.0,637.0,124104.0,317120,https://kr.tradingview.com/symbols/KRX-317120/,340억,2026.02.10,0,6314
LG이노텍,251000.0,+3.08%,348025.0,87050.0,362416.0,011070,https://kr.tradingview.com/symbols/KRX-011070/,"59,404억",2026.02.10,3293,-26395
칩스앤미디어 *,19550.0,+2.84%,359053.0,7024.0,275751.0,094360,https://kr.tradingview.com/symbols/KRX-094360/,"4,160억",2026.02.10,499,-46981
오비고 *,5450.0,+2.83%,25612.0,138.0,14471.0,352910,https://kr.tradingview.com/symbols/KRX-352910/,689억,2026.02.10,2,-1195
에스오에스랩 *,19980.0,+2.46%,1078528.0,21718.0,2049211.0,464080,https://kr.tradingview.com/symbols/KRX-464080/,"3,556억",2026.02.10,4046,-239849
SK텔레콤,75400.0,+2.31%,1278084.0,95803.0,1044261.0,017670,https://kr.tradingview.com/symbols/KRX-017670/,"161,952억",2026.02.10,228073,-132300
드림텍,8030.0,+2.29%,500476.0,3987.0,492425.0,192650,https://kr.tradingview.com/symbols/KRX-192650/,"5,537억",2026.02.10,18521,62419
현대모비스,446000.0,+2.06%,312230.0,137992.0,219665.0,012330,https://kr.tradingview.com/symbols/KRX-012330/,"404,667억",2026.02.10,-5020,1840
아이쓰리시스템 *,116600.0,+1.92%,29445.0,3413.0,50239.0,214430,https://kr.tradingview.com/symbols/KRX-214430/,"8,520억",2026.02.10,-5712,1459
디와이,5460.0,+1.87%,200453.0,1089.0,111459.0,013570,https://kr.tradingview.com/symbols/KRX-013570/,"1,437억",2026.02.10,-597,17621
한국단자,75600.0,+1.61%,29976.0,2246.0,29314.0,025540,https://kr.tradingview.com/symbols/KRX-025540/,"7,647억",2026.02.10,768,6301
HL만도,59900.0,+1.53%,547572.0,32919.0,943481.0,204320,https://kr.tradingview.com/symbols/KRX-204320/,"28,127억",2026.02.10,31028,-88983
NAVER,257500.0,+1.38%,1133876.0,291914.0,1475536.0,035420,https://kr.tradingview.com/symbols/KRX-035420/,"403,896억",2026.02.10,85738,-114903
코리아에프티 *,7940.0,+1.28%,138531.0,1089.0,201728.0,123410,https://kr.tradingview.com/symbols/KRX-123410/,"2,211억",2026.02.10,1351,-35234
삼성전자,167800.0,+1.21%,22247243.0,3695330.0,19369566.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,"9,933,152억",2026.02.10,880521,1837045
DH오토웨어 *,1033.0,+1.08%,141731.0,145.0,111688.0,025440,https://kr.tradingview.com/symbols/KRX-025440/,504억,2026.02.10,0,8203
모트렉스 *,10100.0,+1.00%,346887.0,3487.0,427159.0,118990,https://kr.tradingview.com/symbols/KRX-118990/,"2,511억",2026.02.10,1,46741
에이테크솔루션 *,10780.0,+0.75%,89010.0,950.0,118075.0,071670,https://kr.tradingview.com/symbols/KRX-071670/,"1,078억",2026.02.10,0,-15941
팸텍 *,1632.0,+0.74%,77203.0,126.0,49227.0,271830,https://kr.tradingview.com/symbols/KRX-271830/,481억,2026.02.10,267,-10383
에이스테크 *,2945.0,+0.68%,246863.0,731.0,147895.0,088800,https://kr.tradingview.com/symbols/KRX-088800/,"2,224억",2026.02.10,14,7183
포니링크 *,822.0,+0.37%,276611.0,224.0,234312.0,064800,https://kr.tradingview.com/symbols/KRX-064800/,"1,051억",2026.02.10,24,116074
팅크웨어 *,9610.0,+0.31%,47347.0,448.0,30154.0,084730,https://kr.tradingview.com/symbols/KRX-084730/,"1,068억",2026.02.10,0,1352
유니트론텍 *,6550.0,+0.15%,298683.0,1950.0,292967.0,142210,https://kr.tradingview.com/symbols/KRX-142210/,"1,376억",2026.02.10,2,-13776
캠시스 *,541.0,0.00%,0.0,0.0,0.0,050110,https://kr.tradingview.com/symbols/KRX-050110/,399억,2026.02.10,0,0
세코닉스 *,5990.0,0.00%,107147.0,639.0,158110.0,053450,https://kr.tradingview.com/symbols/KRX-053450/,886억,2026.02.10,-253,55886
KG모빌리티,4015.0,-0.12%,2192558.0,8801.0,3172999.0,003620,https://kr.tradingview.com/symbols/KRX-003620/,"8,125억",2026.02.10,24595,477066
퓨런티어 *,14360.0,-0.42%,56406.0,810.0,102979.0,370090,https://kr.tradingview.com/symbols/KRX-370090/,"1,229억",2026.02.10,-1,-5161
삼보모터스 *,7190.0,-0.42%,484259.0,3498.0,652714.0,053700,https://kr.tradingview.com/symbols/KRX-053700/,"1,814억",2026.02.10,-14830,-14779
유니퀘스트,6730.0,-0.44%,223134.0,1499.0,797642.0,077500,https://kr.tradingview.com/symbols/KRX-077500/,"1,454억",2026.02.10,-560,-155166
엠씨넥스,29650.0,-0.50%,37684.0,1115.0,51892.0,097520,https://kr.tradingview.com/symbols/KRX-097520/,"5,160억",2026.02.10,281,4402
스마트레이더시스템 *,7850.0,-0.51%,49509.0,389.0,113088.0,424960,https://kr.tradingview.com/symbols/KRX-424960/,"1,294억",2026.02.10,0,27527
넥스트칩 *,3735.0,-0.66%,433096.0,1609.0,866461.0,396270,https://kr.tradingview.com/symbols/KRX-396270/,"1,228억",2026.02.10,-559,-165184
앤씨앤 *,809.0,-0.74%,181653.0,144.0,282562.0,092600,https://kr.tradingview.com/symbols/KRX-092600/,203억,2026.02.10,0,9671
인포뱅크 *,5570.0,-0.89%,44710.0,250.0,33946.0,039290,https://kr.tradingview.com/symbols/KRX-039290/,484억,2026.02.10,4,545
엣지파운드리 *,1520.0,-0.98%,426057.0,652.0,580808.0,105550,https://kr.tradingview.com/symbols/KRX-105550/,"1,190억",2026.02.10,0,105829
삼성전기,309500.0,-1.28%,431329.0,132767.0,755851.0,009150,https://kr.tradingview.com/symbols/KRX-009150/,"231,177억",2026.02.10,39218,109359
아이에이 *,142.0,-1.39%,1680094.0,238.0,1241866.0,038880,https://kr.tradingview.com/symbols/KRX-038880/,534억,2026.02.10,0,274253
슈어소프트테크 *,8170.0,-1.80%,724617.0,5961.0,1534858.0,298830,https://kr.tradingview.com/symbols/KRX-298830/,"4,368억",2026.02.10,-289,40766
SK하이닉스,860000.0,-1.83%,3117064.0,2690922.0,3441377.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,"626,820억",2026.02.10,75856,75362
다산디엠씨 *,1764.0,-2.05%,155713.0,275.0,397267.0,208860,https://kr.tradingview.com/symbols/KRX-208860/,599억,2026.02.10,0,-7773
삼현 *,55700.0,-2.45%,139468.0,7783.0,255431.0,437730,https://kr.tradingview.com/symbols/KRX-437730/,"17,661억",2026.02.10,-6305,-41314
MDS테크 *,1452.0,-2.81%,1990039.0,2906.0,4771282.0,086960,https://kr.tradingview.com/symbols/KRX-086960/,"1,476억",2026.02.10,0,456542
하이비젼시스템 *,20450.0,-3.08%,363911.0,7423.0,1014205.0,126700,https://kr.tradingview.com/symbols/KRX-126700/,"3,056억",2026.02.10,352904,-22744
퀄리타스반도체 *,13090.0,-3.18%,173253.0,2276.0,136217.0,432720,https://kr.tradingview.com/symbols/KRX-432720/,"1,851억",2026.02.10,0,-8327
켐트로닉스 *,32950.0,-3.37%,206623.0,6831.0,223840.0,089010,https://kr.tradingview.com/symbols/KRX-089010/,"5,384억",2026.02.10,-10864,-29374
한라캐스트 *,19940.0,-4.82%,1321091.0,26593.0,2401231.0,125490,https://kr.tradingview.com/symbols/KRX-125490/,"7,279억",2026.02.10,6125,122252
유진로봇 *,42000.0,-8.10%,5777614.0,254707.0,8322414.0,056080,https://kr.tradingview.com/symbols/KRX-056080/,"15,755억",2026.02.10,18371,60112
