종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
LG전자,127900.0,+22.98%,13160492.0,1584726.0,1117921.0,066570,https://kr.tradingview.com/symbols/KRX-066570/,"208,332억",2026.02.10,8375,281923
코스텍시스 *,15550.0,+11.95%,426748.0,6458.0,77342.0,355150,https://kr.tradingview.com/symbols/KRX-355150/,"1,212억",2026.02.10,1784,3635
한울소재과학 *,3300.0,+10.37%,509780.0,1631.0,163610.0,091440,https://kr.tradingview.com/symbols/KRX-091440/,"1,018억",2026.02.10,0,-9203
라이콤 *,3040.0,+10.34%,2274247.0,6713.0,623816.0,388790,https://kr.tradingview.com/symbols/KRX-388790/,931억,2026.02.10,0,16502
웨이비스 *,20100.0,+9.24%,564963.0,11098.0,474230.0,289930,https://kr.tradingview.com/symbols/KRX-289930/,"2,516억",2026.02.10,-26295,-23327
대한광통신 *,3420.0,+8.92%,17114634.0,58524.0,2628732.0,010170,https://kr.tradingview.com/symbols/KRX-010170/,"4,514억",2026.02.10,9035,-145689
서진시스템 *,37350.0,+8.58%,2315085.0,85631.0,735619.0,178320,https://kr.tradingview.com/symbols/KRX-178320/,"21,369억",2026.02.10,-177709,82419
쏘닉스 *,2120.0,+5.74%,231752.0,473.0,172169.0,088280,https://kr.tradingview.com/symbols/KRX-088280/,367억,2026.02.10,0,17083
나무기술 *,3470.0,+5.15%,11120436.0,37707.0,14549464.0,242040,https://kr.tradingview.com/symbols/KRX-242040/,"1,201억",2026.02.10,733,-115112
에치에프알 *,16700.0,+4.64%,185253.0,3092.0,183577.0,230240,https://kr.tradingview.com/symbols/KRX-230240/,"2,223억",2026.02.10,-12845,-53691
RFHIC *,49150.0,+4.57%,468656.0,23257.0,244625.0,218410,https://kr.tradingview.com/symbols/KRX-218410/,"13,026억",2026.02.10,-68428,22003
이노와이어리스 *,34000.0,+3.98%,292584.0,10086.0,184796.0,073490,https://kr.tradingview.com/symbols/KRX-073490/,"2,585억",2026.02.10,1284,-36415
PI첨단소재,20500.0,+3.80%,280002.0,5644.0,552362.0,178920,https://kr.tradingview.com/symbols/KRX-178920/,"6,020억",2026.02.10,39493,-100854
기산텔레콤 *,2090.0,+3.72%,98303.0,205.0,38812.0,035460,https://kr.tradingview.com/symbols/KRX-035460/,305억,2026.02.10,0,8805
LS에코에너지,44250.0,+3.63%,296401.0,13023.0,239632.0,229640,https://kr.tradingview.com/symbols/KRX-229640/,"13,552억",2026.02.10,22500,-73495
LG유플러스,16580.0,+3.50%,1144682.0,18987.0,599222.0,032640,https://kr.tradingview.com/symbols/KRX-032640/,"71,266억",2026.02.10,24940,49316
KT,62700.0,+3.29%,760790.0,48390.0,543101.0,030200,https://kr.tradingview.com/symbols/KRX-030200/,"158,018억",2026.02.10,98482,773
자람테크놀로지 *,43800.0,+3.06%,166469.0,7112.0,138549.0,389020,https://kr.tradingview.com/symbols/KRX-389020/,"2,715억",2026.02.10,505,-29377
SK텔레콤,75400.0,+2.31%,1278084.0,95803.0,1044261.0,017670,https://kr.tradingview.com/symbols/KRX-017670/,"161,952억",2026.02.10,228073,-132300
웨이브일렉트로 *,4755.0,+2.04%,45156.0,215.0,50761.0,095270,https://kr.tradingview.com/symbols/KRX-095270/,683억,2026.02.10,-290,11001
삼지전자 *,22500.0,+2.04%,79643.0,1770.0,97430.0,037460,https://kr.tradingview.com/symbols/KRX-037460/,"3,672억",2026.02.10,7318,8897
아이크래프트 *,3465.0,+1.91%,358431.0,1219.0,859115.0,052460,https://kr.tradingview.com/symbols/KRX-052460/,506억,2026.02.10,0,-96887
오파스넷 *,6890.0,+1.77%,79158.0,543.0,61444.0,173130,https://kr.tradingview.com/symbols/KRX-173130/,899억,2026.02.10,0,3255
오이솔루션 *,16620.0,+1.59%,179609.0,2994.0,149948.0,138080,https://kr.tradingview.com/symbols/KRX-138080/,"1,977억",2026.02.10,0,-32719
삼성전자,167800.0,+1.21%,22247243.0,3695330.0,19369566.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,"9,933,152억",2026.02.10,880521,1837045
쏠리드 *,9150.0,+1.10%,945767.0,8720.0,1159884.0,050890,https://kr.tradingview.com/symbols/KRX-050890/,"5,559억",2026.02.10,-6684,11732
와이어블 *,1314.0,+1.08%,32710.0,43.0,44847.0,065530,https://kr.tradingview.com/symbols/KRX-065530/,629억,2026.02.10,0,6334
에이스테크 *,2945.0,+0.68%,246863.0,731.0,147895.0,088800,https://kr.tradingview.com/symbols/KRX-088800/,"2,224억",2026.02.10,14,7183
텔코웨어,15850.0,+0.63%,5824.0,91.0,21572.0,078000,https://kr.tradingview.com/symbols/KRX-078000/,"1,465억",2026.02.10,-20,373
이지트로닉스 *,3490.0,+0.58%,8123.0,29.0,8458.0,377330,https://kr.tradingview.com/symbols/KRX-377330/,284억,2026.02.10,1,1954
LS마린솔루션 *,29450.0,+0.51%,134343.0,3992.0,139917.0,060370,https://kr.tradingview.com/symbols/KRX-060370/,"15,384억",2026.02.10,-13097,23593
케이엠더블유 *,18590.0,+0.22%,151673.0,2857.0,182100.0,032500,https://kr.tradingview.com/symbols/KRX-032500/,"7,609억",2026.02.10,-7128,-73126
이노인스트루먼트 *,526.0,+0.19%,73610.0,38.0,101921.0,215790,https://kr.tradingview.com/symbols/KRX-215790/,212억,2026.02.10,0,-26065
기가레인 *,525.0,+0.19%,239952.0,125.0,139283.0,049080,https://kr.tradingview.com/symbols/KRX-049080/,446억,2026.02.10,0,3354
이루온 *,1462.0,+0.14%,120202.0,175.0,131508.0,065440,https://kr.tradingview.com/symbols/KRX-065440/,399억,2026.02.10,0,16201
엔텔스 *,4985.0,+0.10%,41499.0,207.0,42214.0,069410,https://kr.tradingview.com/symbols/KRX-069410/,511억,2026.02.10,0,-5367
코위버 *,5100.0,0.00%,21404.0,109.0,19409.0,056360,https://kr.tradingview.com/symbols/KRX-056360/,500억,2026.02.10,6,-5057
다보링크 *,1514.0,-0.07%,286969.0,437.0,480142.0,340360,https://kr.tradingview.com/symbols/KRX-340360/,772억,2026.02.10,0,-86566
알에프텍 *,1876.0,-0.37%,104098.0,196.0,262188.0,061040,https://kr.tradingview.com/symbols/KRX-061040/,602억,2026.02.10,-1,69817
에프알텍 *,2000.0,-0.50%,14198.0,29.0,6004.0,073540,https://kr.tradingview.com/symbols/KRX-073540/,228억,2026.02.10,0,-260
우리로 *,1487.0,-0.54%,307960.0,457.0,674381.0,046970,https://kr.tradingview.com/symbols/KRX-046970/,652억,2026.02.10,255,-50308
대덕전자,57300.0,-0.69%,588346.0,33587.0,730362.0,353200,https://kr.tradingview.com/symbols/KRX-353200/,"28,316억",2026.02.10,-134446,-228298
와이솔 *,6360.0,-0.78%,107854.0,688.0,169474.0,122990,https://kr.tradingview.com/symbols/KRX-122990/,"1,694억",2026.02.10,57103,13471
우리넷 *,7190.0,-1.24%,211434.0,1509.0,539012.0,115440,https://kr.tradingview.com/symbols/KRX-115440/,776억,2026.02.10,-259,-127362
유비쿼스 *,12690.0,-1.40%,76220.0,972.0,66412.0,264450,https://kr.tradingview.com/symbols/KRX-264450/,"1,861억",2026.02.10,-361,-8
한국첨단소재 *,2545.0,-2.30%,287643.0,736.0,288180.0,062970,https://kr.tradingview.com/symbols/KRX-062970/,587억,2026.02.10,0,-17106
오늘이엔엠 *,772.0,-2.65%,240905.0,186.0,258125.0,192410,https://kr.tradingview.com/symbols/KRX-192410/,360억,2026.02.10,-92,-12687
PS일렉트로닉스 *,6270.0,-2.79%,863058.0,5483.0,1463694.0,332570,https://kr.tradingview.com/symbols/KRX-332570/,"2,746억",2026.02.10,0,-67681
이수페타시스,107400.0,-2.98%,1377696.0,149020.0,895019.0,007660,https://kr.tradingview.com/symbols/KRX-007660/,"78,842억",2026.02.10,-88614,-161431
