종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
자화전자,29050.0,+27.13%,2517840.0,68384.0,201048.0,033240,https://kr.tradingview.com/symbols/KRX-033240/,2026.01.28,-1231,-6202
KH바텍 *,16610.0,+14.55%,9282334.0,154014.0,419912.0,060720,https://kr.tradingview.com/symbols/KRX-060720/,2026.01.28,-93,-3913
캠시스 *,576.0,+9.30%,4700860.0,2633.0,2775651.0,050110,https://kr.tradingview.com/symbols/KRX-050110/,2026.01.28,0,-106920
이랜텍 *,11070.0,+6.24%,932880.0,10084.0,423835.0,054210,https://kr.tradingview.com/symbols/KRX-054210/,2026.01.28,8399,108844
모베이스 *,6780.0,+5.94%,3119299.0,20492.0,13671489.0,101330,https://kr.tradingview.com/symbols/KRX-101330/,2026.01.28,-223,-191105
나무가 *,25350.0,+5.41%,750056.0,18667.0,352264.0,190510,https://kr.tradingview.com/symbols/KRX-190510/,2026.01.28,-10153,-51896
이녹스첨단소재 *,32600.0,+5.16%,1021432.0,32009.0,821992.0,272290,https://kr.tradingview.com/symbols/KRX-272290/,2026.01.28,151653,55295
제이앤티씨 *,25400.0,+4.96%,838758.0,21196.0,827419.0,204270,https://kr.tradingview.com/symbols/KRX-204270/,2026.01.28,188844,76125
아모그린텍 *,7140.0,+4.54%,237261.0,1658.0,153185.0,125210,https://kr.tradingview.com/symbols/KRX-125210/,2026.01.28,0,-6756
레몬 *,7550.0,+3.99%,258253.0,1932.0,406989.0,294140,https://kr.tradingview.com/symbols/KRX-294140/,2026.01.28,0,52752
비에이치,18370.0,+2.97%,593618.0,10814.0,510844.0,090460,https://kr.tradingview.com/symbols/KRX-090460/,2026.01.28,16055,189379
인탑스 *,22450.0,+2.05%,292693.0,6471.0,241674.0,049070,https://kr.tradingview.com/symbols/KRX-049070/,2026.01.28,4,8644
아모텍 *,10250.0,+1.69%,356616.0,3619.0,404352.0,052710,https://kr.tradingview.com/symbols/KRX-052710/,2026.01.28,-114303,63754
드림텍,8190.0,+1.61%,1544152.0,12550.0,1584433.0,192650,https://kr.tradingview.com/symbols/KRX-192650/,2026.01.28,72221,168369
유티아이 *,25100.0,+1.21%,246047.0,6116.0,244113.0,179900,https://kr.tradingview.com/symbols/KRX-179900/,2026.01.28,142777,-13096
뉴프렉스 *,6800.0,+1.19%,1126513.0,7612.0,746046.0,085670,https://kr.tradingview.com/symbols/KRX-085670/,2026.01.28,3432,26050
엠씨넥스,30050.0,+1.18%,123333.0,3663.0,77554.0,097520,https://kr.tradingview.com/symbols/KRX-097520/,2026.01.28,-1468,9165
세코닉스 *,6250.0,+1.13%,333485.0,2056.0,325619.0,053450,https://kr.tradingview.com/symbols/KRX-053450/,2026.01.28,0,59804
PI첨단소재,16630.0,+0.79%,135930.0,2240.0,105036.0,178920,https://kr.tradingview.com/symbols/KRX-178920/,2026.01.28,-5699,-2884
파트론 *,7240.0,+0.56%,369549.0,2650.0,293556.0,091700,https://kr.tradingview.com/symbols/KRX-091700/,2026.01.28,-40346,61818
에스코넥 *,714.0,+0.28%,414971.0,293.0,499011.0,096630,https://kr.tradingview.com/symbols/KRX-096630/,2026.01.28,0,45890
세경하이테크 *,4955.0,+0.20%,173537.0,850.0,174752.0,148150,https://kr.tradingview.com/symbols/KRX-148150/,2026.01.28,4,34517
씨유테크 *,2885.0,+0.17%,19343.0,55.0,23442.0,376290,https://kr.tradingview.com/symbols/KRX-376290/,2026.01.28,0,-392
인터플렉스 *,11600.0,+0.17%,264818.0,3033.0,248389.0,051370,https://kr.tradingview.com/symbols/KRX-051370/,2026.01.28,2769,71789
한솔테크닉스,6030.0,+0.17%,209439.0,1250.0,313275.0,004710,https://kr.tradingview.com/symbols/KRX-004710/,2026.01.28,-3474,39894
신화콘텍 *,3600.0,0.00%,165416.0,594.0,141029.0,187270,https://kr.tradingview.com/symbols/KRX-187270/,2026.01.28,0,2278
덕산네오룩스 *,39450.0,-0.13%,395308.0,15509.0,358108.0,213420,https://kr.tradingview.com/symbols/KRX-213420/,2026.01.28,64208,4694
삼성전기,279500.0,-0.18%,612389.0,170096.0,678513.0,009150,https://kr.tradingview.com/symbols/KRX-009150/,2026.01.28,-73807,73053
도우인시스 *,25050.0,-0.60%,50775.0,1249.0,95950.0,484120,https://kr.tradingview.com/symbols/KRX-484120/,2026.01.28,-458,19079
시노펙스 *,7490.0,-0.93%,1996060.0,14715.0,4550539.0,025320,https://kr.tradingview.com/symbols/KRX-025320/,2026.01.28,846361,813664
삼성전자,160700.0,-1.05%,35771892.0,5776022.0,29456431.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.28,-900399,-1761499
기가레인 *,563.0,-1.57%,307765.0,173.0,299671.0,049080,https://kr.tradingview.com/symbols/KRX-049080/,2026.01.28,0,93
알에프텍 *,1887.0,-1.67%,283541.0,532.0,176515.0,061040,https://kr.tradingview.com/symbols/KRX-061040/,2026.01.28,2661,-5258
앤디포스 *,1700.0,-2.24%,111230.0,190.0,61878.0,238090,https://kr.tradingview.com/symbols/KRX-238090/,2026.01.28,0,6097
파워로직스 *,5900.0,-2.32%,1131004.0,6687.0,1347163.0,047310,https://kr.tradingview.com/symbols/KRX-047310/,2026.01.28,-231,83758
옵트론텍 *,1905.0,-2.36%,227071.0,428.0,149040.0,082210,https://kr.tradingview.com/symbols/KRX-082210/,2026.01.28,0,30798
PS일렉트로닉스 *,7360.0,-2.39%,1815572.0,13429.0,3351431.0,332570,https://kr.tradingview.com/symbols/KRX-332570/,2026.01.28,520,99642
코리아써키트,66000.0,-2.94%,614334.0,40625.0,401275.0,007810,https://kr.tradingview.com/symbols/KRX-007810/,2026.01.28,4865,38504
켐트로닉스 *,35100.0,-3.04%,814940.0,28633.0,657521.0,089010,https://kr.tradingview.com/symbols/KRX-089010/,2026.01.28,-114,74445
