종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
한양이엔지 *,32750.0,+12.54%,1052307.0,33404.0,741912.0,045100,https://kr.tradingview.com/symbols/KRX-045100/,2026.01.28,18498,39542
테크윙 *,47600.0,+7.81%,3085223.0,146999.0,1590070.0,089030,https://kr.tradingview.com/symbols/KRX-089030/,2026.01.28,237899,-183792
테스 *,72000.0,+7.78%,1992061.0,147167.0,1751298.0,095610,https://kr.tradingview.com/symbols/KRX-095610/,2026.01.28,231573,-56207
디엔에프 *,19200.0,+7.38%,340683.0,6421.0,106199.0,092070,https://kr.tradingview.com/symbols/KRX-092070/,2026.01.28,-243,1700
피에스케이홀딩스 *,78600.0,+6.50%,601829.0,45645.0,404909.0,031980,https://kr.tradingview.com/symbols/KRX-031980/,2026.01.28,144051,-38341
원익IPS *,111000.0,+6.32%,2127345.0,230243.0,1507220.0,240810,https://kr.tradingview.com/symbols/KRX-240810/,2026.01.28,351799,-46411
유진테크 *,107500.0,+5.19%,797169.0,83722.0,804427.0,084370,https://kr.tradingview.com/symbols/KRX-084370/,2026.01.28,145559,14815
SK하이닉스,861000.0,+2.38%,6544372.0,5601371.0,6708497.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,2026.01.28,-127144,-87208
피에스케이 *,54600.0,+1.68%,1087060.0,57846.0,1198107.0,319660,https://kr.tradingview.com/symbols/KRX-319660/,2026.01.28,203064,-38484
한솔케미칼,275500.0,+0.92%,117484.0,32070.0,77890.0,014680,https://kr.tradingview.com/symbols/KRX-014680/,2026.01.28,-2952,-2877
후성,8470.0,+0.24%,1678925.0,14188.0,2577933.0,093370,https://kr.tradingview.com/symbols/KRX-093370/,2026.01.28,-70977,-302945
원익QnC *,27800.0,-0.18%,1142003.0,31175.0,830019.0,074600,https://kr.tradingview.com/symbols/KRX-074600/,2026.01.28,168761,-9150
유니테스트 *,14280.0,-0.49%,307971.0,4351.0,256974.0,086390,https://kr.tradingview.com/symbols/KRX-086390/,2026.01.28,15784,-35902
삼성전자,160700.0,-1.05%,35771892.0,5776022.0,29456431.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.28,-900399,-1761499
원익머트리얼즈 *,38150.0,-1.42%,218979.0,8281.0,100901.0,104830,https://kr.tradingview.com/symbols/KRX-104830/,2026.01.28,2175,-12166
케이씨텍,43700.0,-2.13%,348196.0,15215.0,338278.0,281820,https://kr.tradingview.com/symbols/KRX-281820/,2026.01.28,36390,57790
제우스 *,19570.0,-4.30%,1726213.0,33410.0,2750874.0,079370,https://kr.tradingview.com/symbols/KRX-079370/,2026.01.28,208223,-91081
심텍 *,56300.0,-5.70%,2444200.0,138068.0,3531100.0,222800,https://kr.tradingview.com/symbols/KRX-222800/,2026.01.28,565090,108452
