종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
미래에셋증권,40850.0,+17.39%,19734638.0,756532.0,4579622.0,006800,https://kr.tradingview.com/symbols/KRX-006800/,2026.01.28,300407,-544585
에프앤가이드 *,10990.0,+11.69%,291466.0,3104.0,30989.0,064850,https://kr.tradingview.com/symbols/KRX-064850/,2026.01.28,-122,-2898
다우데이타 *,28300.0,+9.69%,584976.0,15739.0,535938.0,032190,https://kr.tradingview.com/symbols/KRX-032190/,2026.01.28,140340,-1823
유안타증권,4500.0,+8.96%,3845843.0,16669.0,778920.0,003470,https://kr.tradingview.com/symbols/KRX-003470/,2026.01.28,9911,24011
고려아연,1959000.0,+8.77%,113383.0,217124.0,53842.0,010130,https://kr.tradingview.com/symbols/KRX-010130/,2026.01.28,-3795,-1303
키움증권,426000.0,+7.85%,269676.0,112506.0,180995.0,039490,https://kr.tradingview.com/symbols/KRX-039490/,2026.01.28,2546,8071
현대차,528000.0,+7.21%,5421294.0,2776866.0,2514604.0,005380,https://kr.tradingview.com/symbols/KRX-005380/,2026.01.28,-219931,-370264
세아베스틸지주,73100.0,+7.03%,624513.0,44995.0,272796.0,001430,https://kr.tradingview.com/symbols/KRX-001430/,2026.01.28,-57528,34541
DB증권,13090.0,+6.51%,335938.0,4247.0,225456.0,016610,https://kr.tradingview.com/symbols/KRX-016610/,2026.01.28,7653,27675
현대글로비스,255500.0,+6.24%,860327.0,215424.0,472924.0,086280,https://kr.tradingview.com/symbols/KRX-086280/,2026.01.28,-35818,-184680
SK,324000.0,+6.06%,421239.0,136079.0,289814.0,034730,https://kr.tradingview.com/symbols/KRX-034730/,2026.01.28,4408,75994
현대지에프홀딩스,9480.0,+5.69%,391319.0,3620.0,260853.0,005440,https://kr.tradingview.com/symbols/KRX-005440/,2026.01.28,-51696,47322
ISC *,138700.0,+5.40%,485781.0,66145.0,479477.0,095340,https://kr.tradingview.com/symbols/KRX-095340/,2026.01.28,94573,14352
SK스퀘어,531000.0,+5.36%,753394.0,393678.0,536054.0,402340,https://kr.tradingview.com/symbols/KRX-402340/,2026.01.28,24533,-16691
이녹스첨단소재 *,32600.0,+5.16%,1021432.0,32009.0,821992.0,272290,https://kr.tradingview.com/symbols/KRX-272290/,2026.01.28,151653,55295
JB금융지주,25150.0,+5.01%,696391.0,17234.0,632426.0,175330,https://kr.tradingview.com/symbols/KRX-175330/,2026.01.28,31901,-104246
한미사이언스,42600.0,+4.93%,454676.0,19146.0,361602.0,008930,https://kr.tradingview.com/symbols/KRX-008930/,2026.01.28,1189,-13713
SK이노베이션,113500.0,+4.90%,918626.0,101857.0,1065781.0,096770,https://kr.tradingview.com/symbols/KRX-096770/,2026.01.28,-203141,-150218
