종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
리노공업 *,105900.0,+14.98%,3108007.0,330013.0,2413540.0,058470,https://kr.tradingview.com/symbols/KRX-058470/,2026.01.30,615934,-477937
SFA반도체 *,7840.0,+14.29%,27125815.0,208495.0,11492280.0,036540,https://kr.tradingview.com/symbols/KRX-036540/,2026.01.30,901306,2252231
피에스케이 *,61500.0,+12.64%,1126300.0,67555.0,1087060.0,319660,https://kr.tradingview.com/symbols/KRX-319660/,2026.01.30,144457,105062
이미지스 *,1733.0,+10.24%,9220364.0,16948.0,1539406.0,115610,https://kr.tradingview.com/symbols/KRX-115610/,2026.01.30,0,-497087
LB세미콘 *,4695.0,+9.19%,1546254.0,7063.0,839304.0,061970,https://kr.tradingview.com/symbols/KRX-061970/,2026.01.30,3,-31804
윈팩 *,593.0,+7.82%,2840590.0,1645.0,1447529.0,097800,https://kr.tradingview.com/symbols/KRX-097800/,2026.01.30,0,-52818
아이텍 *,8400.0,+7.14%,756113.0,6116.0,963357.0,119830,https://kr.tradingview.com/symbols/KRX-119830/,2026.01.30,-128757,106168
오픈엣지테크놀로지 *,15900.0,+5.93%,1072177.0,16850.0,563011.0,394280,https://kr.tradingview.com/symbols/KRX-394280/,2026.01.30,66104,42895
SK하이닉스,909000.0,+5.57%,7528967.0,6824702.0,6837983.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,2026.01.30,-28240,-499472
테크윙 *,50000.0,+5.04%,2460715.0,122960.0,3085243.0,089030,https://kr.tradingview.com/symbols/KRX-089030/,2026.01.30,257818,199275
미래반도체 *,18240.0,+5.01%,2221020.0,41544.0,516713.0,254490,https://kr.tradingview.com/symbols/KRX-254490/,2026.01.30,-1,75622
DB하이텍,105800.0,+4.65%,755045.0,80118.0,686242.0,000990,https://kr.tradingview.com/symbols/KRX-000990/,2026.01.30,205795,-66881
아나패스 *,17710.0,+4.55%,151388.0,2663.0,89882.0,123860,https://kr.tradingview.com/symbols/KRX-123860/,2026.01.30,-12,-5760
알파칩스 *,16430.0,+3.99%,40524.0,665.0,28927.0,117670,https://kr.tradingview.com/symbols/KRX-117670/,2026.01.30,0,10894
한미반도체,211000.0,+3.69%,4364912.0,918293.0,7160116.0,042700,https://kr.tradingview.com/symbols/KRX-042700/,2026.01.30,443990,69233
싸이닉솔루션 *,10550.0,+2.83%,2539386.0,26969.0,1594277.0,234030,https://kr.tradingview.com/symbols/KRX-234030/,2026.01.30,-31250,54069
하나마이크론 *,37750.0,+2.72%,3312608.0,126604.0,4706866.0,067310,https://kr.tradingview.com/symbols/KRX-067310/,2026.01.30,369582,-13496
고영 *,33650.0,+2.59%,6626639.0,228370.0,4970780.0,098460,https://kr.tradingview.com/symbols/KRX-098460/,2026.01.30,558064,534635
어보브반도체 *,13210.0,+2.56%,3550005.0,48245.0,1126638.0,102120,https://kr.tradingview.com/symbols/KRX-102120/,2026.01.30,-2542,157850
동운아나텍 *,30300.0,+2.36%,315353.0,9506.0,369564.0,094170,https://kr.tradingview.com/symbols/KRX-094170/,2026.01.30,254,24967
엠디바이스 *,17050.0,+2.10%,734190.0,12531.0,588927.0,226590,https://kr.tradingview.com/symbols/KRX-226590/,2026.01.30,8677,-32762
에스앤에스텍 *,91000.0,+2.02%,710229.0,65639.0,1235219.0,101490,https://kr.tradingview.com/symbols/KRX-101490/,2026.01.30,185580,-16783
매커스 *,23900.0,+1.92%,140435.0,3369.0,197915.0,093520,https://kr.tradingview.com/symbols/KRX-093520/,2026.01.30,889,-21560
시그네틱스 *,891.0,+1.37%,2382849.0,2162.0,1302503.0,033170,https://kr.tradingview.com/symbols/KRX-033170/,2026.01.30,0,41296
에이엘티 *,14370.0,+0.91%,152430.0,2186.0,310285.0,172670,https://kr.tradingview.com/symbols/KRX-172670/,2026.01.30,0,-19602
퀄리타스반도체 *,14580.0,+0.28%,931059.0,14083.0,621174.0,432720,https://kr.tradingview.com/symbols/KRX-432720/,2026.01.30,-61,-6977
오디텍 *,3080.0,0.00%,21346.0,66.0,13605.0,080520,https://kr.tradingview.com/symbols/KRX-080520/,2026.01.30,0,266
아이에이 *,153.0,0.00%,4220462.0,663.0,1519906.0,038880,https://kr.tradingview.com/symbols/KRX-038880/,2026.01.30,0,-433484
큐알티 *,17710.0,0.00%,362202.0,6441.0,247900.0,405100,https://kr.tradingview.com/symbols/KRX-405100/,2026.01.30,0,33644
삼성전자,160500.0,-0.12%,39013626.0,6343786.0,36087223.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.30,1139860,-3669445
칩스앤미디어 *,18760.0,-0.21%,584613.0,11059.0,401417.0,094360,https://kr.tradingview.com/symbols/KRX-094360/,2026.01.30,89,17500
LX세미콘,54700.0,-0.55%,129463.0,7109.0,153047.0,108320,https://kr.tradingview.com/symbols/KRX-108320/,2026.01.30,30480,-20146
두산테스나 *,67800.0,-0.88%,653326.0,45439.0,859319.0,131970,https://kr.tradingview.com/symbols/KRX-131970/,2026.01.30,85206,48558
앤씨앤 *,590.0,-1.17%,274917.0,163.0,1710352.0,092600,https://kr.tradingview.com/symbols/KRX-092600/,2026.01.30,0,5604
가온칩스 *,72600.0,-1.49%,434671.0,32548.0,544498.0,399720,https://kr.tradingview.com/symbols/KRX-399720/,2026.01.30,49113,18577
텔레칩스 *,15650.0,-1.70%,471395.0,7574.0,400140.0,054450,https://kr.tradingview.com/symbols/KRX-054450/,2026.01.30,0,-2412
네패스 *,19150.0,-1.74%,430716.0,8402.0,786167.0,033640,https://kr.tradingview.com/symbols/KRX-033640/,2026.01.30,557,7396
아이앤씨 *,2880.0,-2.21%,298485.0,888.0,279999.0,052860,https://kr.tradingview.com/symbols/KRX-052860/,2026.01.30,204,-45320
사피엔반도체 *,38800.0,-2.27%,80089.0,3149.0,132220.0,452430,https://kr.tradingview.com/symbols/KRX-452430/,2026.01.30,-6684,17876
아진엑스텍 *,9420.0,-2.28%,713825.0,6580.0,1396739.0,059120,https://kr.tradingview.com/symbols/KRX-059120/,2026.01.30,2,-23290
코아시아 *,5950.0,-2.46%,384330.0,2339.0,432419.0,045970,https://kr.tradingview.com/symbols/KRX-045970/,2026.01.30,438,21843
