종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
피에스케이 *,61500.0,+12.64%,1126300.0,67555.0,1087060.0,319660,https://kr.tradingview.com/symbols/KRX-319660/,2026.01.30,144457,105062
케이씨텍,47250.0,+8.12%,483470.0,22494.0,348196.0,281820,https://kr.tradingview.com/symbols/KRX-281820/,2026.01.30,11762,59323
심텍 *,60500.0,+7.46%,3663744.0,227119.0,2454200.0,222800,https://kr.tradingview.com/symbols/KRX-222800/,2026.01.30,451113,-4474
SK하이닉스,909000.0,+5.57%,7528967.0,6824702.0,6837983.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,2026.01.30,-28240,-499472
원익머트리얼즈 *,40150.0,+5.24%,209234.0,8398.0,218979.0,104830,https://kr.tradingview.com/symbols/KRX-104830/,2026.01.30,82059,-23139
테크윙 *,50000.0,+5.04%,2460715.0,122960.0,3085243.0,089030,https://kr.tradingview.com/symbols/KRX-089030/,2026.01.30,257818,199275
유진테크 *,111000.0,+3.26%,690869.0,78953.0,797170.0,084370,https://kr.tradingview.com/symbols/KRX-084370/,2026.01.30,226900,-108001
원익IPS *,114400.0,+3.06%,1190188.0,138009.0,2127350.0,240810,https://kr.tradingview.com/symbols/KRX-240810/,2026.01.30,313650,-38011
한솔케미칼,282500.0,+2.54%,123783.0,35684.0,126135.0,014680,https://kr.tradingview.com/symbols/KRX-014680/,2026.01.30,15072,2901
원익QnC *,28500.0,+2.52%,1011118.0,29459.0,1142003.0,074600,https://kr.tradingview.com/symbols/KRX-074600/,2026.01.30,171151,104125
디엔에프 *,19530.0,+1.72%,302839.0,6020.0,340741.0,092070,https://kr.tradingview.com/symbols/KRX-092070/,2026.01.30,1660,9995
유니테스트 *,14410.0,+0.91%,413028.0,5995.0,307971.0,086390,https://kr.tradingview.com/symbols/KRX-086390/,2026.01.30,88085,-82801
제우스 *,19710.0,+0.72%,1646234.0,32722.0,1726213.0,079370,https://kr.tradingview.com/symbols/KRX-079370/,2026.01.30,201926,8346
피에스케이홀딩스 *,78900.0,+0.38%,346009.0,27907.0,601845.0,031980,https://kr.tradingview.com/symbols/KRX-031980/,2026.01.30,101188,-28471
테스 *,72200.0,+0.28%,928515.0,68109.0,1992061.0,095610,https://kr.tradingview.com/symbols/KRX-095610/,2026.01.30,73941,-92970
후성,8470.0,0.00%,1381615.0,11748.0,1678925.0,093370,https://kr.tradingview.com/symbols/KRX-093370/,2026.01.30,45592,-73115
삼성전자,160500.0,-0.12%,39013626.0,6343786.0,36087223.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.30,1139860,-3669445
한양이엔지 *,31400.0,-4.12%,290454.0,9238.0,1052307.0,045100,https://kr.tradingview.com/symbols/KRX-045100/,2026.01.30,-21551,4675
