종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
엘앤씨바이오 *,92200.0,+18.21%,1822410.0,160785.0,923141.0,290650,https://kr.tradingview.com/symbols/KRX-290650/,2026.01.30,119881,390094
리노공업 *,105900.0,+14.98%,3108007.0,330013.0,2413540.0,058470,https://kr.tradingview.com/symbols/KRX-058470/,2026.01.30,615934,-477937
피에스케이 *,61500.0,+12.64%,1126300.0,67555.0,1087060.0,319660,https://kr.tradingview.com/symbols/KRX-319660/,2026.01.30,144457,105062
제룡전기 *,48850.0,+9.78%,1428551.0,69445.0,482760.0,033100,https://kr.tradingview.com/symbols/KRX-033100/,2026.01.30,78525,156295
동진쎄미켐 *,56000.0,+8.95%,2995581.0,170064.0,2659951.0,005290,https://kr.tradingview.com/symbols/KRX-005290/,2026.01.30,362687,440681
원텍 *,10220.0,+8.84%,3636315.0,36536.0,1812760.0,336570,https://kr.tradingview.com/symbols/KRX-336570/,2026.01.30,684275,51248
솔브레인 *,488500.0,+8.56%,189127.0,93289.0,134199.0,357780,https://kr.tradingview.com/symbols/KRX-357780/,2026.01.30,54018,-31427
티씨케이 *,238000.0,+7.45%,157715.0,37134.0,199031.0,064760,https://kr.tradingview.com/symbols/KRX-064760/,2026.01.30,76001,-32017
주성엔지니어링 *,41350.0,+6.57%,2296499.0,95877.0,1839296.0,036930,https://kr.tradingview.com/symbols/KRX-036930/,2026.01.30,433349,76378
KT&G,153900.0,+5.70%,657152.0,98729.0,374672.0,033780,https://kr.tradingview.com/symbols/KRX-033780/,2026.01.30,-89245,257126
SK하이닉스,909000.0,+5.57%,7528967.0,6824702.0,6837983.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,2026.01.30,-28240,-499472
넥스틴 *,98500.0,+5.46%,185152.0,18133.0,216421.0,348210,https://kr.tradingview.com/symbols/KRX-348210/,2026.01.30,88498,7255
F&F,73100.0,+5.33%,352115.0,25847.0,88405.0,383220,https://kr.tradingview.com/symbols/KRX-383220/,2026.01.30,66194,21981
메리츠금융지주,116600.0,+4.86%,643612.0,74612.0,322203.0,138040,https://kr.tradingview.com/symbols/KRX-138040/,2026.01.30,72783,159602
HPSP *,46500.0,+4.85%,4383831.0,205129.0,4520785.0,403870,https://kr.tradingview.com/symbols/KRX-403870/,2026.01.30,895385,-67941
코미코 *,126700.0,+4.71%,294012.0,37528.0,361274.0,183300,https://kr.tradingview.com/symbols/KRX-183300/,2026.01.30,63926,55283
미래에셋증권,42750.0,+4.65%,12898430.0,550157.0,19742598.0,006800,https://kr.tradingview.com/symbols/KRX-006800/,2026.01.30,-21091,304816
DB하이텍,105800.0,+4.65%,755045.0,80118.0,686242.0,000990,https://kr.tradingview.com/symbols/KRX-000990/,2026.01.30,205795,-66881
SK텔레콤,72500.0,+4.32%,2411122.0,176809.0,1745150.0,017670,https://kr.tradingview.com/symbols/KRX-017670/,2026.01.30,147493,202005
에스원,79600.0,+4.19%,105863.0,8398.0,54419.0,012750,https://kr.tradingview.com/symbols/KRX-012750/,2026.01.30,16755,-12654
키움증권,443500.0,+4.11%,221313.0,98066.0,273857.0,039490,https://kr.tradingview.com/symbols/KRX-039490/,2026.01.30,29778,-27845
한미반도체,211000.0,+3.69%,4364912.0,918293.0,7160116.0,042700,https://kr.tradingview.com/symbols/KRX-042700/,2026.01.30,443990,69233
현대엘리베이터,94400.0,+3.40%,456810.0,42198.0,288531.0,017800,https://kr.tradingview.com/symbols/KRX-017800/,2026.01.30,61843,-4018
파크시스템스 *,303500.0,+2.71%,89671.0,27458.0,116047.0,140860,https://kr.tradingview.com/symbols/KRX-140860/,2026.01.30,18966,-7274
한솔케미칼,282500.0,+2.54%,123783.0,35684.0,126135.0,014680,https://kr.tradingview.com/symbols/KRX-014680/,2026.01.30,15072,2901
효성중공업,2603000.0,+2.24%,77444.0,200845.0,77246.0,298040,https://kr.tradingview.com/symbols/KRX-298040/,2026.01.30,11926,-2857
코웨이,83400.0,+2.21%,516624.0,43097.0,426790.0,021240,https://kr.tradingview.com/symbols/KRX-021240/,2026.01.30,150404,-120096
BGF리테일,121400.0,+2.19%,92584.0,11214.0,56804.0,282330,https://kr.tradingview.com/symbols/KRX-282330/,2026.01.30,-929,27004
롯데칠성,133500.0,+1.91%,47097.0,6241.0,16986.0,005300,https://kr.tradingview.com/symbols/KRX-005300/,2026.01.30,2394,1772
코스맥스,202500.0,+1.91%,150037.0,30535.0,108057.0,192820,https://kr.tradingview.com/symbols/KRX-192820/,2026.01.30,4564,36299
현대로템,230500.0,+1.77%,2134719.0,482752.0,1139757.0,064350,https://kr.tradingview.com/symbols/KRX-064350/,2026.01.30,236324,-156446
LS ELECTRIC,566000.0,+1.62%,214902.0,121234.0,236884.0,010120,https://kr.tradingview.com/symbols/KRX-010120/,2026.01.30,4602,33932
한화시스템,94200.0,+1.51%,3805684.0,364178.0,3062697.0,272210,https://kr.tradingview.com/symbols/KRX-272210/,2026.01.30,-14815,-453877
KT,56900.0,+1.43%,444448.0,25256.0,484066.0,030200,https://kr.tradingview.com/symbols/KRX-030200/,2026.01.30,50271,-9798
풍산,131200.0,+1.31%,916574.0,123259.0,592726.0,103140,https://kr.tradingview.com/symbols/KRX-103140/,2026.01.30,45707,-140494
제일기획,21950.0,+0.92%,471207.0,10323.0,697160.0,030000,https://kr.tradingview.com/symbols/KRX-030000/,2026.01.30,82855,5572
SK가스,233000.0,+0.65%,20950.0,4849.0,31090.0,018670,https://kr.tradingview.com/symbols/KRX-018670/,2026.01.30,-3208,-590
JYP Ent. *,73800.0,+0.54%,1119905.0,84265.0,649651.0,035900,https://kr.tradingview.com/symbols/KRX-035900/,2026.01.30,258128,182384
한샘,46600.0,+0.54%,90794.0,4234.0,80576.0,009240,https://kr.tradingview.com/symbols/KRX-009240/,2026.01.30,24677,10285
삼성화재,501000.0,+0.40%,167292.0,83938.0,122215.0,000810,https://kr.tradingview.com/symbols/KRX-000810/,2026.01.30,-2719,17020
피에스케이홀딩스 *,78900.0,+0.38%,346009.0,27907.0,601845.0,031980,https://kr.tradingview.com/symbols/KRX-031980/,2026.01.30,101188,-28471
더블유게임즈,53500.0,+0.38%,58287.0,3128.0,51918.0,192080,https://kr.tradingview.com/symbols/KRX-192080/,2026.01.30,-1711,12231
이녹스첨단소재 *,32700.0,+0.31%,804191.0,26457.0,1021432.0,272290,https://kr.tradingview.com/symbols/KRX-272290/,2026.01.30,117691,-17764
케이카,15400.0,+0.26%,146271.0,2249.0,210340.0,381970,https://kr.tradingview.com/symbols/KRX-381970/,2026.01.30,14848,27159
JB금융지주,25150.0,0.00%,432312.0,10923.0,696391.0,175330,https://kr.tradingview.com/symbols/KRX-175330/,2026.01.30,-69566,130865
한화에어로스페이스,1300000.0,0.00%,247057.0,322009.0,227097.0,012450,https://kr.tradingview.com/symbols/KRX-012450/,2026.01.30,6786,-36308
삼성전자,160500.0,-0.12%,39013626.0,6343786.0,36087223.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.30,1139860,-3669445
포스코인터내셔널,62400.0,-0.16%,590373.0,36866.0,905001.0,047050,https://kr.tradingview.com/symbols/KRX-047050/,2026.01.30,-13679,111721
한미사이언스,42500.0,-0.23%,272037.0,11612.0,454677.0,008930,https://kr.tradingview.com/symbols/KRX-008930/,2026.01.30,7902,-24641
한국항공우주,168300.0,-0.36%,1077920.0,181978.0,979973.0,047810,https://kr.tradingview.com/symbols/KRX-047810/,2026.01.30,-48881,-103849
DB손해보험,142600.0,-0.49%,294735.0,42436.0,267752.0,005830,https://kr.tradingview.com/symbols/KRX-005830/,2026.01.30,54516,-42533
아모레퍼시픽,138800.0,-0.50%,265379.0,36893.0,654846.0,090430,https://kr.tradingview.com/symbols/KRX-090430/,2026.01.30,13965,62355
오리온,117500.0,-0.51%,117577.0,13877.0,143147.0,271560,https://kr.tradingview.com/symbols/KRX-271560/,2026.01.30,-28315,38731
경동나비엔,57800.0,-0.52%,57324.0,3322.0,48073.0,009450,https://kr.tradingview.com/symbols/KRX-009450/,2026.01.30,11380,1524
금호석유화학,144100.0,-0.55%,133490.0,19124.0,196159.0,011780,https://kr.tradingview.com/symbols/KRX-011780/,2026.01.30,22531,-14700
우리금융지주,30250.0,-0.82%,2015806.0,61325.0,1506269.0,316140,https://kr.tradingview.com/symbols/KRX-316140/,2026.01.30,-57468,188957
HD현대일렉트릭,889000.0,-0.89%,173328.0,155819.0,159821.0,267260,https://kr.tradingview.com/symbols/KRX-267260/,2026.01.30,-5989,18220
신한지주,84300.0,-0.94%,1651115.0,140195.0,1386473.0,055550,https://kr.tradingview.com/symbols/KRX-055550/,2026.01.30,-316981,358987
롯데렌탈,30850.0,-0.96%,74389.0,2310.0,116075.0,089860,https://kr.tradingview.com/symbols/KRX-089860/,2026.01.30,-20443,19392
하나투어,46300.0,-0.96%,130703.0,6130.0,121884.0,039130,https://kr.tradingview.com/symbols/KRX-039130/,2026.01.30,51,-27225
HD현대,234000.0,-1.06%,188425.0,44318.0,185354.0,267250,https://kr.tradingview.com/symbols/KRX-267250/,2026.01.30,-3763,13659
미원상사,139000.0,-1.07%,5010.0,698.0,4157.0,002840,https://kr.tradingview.com/symbols/KRX-002840/,2026.01.30,-735,490
강원랜드,17440.0,-1.08%,708224.0,12422.0,1101068.0,035250,https://kr.tradingview.com/symbols/KRX-035250/,2026.01.30,-51724,-101415
NICE평가정보,17330.0,-1.14%,94346.0,1645.0,119010.0,030190,https://kr.tradingview.com/symbols/KRX-030190/,2026.01.30,2900,7361
삼성증권,90600.0,-1.20%,716507.0,65815.0,803377.0,016360,https://kr.tradingview.com/symbols/KRX-016360/,2026.01.30,51722,-99224
LG이노텍,245000.0,-1.21%,335483.0,82464.0,558520.0,011070,https://kr.tradingview.com/symbols/KRX-011070/,2026.01.30,-21301,-55810
빙그레,74800.0,-1.45%,80602.0,6031.0,54734.0,005180,https://kr.tradingview.com/symbols/KRX-005180/,2026.01.30,-16204,-17880
기아,152600.0,-1.48%,1562062.0,240403.0,2518535.0,000270,https://kr.tradingview.com/symbols/KRX-000270/,2026.01.30,317156,-173115
동서,26000.0,-1.52%,102361.0,2667.0,161198.0,026960,https://kr.tradingview.com/symbols/KRX-026960/,2026.01.30,-15633,-8726
종근당,85500.0,-1.61%,36147.0,3107.0,54382.0,185750,https://kr.tradingview.com/symbols/KRX-185750/,2026.01.30,-2186,5842
대한항공,23300.0,-1.69%,1670412.0,39145.0,2672296.0,003490,https://kr.tradingview.com/symbols/KRX-003490/,2026.01.30,-121323,203987
