종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
프로텍 *,51000.0,+27.50%,974454.0,48142.0,97989.0,053610,https://kr.tradingview.com/symbols/KRX-053610/,2026.01.30,8985,56624
인터플렉스 *,12450.0,+7.33%,1121764.0,14192.0,268008.0,051370,https://kr.tradingview.com/symbols/KRX-051370/,2026.01.30,8017,125323
SK하이닉스,909000.0,+5.57%,7528967.0,6824702.0,6837983.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,2026.01.30,-28240,-499472
아이티엠반도체 *,11150.0,+1.18%,142608.0,1592.0,157580.0,084850,https://kr.tradingview.com/symbols/KRX-084850/,2026.01.30,-7378,-16769
삼성SDI,390000.0,+0.52%,1730887.0,670309.0,1317541.0,006400,https://kr.tradingview.com/symbols/KRX-006400/,2026.01.30,-98403,-33143
이녹스첨단소재 *,32700.0,+0.31%,804191.0,26457.0,1021432.0,272290,https://kr.tradingview.com/symbols/KRX-272290/,2026.01.30,117691,-17764
슈피겐코리아 *,22600.0,0.00%,6405.0,143.0,12546.0,192440,https://kr.tradingview.com/symbols/KRX-192440/,2026.01.30,-7,179
삼성전자,160500.0,-0.12%,39013626.0,6343786.0,36087223.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.30,1139860,-3669445
삼성전기,279000.0,-0.18%,711202.0,199060.0,613112.0,009150,https://kr.tradingview.com/symbols/KRX-009150/,2026.01.30,-86009,87030
LX세미콘,54700.0,-0.55%,129463.0,7109.0,153047.0,108320,https://kr.tradingview.com/symbols/KRX-108320/,2026.01.30,30480,-20146
비에이치,18250.0,-0.65%,645790.0,12026.0,593618.0,090460,https://kr.tradingview.com/symbols/KRX-090460/,2026.01.30,-66957,152688
덕산네오룩스 *,39050.0,-1.01%,275136.0,10850.0,395308.0,213420,https://kr.tradingview.com/symbols/KRX-213420/,2026.01.30,38422,-5843
LG디스플레이,11670.0,-1.19%,3441844.0,40084.0,6295254.0,034220,https://kr.tradingview.com/symbols/KRX-034220/,2026.01.30,-36588,-463671
LG이노텍,245000.0,-1.21%,335483.0,82464.0,558520.0,011070,https://kr.tradingview.com/symbols/KRX-011070/,2026.01.30,-21301,-55810
덕우전자 *,5030.0,-1.76%,91199.0,465.0,108940.0,263600,https://kr.tradingview.com/symbols/KRX-263600/,2026.01.30,15,-17668
영풍,64900.0,-2.11%,67157.0,4321.0,84838.0,000670,https://kr.tradingview.com/symbols/KRX-000670/,2026.01.30,616,1671
하이비젼시스템 *,17500.0,-2.78%,229745.0,4028.0,541488.0,126700,https://kr.tradingview.com/symbols/KRX-126700/,2026.01.30,15868,-61877
앤디포스 *,1643.0,-3.35%,123868.0,206.0,111288.0,238090,https://kr.tradingview.com/symbols/KRX-238090/,2026.01.30,0,-7016
와이엠티 *,11240.0,-3.35%,145220.0,1672.0,141182.0,251370,https://kr.tradingview.com/symbols/KRX-251370/,2026.01.30,-6249,-20524
LG화학,310500.0,-9.48%,962994.0,309773.0,435702.0,051910,https://kr.tradingview.com/symbols/KRX-051910/,2026.01.30,-226311,-430429
