종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
예스티 *,21700.0,+12.84%,870790.0,18017.0,267367.0,122640,https://kr.tradingview.com/symbols/KRX-122640/,2026.01.30,56077,175358
한화비전,61800.0,+11.55%,4385247.0,269449.0,1228978.0,489790,https://kr.tradingview.com/symbols/KRX-489790/,2026.01.30,377323,605075
디아이티 *,21900.0,+9.50%,703546.0,15833.0,396337.0,110990,https://kr.tradingview.com/symbols/KRX-110990/,2026.01.30,14891,23055
케이씨텍,47250.0,+8.12%,483470.0,22494.0,348196.0,281820,https://kr.tradingview.com/symbols/KRX-281820/,2026.01.30,11762,59323
윈팩 *,593.0,+7.82%,2840590.0,1645.0,1447529.0,097800,https://kr.tradingview.com/symbols/KRX-097800/,2026.01.30,0,-52818
에스티아이 *,37950.0,+6.01%,1228182.0,46099.0,1121115.0,039440,https://kr.tradingview.com/symbols/KRX-039440/,2026.01.30,60813,-2892
오픈엣지테크놀로지 *,15900.0,+5.93%,1072177.0,16850.0,563011.0,394280,https://kr.tradingview.com/symbols/KRX-394280/,2026.01.30,66104,42895
와이씨 *,19730.0,+5.85%,2760197.0,54870.0,2374807.0,232140,https://kr.tradingview.com/symbols/KRX-232140/,2026.01.30,416734,104103
SK하이닉스,909000.0,+5.57%,7528967.0,6824702.0,6837983.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,2026.01.30,-28240,-499472
테크윙 *,50000.0,+5.04%,2460715.0,122960.0,3085243.0,089030,https://kr.tradingview.com/symbols/KRX-089030/,2026.01.30,257818,199275
미래반도체 *,18240.0,+5.01%,2221020.0,41544.0,516713.0,254490,https://kr.tradingview.com/symbols/KRX-254490/,2026.01.30,-1,75622
이오테크닉스 *,376000.0,+4.30%,299087.0,113410.0,323083.0,039030,https://kr.tradingview.com/symbols/KRX-039030/,2026.01.30,85851,6627
한미반도체,211000.0,+3.69%,4364912.0,918293.0,7160116.0,042700,https://kr.tradingview.com/symbols/KRX-042700/,2026.01.30,443990,69233
레이저쎌 *,2275.0,+2.71%,930379.0,2199.0,358962.0,412350,https://kr.tradingview.com/symbols/KRX-412350/,2026.01.30,-70,-6341
고영 *,33650.0,+2.59%,6626639.0,228370.0,4970780.0,098460,https://kr.tradingview.com/symbols/KRX-098460/,2026.01.30,558064,534635
오로스테크놀로지 *,27800.0,+2.02%,497934.0,14103.0,211159.0,322310,https://kr.tradingview.com/symbols/KRX-322310/,2026.01.30,10968,33246
마이크로투나노 *,14360.0,+1.27%,133555.0,1944.0,120546.0,424980,https://kr.tradingview.com/symbols/KRX-424980/,2026.01.30,0,-14542
유니테스트 *,14410.0,+0.91%,413028.0,5995.0,307971.0,086390,https://kr.tradingview.com/symbols/KRX-086390/,2026.01.30,88085,-82801
제우스 *,19710.0,+0.72%,1646234.0,32722.0,1726213.0,079370,https://kr.tradingview.com/symbols/KRX-079370/,2026.01.30,201926,8346
피에스케이홀딩스 *,78900.0,+0.38%,346009.0,27907.0,601845.0,031980,https://kr.tradingview.com/symbols/KRX-031980/,2026.01.30,101188,-28471
큐알티 *,17710.0,0.00%,362202.0,6441.0,247900.0,405100,https://kr.tradingview.com/symbols/KRX-405100/,2026.01.30,0,33644
와이씨켐 *,23600.0,0.00%,462558.0,11061.0,352939.0,112290,https://kr.tradingview.com/symbols/KRX-112290/,2026.01.30,-19508,-36156
삼성전자,160500.0,-0.12%,39013626.0,6343786.0,36087223.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.30,1139860,-3669445
워트 *,7680.0,-0.13%,293105.0,2286.0,356245.0,396470,https://kr.tradingview.com/symbols/KRX-396470/,2026.01.30,0,5555
아이엠티 *,10100.0,-0.49%,185133.0,1903.0,108858.0,451220,https://kr.tradingview.com/symbols/KRX-451220/,2026.01.30,0,-21902
제너셈 *,5880.0,-1.34%,359725.0,2174.0,424106.0,217190,https://kr.tradingview.com/symbols/KRX-217190/,2026.01.30,-1,-14743
엠케이전자 *,10090.0,-4.00%,601881.0,6196.0,946571.0,033160,https://kr.tradingview.com/symbols/KRX-033160/,2026.01.30,-34692,70920
디아이,34450.0,-5.36%,2376282.0,88296.0,1025320.0,003160,https://kr.tradingview.com/symbols/KRX-003160/,2026.01.30,-163208,27607
